{'dataset_name': 'QM9', 'target': 9, 'model': 'NLG_R', 'seed': 777, 'hyperparams': {'batch_size': 64, 'epochs': 601, 'learning_rate': 0.0001, 'step_size': 30, 'decay_rate': 0.85}, 'architecture': {'layers': 4, 'hidden': 256, 'pooling': 'add', 'JK': 'cat', 'nonlinear_conv': 'CB', 'variants': {'BN': 'N', 'aggr_mlp': 1, 'fea_activation': 'ReLU'}}, 'commit_id': 'cab672852d2d21166fbfeaf0dfe3cd4182c48c31', 'time_stamp': '1594431342', 'directory': '../../nlg_results/dc2-Ymq2/QM9_old/board/'}
--------
QM9_9, 1594431342_cab6728_CB_1_ReLU_4_256_N_0.0001_30_0.85_B64, ID=cab672852d2d21166fbfeaf0dfe3cd4182c48c31
Epoch: 001, LR: 0.000100, Loss: 0.1290018, Validation MAE: 3.7650616, Test MAE: 3.7581766
Epoch: 002, 0.000100,0.0064996,4.2389754,4.2410514
Epoch: 003, LR: 0.000100, Loss: 0.0049966, Validation MAE: 1.0168995, Test MAE: 1.0151571
Epoch: 004, LR: 0.000100, Loss: 0.0040983, Validation MAE: 0.8500762, Test MAE: 0.8392314
Epoch: 005, 0.000100,0.0035047,1.0694752,1.0622931
Epoch: 006, LR: 0.000100, Loss: 0.0030858, Validation MAE: 0.3956429, Test MAE: 0.3941794
Epoch: 007, 0.000100,0.0023894,0.8141715,0.8173912
Epoch: 008, 0.000100,0.0023177,0.9002046,0.9020825
Epoch: 009, LR: 0.000100, Loss: 0.0030706, Validation MAE: 0.3582046, Test MAE: 0.3524189
Epoch: 010, 0.000100,0.0013056,0.8444409,0.8429618
Epoch: 011, 0.000100,0.0018566,1.0459130,1.0359255
Epoch: 012, 0.000100,0.0017581,1.3561776,1.3595131
Epoch: 013, 0.000100,0.0014240,0.3825259,0.3749215
Epoch: 014, 0.000100,0.0014861,0.3809567,0.3789299
Epoch: 015, LR: 0.000100, Loss: 0.0013967, Validation MAE: 0.3242943, Test MAE: 0.3263535
Epoch: 016, LR: 0.000100, Loss: 0.0013618, Validation MAE: 0.1322968, Test MAE: 0.1308136
Epoch: 017, 0.000100,0.0014240,1.6560537,1.6349448
Epoch: 018, 0.000100,0.0009768,0.6512129,0.6552661
Epoch: 019, 0.000100,0.0012931,0.3486442,0.3480390
Epoch: 020, 0.000100,0.0008513,0.5098539,0.5123717
Epoch: 021, 0.000100,0.0010362,0.1513574,0.1489558
Epoch: 022, 0.000100,0.0013649,0.3492434,0.3497416
