{'dataset_name': 'PROTEINS', 'seed': 999, 'num_workers': 1, 'cov_weight': 0, 'hyperparams': {'batch_size': 128, 'epochs': 2001, 'learning_rate': 0.001, 'step_size': 50, 'decay_rate': 0.75}, 'architecture': {'layers': 3, 'hidden': 128, 'pooling': 'S', 'JK': 'C', 'method': 'penalty', 'dropout': 0.5, 'exps': 2, 'exp_nonlinear': 'Tanh', 'exp_bn': 'N', 'mlp_nonlinear': 'Tanh', 'aggr': 'add'}, 'commit_id': '5459183a2d72e0c3879511714f1343ec1cfc0c58', 'time_stamp': '1614010128', 'directory': '../../nlg_results/pca/board/'}
-------- FOLD0 DATASET=PROTEINS, COMMIT_ID=5459183a2d72e0c3879511714f1343ec1cfc0c58
Epoch: 001, Train Loss: 0.7010723, Train Acc: 0.5964036, Test Acc: 0.5625000, Train Cov: 4.5927339
Epoch: 002, Train Loss: 0.6254886, Train Acc: 0.6023976, Test Acc: 0.6071429, Train Cov: 4.6398492
Epoch: 003, Train Loss: 0.6104812, Train Acc: 0.6403596, Test Acc: 0.6250000, Train Cov: 4.6134744
Epoch: 004, Train Loss: 0.6026219, Train Acc: 0.6743257, Test Acc: 0.6250000, Train Cov: 4.6113777
Epoch: 005, Train Loss: 0.6009786, Train Acc: 0.6723277, Test Acc: 0.6071429, Train Cov: 4.5977116
Epoch: 006, Train Loss: 0.5966382, Train Acc: 0.6443556, Test Acc: 0.6071429, Train Cov: 4.5243421
Epoch: 007, Train Loss: 0.6082731, Train Acc: 0.6903097, Test Acc: 0.6160714, Train Cov: 4.5217524
Epoch: 008, Train Loss: 0.6046066, Train Acc: 0.6873127, Test Acc: 0.5803571, Train Cov: 4.4670796
Epoch: 009, Train Loss: 0.5909184, Train Acc: 0.6653347, Test Acc: 0.5714286, Train Cov: 4.5015302
Epoch: 010, Train Loss: 0.5911293, Train Acc: 0.7192807, Test Acc: 0.6071429, Train Cov: 4.5347109
Epoch: 011, Train Loss: 0.5888005, Train Acc: 0.5924076, Test Acc: 0.4910714, Train Cov: 4.5985575
Epoch: 012, Train Loss: 0.6021559, Train Acc: 0.6523477, Test Acc: 0.5267857, Train Cov: 4.5919604
Epoch: 013, Train Loss: 0.5975244, Train Acc: 0.6563437, Test Acc: 0.5803571, Train Cov: 4.5387778
Epoch: 014, Train Loss: 0.5891571, Train Acc: 0.6663337, Test Acc: 0.6250000, Train Cov: 4.5137458
Epoch: 015, Train Loss: 0.5884984, Train Acc: 0.6653347, Test Acc: 0.6160714, Train Cov: 4.5580730
Epoch: 016, Train Loss: 0.5950841, Train Acc: 0.6393606, Test Acc: 0.5714286, Train Cov: 4.5098290
Epoch: 017, Train Loss: 0.5968636, Train Acc: 0.6403596, Test Acc: 0.5892857, Train Cov: 4.5631027
Epoch: 018, Train Loss: 0.5935750, Train Acc: 0.6753247, Test Acc: 0.5892857, Train Cov: 4.5901227
Epoch: 019, Train Loss: 0.5831739, Train Acc: 0.6253746, Test Acc: 0.5357143, Train Cov: 4.5886440
Epoch: 020, Train Loss: 0.5850762, Train Acc: 0.5904096, Test Acc: 0.5267857, Train Cov: 4.5949554
Epoch: 021, Train Loss: 0.5966933, Train Acc: 0.6983017, Test Acc: 0.5982143, Train Cov: 4.6511188
Epoch: 022, Train Loss: 0.5845692, Train Acc: 0.7052947, Test Acc: 0.6339286, Train Cov: 4.6150527
Epoch: 023, Train Loss: 0.5834757, Train Acc: 0.6973027, Test Acc: 0.6250000, Train Cov: 4.5845933
Epoch: 024, Train Loss: 0.5748958, Train Acc: 0.6653347, Test Acc: 0.5982143, Train Cov: 4.5575047
Epoch: 025, Train Loss: 0.5850472, Train Acc: 0.6473526, Test Acc: 0.5982143, Train Cov: 4.5509567
Epoch: 026, Train Loss: 0.5695624, Train Acc: 0.7002997, Test Acc: 0.5892857, Train Cov: 4.5094314
Epoch: 027, Train Loss: 0.5776585, Train Acc: 0.6733267, Test Acc: 0.5714286, Train Cov: 4.5279827
Epoch: 028, Train Loss: 0.5662598, Train Acc: 0.6843157, Test Acc: 0.6160714, Train Cov: 4.4798083
Epoch: 029, Train Loss: 0.5801343, Train Acc: 0.7012987, Test Acc: 0.5982143, Train Cov: 4.4633470
Epoch: 030, Train Loss: 0.5765414, Train Acc: 0.6813187, Test Acc: 0.5982143, Train Cov: 4.4648843
Epoch: 031, Train Loss: 0.5885099, Train Acc: 0.6703297, Test Acc: 0.6250000, Train Cov: 4.4889517
Epoch: 032, Train Loss: 0.5799596, Train Acc: 0.6793207, Test Acc: 0.5982143, Train Cov: 4.5323195
Epoch: 033, Train Loss: 0.5724500, Train Acc: 0.6813187, Test Acc: 0.6696429, Train Cov: 4.4987879
Epoch: 034, Train Loss: 0.5668461, Train Acc: 0.6693307, Test Acc: 0.5982143, Train Cov: 4.4027953
Epoch: 035, Train Loss: 0.5732410, Train Acc: 0.6663337, Test Acc: 0.5803571, Train Cov: 4.2389731
Epoch: 036, Train Loss: 0.5776891, Train Acc: 0.6913087, Test Acc: 0.6250000, Train Cov: 4.4605141
Epoch: 037, Train Loss: 0.5735162, Train Acc: 0.6623377, Test Acc: 0.6071429, Train Cov: 4.3912764
Epoch: 038, Train Loss: 0.5766530, Train Acc: 0.6723277, Test Acc: 0.5982143, Train Cov: 4.2097511
Epoch: 039, Train Loss: 0.5903783, Train Acc: 0.6863137, Test Acc: 0.5892857, Train Cov: 4.3000274
Epoch: 040, Train Loss: 0.5890711, Train Acc: 0.6613387, Test Acc: 0.5892857, Train Cov: 4.5466056
Epoch: 041, Train Loss: 0.5904689, Train Acc: 0.6753247, Test Acc: 0.6250000, Train Cov: 4.6315422
Epoch: 042, Train Loss: 0.5956812, Train Acc: 0.6813187, Test Acc: 0.6250000, Train Cov: 4.5813246
Epoch: 043, Train Loss: 0.5871318, Train Acc: 0.6783217, Test Acc: 0.6250000, Train Cov: 4.5167651
Epoch: 044, Train Loss: 0.5739880, Train Acc: 0.7012987, Test Acc: 0.5803571, Train Cov: 4.5044355
Epoch: 045, Train Loss: 0.5671522, Train Acc: 0.6713287, Test Acc: 0.6517857, Train Cov: 4.4229336
Epoch: 046, Train Loss: 0.5603649, Train Acc: 0.7132867, Test Acc: 0.6160714, Train Cov: 4.5188193
Epoch: 047, Train Loss: 0.5658773, Train Acc: 0.6933067, Test Acc: 0.6875000, Train Cov: 4.5688567
Epoch: 048, Train Loss: 0.5736922, Train Acc: 0.6923077, Test Acc: 0.6607143, Train Cov: 4.5056624
Epoch: 049, Train Loss: 0.5747263, Train Acc: 0.6453546, Test Acc: 0.6071429, Train Cov: 4.4847798
Epoch: 050, Train Loss: 0.5761533, Train Acc: 0.6963037, Test Acc: 0.5892857, Train Cov: 4.4539142
Epoch: 051, Train Loss: 0.5821166, Train Acc: 0.6953047, Test Acc: 0.6071429, Train Cov: 4.3692808
Epoch: 052, Train Loss: 0.5644627, Train Acc: 0.6973027, Test Acc: 0.6071429, Train Cov: 4.3369317
Epoch: 053, Train Loss: 0.5619742, Train Acc: 0.7172827, Test Acc: 0.6250000, Train Cov: 4.4520364
Epoch: 054, Train Loss: 0.5542401, Train Acc: 0.7192807, Test Acc: 0.6160714, Train Cov: 4.4759402
Epoch: 055, Train Loss: 0.5479106, Train Acc: 0.7122877, Test Acc: 0.6339286, Train Cov: 4.4645286
Epoch: 056, Train Loss: 0.5529541, Train Acc: 0.6583417, Test Acc: 0.5982143, Train Cov: 4.3989735
Epoch: 057, Train Loss: 0.5462078, Train Acc: 0.7262737, Test Acc: 0.6785714, Train Cov: 4.4580574
Epoch: 058, Train Loss: 0.5560812, Train Acc: 0.7112887, Test Acc: 0.5982143, Train Cov: 4.4918904
Epoch: 059, Train Loss: 0.5583550, Train Acc: 0.7072927, Test Acc: 0.6339286, Train Cov: 4.4722028
Epoch: 060, Train Loss: 0.5535570, Train Acc: 0.7172827, Test Acc: 0.6160714, Train Cov: 4.4653254
Epoch: 061, Train Loss: 0.5479811, Train Acc: 0.7432567, Test Acc: 0.6071429, Train Cov: 4.4711261
Epoch: 062, Train Loss: 0.5441031, Train Acc: 0.7332667, Test Acc: 0.6160714, Train Cov: 4.4662919
Epoch: 063, Train Loss: 0.5552763, Train Acc: 0.7192807, Test Acc: 0.6339286, Train Cov: 4.4659410
Epoch: 064, Train Loss: 0.5594730, Train Acc: 0.6953047, Test Acc: 0.6339286, Train Cov: 4.4039645
Epoch: 065, Train Loss: 0.5509634, Train Acc: 0.7012987, Test Acc: 0.5982143, Train Cov: 4.4319611
Epoch: 066, Train Loss: 0.5412015, Train Acc: 0.7362637, Test Acc: 0.6250000, Train Cov: 4.4727502
Epoch: 067, Train Loss: 0.5369714, Train Acc: 0.6723277, Test Acc: 0.6071429, Train Cov: 4.4857893
Epoch: 068, Train Loss: 0.5346762, Train Acc: 0.7242757, Test Acc: 0.6250000, Train Cov: 4.4484234
Epoch: 069, Train Loss: 0.5400644, Train Acc: 0.7392607, Test Acc: 0.6517857, Train Cov: 4.4821587
Epoch: 070, Train Loss: 0.5291404, Train Acc: 0.7372627, Test Acc: 0.6160714, Train Cov: 4.4427876
Epoch: 071, Train Loss: 0.5240260, Train Acc: 0.7322677, Test Acc: 0.6339286, Train Cov: 4.4217057
Epoch: 072, Train Loss: 0.5362708, Train Acc: 0.7342657, Test Acc: 0.6250000, Train Cov: 4.4842310
Epoch: 073, Train Loss: 0.5325009, Train Acc: 0.7392607, Test Acc: 0.6250000, Train Cov: 4.4914684
Epoch: 074, Train Loss: 0.5400587, Train Acc: 0.7062937, Test Acc: 0.6339286, Train Cov: 4.4598932
Epoch: 075, Train Loss: 0.5208869, Train Acc: 0.7302697, Test Acc: 0.5535714, Train Cov: 4.4140272
Epoch: 076, Train Loss: 0.5404954, Train Acc: 0.7302697, Test Acc: 0.6071429, Train Cov: 4.4015031
Epoch: 077, Train Loss: 0.5319742, Train Acc: 0.7132867, Test Acc: 0.5982143, Train Cov: 4.3229899
Epoch: 078, Train Loss: 0.5348613, Train Acc: 0.6973027, Test Acc: 0.6250000, Train Cov: 4.3106928
Epoch: 079, Train Loss: 0.5310536, Train Acc: 0.7472527, Test Acc: 0.6160714, Train Cov: 4.2525530
Epoch: 080, Train Loss: 0.5310361, Train Acc: 0.7332667, Test Acc: 0.6696429, Train Cov: 4.2009821
Epoch: 081, Train Loss: 0.5187488, Train Acc: 0.7382617, Test Acc: 0.6607143, Train Cov: 4.2052655
Epoch: 082, Train Loss: 0.5373787, Train Acc: 0.6953047, Test Acc: 0.5625000, Train Cov: 4.1927271
Epoch: 083, Train Loss: 0.5306725, Train Acc: 0.7232767, Test Acc: 0.5892857, Train Cov: 4.1722479
Epoch: 084, Train Loss: 0.5287948, Train Acc: 0.7232767, Test Acc: 0.6250000, Train Cov: 4.2069221
Epoch: 085, Train Loss: 0.5288340, Train Acc: 0.7462537, Test Acc: 0.6428571, Train Cov: 4.2320275
Epoch: 086, Train Loss: 0.5216180, Train Acc: 0.7402597, Test Acc: 0.6250000, Train Cov: 4.2645159
Epoch: 087, Train Loss: 0.5206917, Train Acc: 0.7362637, Test Acc: 0.6339286, Train Cov: 4.2547626
Epoch: 088, Train Loss: 0.5314794, Train Acc: 0.6863137, Test Acc: 0.5982143, Train Cov: 4.3151875
Epoch: 089, Train Loss: 0.5176893, Train Acc: 0.7332667, Test Acc: 0.5892857, Train Cov: 4.3047786
Epoch: 090, Train Loss: 0.5277840, Train Acc: 0.7132867, Test Acc: 0.6250000, Train Cov: 4.3478780
Epoch: 091, Train Loss: 0.5412913, Train Acc: 0.7222777, Test Acc: 0.6339286, Train Cov: 4.2647357
Epoch: 092, Train Loss: 0.5247790, Train Acc: 0.6823177, Test Acc: 0.6071429, Train Cov: 4.2906303
Epoch: 093, Train Loss: 0.5339856, Train Acc: 0.7162837, Test Acc: 0.6071429, Train Cov: 4.1958084
Epoch: 094, Train Loss: 0.5310453, Train Acc: 0.6653347, Test Acc: 0.5803571, Train Cov: 4.1715794
Epoch: 095, Train Loss: 0.5287598, Train Acc: 0.7282717, Test Acc: 0.6250000, Train Cov: 4.1669178
Epoch: 096, Train Loss: 0.5363614, Train Acc: 0.7372627, Test Acc: 0.6785714, Train Cov: 4.1832352
Epoch: 097, Train Loss: 0.5233300, Train Acc: 0.7372627, Test Acc: 0.6339286, Train Cov: 4.1655807
Epoch: 098, Train Loss: 0.5161867, Train Acc: 0.7272727, Test Acc: 0.6696429, Train Cov: 4.2082515
Epoch: 099, Train Loss: 0.5190978, Train Acc: 0.7342657, Test Acc: 0.6785714, Train Cov: 4.2584019
Epoch: 100, Train Loss: 0.5396522, Train Acc: 0.7162837, Test Acc: 0.6785714, Train Cov: 4.1982622
Epoch: 101, Train Loss: 0.5319505, Train Acc: 0.7292707, Test Acc: 0.6696429, Train Cov: 4.1452985
Epoch: 102, Train Loss: 0.5322056, Train Acc: 0.7452547, Test Acc: 0.6428571, Train Cov: 4.1902747
Epoch: 103, Train Loss: 0.5320372, Train Acc: 0.7192807, Test Acc: 0.6339286, Train Cov: 4.1797256
Epoch: 104, Train Loss: 0.5222863, Train Acc: 0.7232767, Test Acc: 0.6160714, Train Cov: 4.1841307
Epoch: 105, Train Loss: 0.5389623, Train Acc: 0.7362637, Test Acc: 0.6250000, Train Cov: 4.2087369
Epoch: 106, Train Loss: 0.5173321, Train Acc: 0.7342657, Test Acc: 0.6339286, Train Cov: 4.1995387
Epoch: 107, Train Loss: 0.5315324, Train Acc: 0.7372627, Test Acc: 0.6517857, Train Cov: 4.2555785
Epoch: 108, Train Loss: 0.5331651, Train Acc: 0.7432567, Test Acc: 0.6160714, Train Cov: 4.2968807
Epoch: 109, Train Loss: 0.5165799, Train Acc: 0.7522478, Test Acc: 0.6339286, Train Cov: 4.3012424
Epoch: 110, Train Loss: 0.5143131, Train Acc: 0.7402597, Test Acc: 0.6607143, Train Cov: 4.2460241
Epoch: 111, Train Loss: 0.5121691, Train Acc: 0.7272727, Test Acc: 0.6339286, Train Cov: 4.2042241
Epoch: 112, Train Loss: 0.5152785, Train Acc: 0.7122877, Test Acc: 0.6696429, Train Cov: 4.2733006
Epoch: 113, Train Loss: 0.5139018, Train Acc: 0.7002997, Test Acc: 0.6607143, Train Cov: 4.2691283
Epoch: 114, Train Loss: 0.5030074, Train Acc: 0.7252747, Test Acc: 0.6250000, Train Cov: 4.2421718
Epoch: 115, Train Loss: 0.5121554, Train Acc: 0.7462537, Test Acc: 0.6428571, Train Cov: 4.2105269
Epoch: 116, Train Loss: 0.5150372, Train Acc: 0.7562438, Test Acc: 0.6517857, Train Cov: 4.2187662
Epoch: 117, Train Loss: 0.5020798, Train Acc: 0.7592408, Test Acc: 0.6875000, Train Cov: 4.1939406
Epoch: 118, Train Loss: 0.5081010, Train Acc: 0.7402597, Test Acc: 0.6517857, Train Cov: 4.1894903
Epoch: 119, Train Loss: 0.5158089, Train Acc: 0.7482517, Test Acc: 0.6607143, Train Cov: 4.1920843
Epoch: 120, Train Loss: 0.4975801, Train Acc: 0.7442557, Test Acc: 0.6428571, Train Cov: 4.1623254
Epoch: 121, Train Loss: 0.4966004, Train Acc: 0.7652348, Test Acc: 0.6339286, Train Cov: 4.1296296
Epoch: 122, Train Loss: 0.4903559, Train Acc: 0.7502498, Test Acc: 0.6517857, Train Cov: 4.1174850
Epoch: 123, Train Loss: 0.4996185, Train Acc: 0.7502498, Test Acc: 0.6517857, Train Cov: 4.1491933
Epoch: 124, Train Loss: 0.4918614, Train Acc: 0.7532468, Test Acc: 0.6517857, Train Cov: 4.1843047
Epoch: 125, Train Loss: 0.5023228, Train Acc: 0.7502498, Test Acc: 0.6428571, Train Cov: 4.1204028
Epoch: 126, Train Loss: 0.5090656, Train Acc: 0.7342657, Test Acc: 0.5892857, Train Cov: 4.1157565
Epoch: 127, Train Loss: 0.4989634, Train Acc: 0.7582418, Test Acc: 0.6785714, Train Cov: 4.0594778
Epoch: 128, Train Loss: 0.5025275, Train Acc: 0.7452547, Test Acc: 0.6339286, Train Cov: 4.0638552
Epoch: 129, Train Loss: 0.5029243, Train Acc: 0.7522478, Test Acc: 0.6250000, Train Cov: 4.0513163
Epoch: 130, Train Loss: 0.5090783, Train Acc: 0.7542458, Test Acc: 0.6517857, Train Cov: 4.0766745
Epoch: 131, Train Loss: 0.5073863, Train Acc: 0.7482517, Test Acc: 0.6428571, Train Cov: 4.0668793
Epoch: 132, Train Loss: 0.4949312, Train Acc: 0.7682318, Test Acc: 0.6875000, Train Cov: 4.0650406
Epoch: 133, Train Loss: 0.4906624, Train Acc: 0.7652348, Test Acc: 0.6517857, Train Cov: 4.0457854
Epoch: 134, Train Loss: 0.4911119, Train Acc: 0.7332667, Test Acc: 0.6696429, Train Cov: 4.0909314
Epoch: 135, Train Loss: 0.4836533, Train Acc: 0.7602398, Test Acc: 0.6428571, Train Cov: 4.0966153
Epoch: 136, Train Loss: 0.4890627, Train Acc: 0.7582418, Test Acc: 0.6160714, Train Cov: 4.0475092
Epoch: 137, Train Loss: 0.4874801, Train Acc: 0.7482517, Test Acc: 0.6607143, Train Cov: 4.0440779
Epoch: 138, Train Loss: 0.5086338, Train Acc: 0.7412587, Test Acc: 0.6696429, Train Cov: 4.0463052
Epoch: 139, Train Loss: 0.5085507, Train Acc: 0.7502498, Test Acc: 0.6071429, Train Cov: 4.0405526
Epoch: 140, Train Loss: 0.4837044, Train Acc: 0.7702298, Test Acc: 0.6696429, Train Cov: 4.0315142
Epoch: 141, Train Loss: 0.4885055, Train Acc: 0.7442557, Test Acc: 0.6696429, Train Cov: 4.0085616
Epoch: 142, Train Loss: 0.4829393, Train Acc: 0.7562438, Test Acc: 0.6607143, Train Cov: 4.0636296
Epoch: 143, Train Loss: 0.4828010, Train Acc: 0.7672328, Test Acc: 0.6339286, Train Cov: 4.1010466
Epoch: 144, Train Loss: 0.4979495, Train Acc: 0.7302697, Test Acc: 0.6428571, Train Cov: 4.0874262
Epoch: 145, Train Loss: 0.4837503, Train Acc: 0.7692308, Test Acc: 0.6696429, Train Cov: 4.0800862
Epoch: 146, Train Loss: 0.4924004, Train Acc: 0.7822178, Test Acc: 0.6428571, Train Cov: 4.0972042
Epoch: 147, Train Loss: 0.4814002, Train Acc: 0.7792208, Test Acc: 0.6517857, Train Cov: 4.0685983
Epoch: 148, Train Loss: 0.4722991, Train Acc: 0.7652348, Test Acc: 0.6696429, Train Cov: 4.1048503
Epoch: 149, Train Loss: 0.4930657, Train Acc: 0.7642358, Test Acc: 0.6428571, Train Cov: 4.2470064
Epoch: 150, Train Loss: 0.5061735, Train Acc: 0.7522478, Test Acc: 0.6428571, Train Cov: 4.2390270
Epoch: 151, Train Loss: 0.5015584, Train Acc: 0.7522478, Test Acc: 0.6428571, Train Cov: 4.1566586
Epoch: 152, Train Loss: 0.4879167, Train Acc: 0.7702298, Test Acc: 0.6517857, Train Cov: 4.1338229
Epoch: 153, Train Loss: 0.4865173, Train Acc: 0.7442557, Test Acc: 0.6339286, Train Cov: 4.1843867
Epoch: 154, Train Loss: 0.4856558, Train Acc: 0.7752248, Test Acc: 0.6696429, Train Cov: 4.1499839
Epoch: 155, Train Loss: 0.4838495, Train Acc: 0.7582418, Test Acc: 0.6517857, Train Cov: 4.0767336
Epoch: 156, Train Loss: 0.4780583, Train Acc: 0.7582418, Test Acc: 0.6428571, Train Cov: 4.0646057
Epoch: 157, Train Loss: 0.4725748, Train Acc: 0.7672328, Test Acc: 0.5982143, Train Cov: 4.1287460
Epoch: 158, Train Loss: 0.4791931, Train Acc: 0.7632368, Test Acc: 0.5982143, Train Cov: 4.1683836
Epoch: 159, Train Loss: 0.4748013, Train Acc: 0.7802198, Test Acc: 0.6428571, Train Cov: 4.1876497
Epoch: 160, Train Loss: 0.4787153, Train Acc: 0.7762238, Test Acc: 0.6517857, Train Cov: 4.1198683
Epoch: 161, Train Loss: 0.4873858, Train Acc: 0.7692308, Test Acc: 0.6607143, Train Cov: 4.1789141
Epoch: 162, Train Loss: 0.4725718, Train Acc: 0.7892108, Test Acc: 0.5982143, Train Cov: 4.1431260
Epoch: 163, Train Loss: 0.4687152, Train Acc: 0.7922078, Test Acc: 0.6339286, Train Cov: 4.0543761
Epoch: 164, Train Loss: 0.4667169, Train Acc: 0.7722278, Test Acc: 0.6339286, Train Cov: 4.0744472
Epoch: 165, Train Loss: 0.4580667, Train Acc: 0.7882118, Test Acc: 0.6696429, Train Cov: 4.0844169
Epoch: 166, Train Loss: 0.4595091, Train Acc: 0.7772228, Test Acc: 0.6428571, Train Cov: 4.1021576
Epoch: 167, Train Loss: 0.4557968, Train Acc: 0.7762238, Test Acc: 0.6428571, Train Cov: 4.1921315
Epoch: 168, Train Loss: 0.4593486, Train Acc: 0.7882118, Test Acc: 0.6875000, Train Cov: 4.1964693
Epoch: 169, Train Loss: 0.4665806, Train Acc: 0.7822178, Test Acc: 0.6785714, Train Cov: 4.1247354
Epoch: 170, Train Loss: 0.4574928, Train Acc: 0.7882118, Test Acc: 0.6696429, Train Cov: 4.0446672
Epoch: 171, Train Loss: 0.4363776, Train Acc: 0.7812188, Test Acc: 0.6339286, Train Cov: 4.0684919
Epoch: 172, Train Loss: 0.4401744, Train Acc: 0.7872128, Test Acc: 0.6428571, Train Cov: 4.1177926
