{'dataset_name': 'PROTEINS', 'seed': 666, 'num_workers': 1, 'cov_weight': 0.01, 'hyperparams': {'batch_size': 64, 'epochs': 601, 'learning_rate': 0.001, 'step_size': 50, 'decay_rate': 0.75}, 'architecture': {'layers': 3, 'hidden': 128, 'pooling': 'add', 'JK': 'cat', 'method': 'penalty', 'dropout': 0.5, 'exps': 1, 'nonlinear': 'LeakyR0.2', 'aggr': 'add', 'BN': 'Y'}, 'commit_id': 'cf88820ae7a758be0e62837f3e49c045318d84b5', 'time_stamp': '1613561452', 'directory': '../../nlg_results/pca/board/'}
-------- FOLD0 DATASET=PROTEINS, COMMIT_ID=cf88820ae7a758be0e62837f3e49c045318d84b5
Epoch: 001, Train Loss: 4.1566579, Train Acc: 0.6373626, Test Acc: 0.7321429, Train Cov: 3.8360076
Epoch: 002, Train Loss: 3.3172772, Train Acc: 0.6253746, Test Acc: 0.7142857, Train Cov: 3.7272491
Epoch: 003, Train Loss: 2.3788810, Train Acc: 0.5794206, Test Acc: 0.6517857, Train Cov: 3.6828818
Epoch: 004, Train Loss: 2.0932337, Train Acc: 0.5574426, Test Acc: 0.6071429, Train Cov: 3.7187748
Epoch: 005, Train Loss: 1.5611773, Train Acc: 0.6443556, Test Acc: 0.6517857, Train Cov: 3.7950935
Epoch: 006, Train Loss: 1.2613150, Train Acc: 0.6073926, Test Acc: 0.6517857, Train Cov: 3.8876863
Epoch: 007, Train Loss: 1.2311914, Train Acc: 0.6683317, Test Acc: 0.6160714, Train Cov: 3.9321160
Epoch: 008, Train Loss: 1.1546851, Train Acc: 0.6683317, Test Acc: 0.6160714, Train Cov: 3.9382164
Epoch: 009, Train Loss: 0.9980062, Train Acc: 0.7042957, Test Acc: 0.7678571, Train Cov: 3.9367764
Epoch: 010, Train Loss: 0.8362596, Train Acc: 0.6313686, Test Acc: 0.7232143, Train Cov: 3.9714878
Epoch: 011, Train Loss: 0.8091984, Train Acc: 0.7232767, Test Acc: 0.6607143, Train Cov: 3.9839208
Epoch: 012, Train Loss: 0.7186457, Train Acc: 0.6923077, Test Acc: 0.6517857, Train Cov: 3.9626634
Epoch: 013, Train Loss: 0.6970211, Train Acc: 0.6903097, Test Acc: 0.6785714, Train Cov: 3.9397328
Epoch: 014, Train Loss: 0.7321525, Train Acc: 0.7232767, Test Acc: 0.6250000, Train Cov: 3.9092855
Epoch: 015, Train Loss: 0.6884103, Train Acc: 0.7252747, Test Acc: 0.6875000, Train Cov: 3.8878744
Epoch: 016, Train Loss: 0.6605010, Train Acc: 0.7362637, Test Acc: 0.6607143, Train Cov: 3.8759630
Epoch: 017, Train Loss: 0.6703751, Train Acc: 0.7202797, Test Acc: 0.6607143, Train Cov: 3.8302517
Epoch: 018, Train Loss: 0.6646026, Train Acc: 0.7382617, Test Acc: 0.6964286, Train Cov: 3.8174341
Epoch: 019, Train Loss: 0.6635159, Train Acc: 0.7252747, Test Acc: 0.7410714, Train Cov: 3.8273475
Epoch: 020, Train Loss: 0.6383084, Train Acc: 0.6853147, Test Acc: 0.6696429, Train Cov: 3.8123541
Epoch: 021, Train Loss: 0.6458284, Train Acc: 0.7282717, Test Acc: 0.7321429, Train Cov: 3.7921240
Epoch: 022, Train Loss: 0.6346125, Train Acc: 0.7302697, Test Acc: 0.7142857, Train Cov: 3.7738304
Epoch: 023, Train Loss: 0.6267859, Train Acc: 0.7242757, Test Acc: 0.7946429, Train Cov: 3.7588115
Epoch: 024, Train Loss: 0.6386126, Train Acc: 0.7752248, Test Acc: 0.6964286, Train Cov: 3.7435956
Epoch: 025, Train Loss: 0.6074421, Train Acc: 0.7472527, Test Acc: 0.7053571, Train Cov: 3.7275541
Epoch: 026, Train Loss: 0.6017281, Train Acc: 0.7372627, Test Acc: 0.7410714, Train Cov: 3.7107539
Epoch: 027, Train Loss: 0.6209937, Train Acc: 0.7162837, Test Acc: 0.7142857, Train Cov: 3.6921761
Epoch: 028, Train Loss: 0.6136898, Train Acc: 0.6713287, Test Acc: 0.7410714, Train Cov: 3.6846142
Epoch: 029, Train Loss: 0.6502911, Train Acc: 0.7502498, Test Acc: 0.7678571, Train Cov: 3.6624622
Epoch: 030, Train Loss: 0.6066474, Train Acc: 0.7152847, Test Acc: 0.6517857, Train Cov: 3.6530819
Epoch: 031, Train Loss: 0.6202564, Train Acc: 0.7112887, Test Acc: 0.7321429, Train Cov: 3.6335297
Epoch: 032, Train Loss: 0.6377963, Train Acc: 0.7612388, Test Acc: 0.6785714, Train Cov: 3.6135039
Epoch: 033, Train Loss: 0.6167150, Train Acc: 0.7502498, Test Acc: 0.7232143, Train Cov: 3.6125007
Epoch: 034, Train Loss: 0.6098725, Train Acc: 0.7482517, Test Acc: 0.7321429, Train Cov: 3.6003101
Epoch: 035, Train Loss: 0.6290868, Train Acc: 0.7632368, Test Acc: 0.6785714, Train Cov: 3.6017756
Epoch: 036, Train Loss: 0.6272429, Train Acc: 0.7442557, Test Acc: 0.7321429, Train Cov: 3.5891321
Epoch: 037, Train Loss: 0.6066232, Train Acc: 0.7302697, Test Acc: 0.7142857, Train Cov: 3.5804839
Epoch: 038, Train Loss: 0.6172371, Train Acc: 0.7592408, Test Acc: 0.7142857, Train Cov: 3.5696025
Epoch: 039, Train Loss: 0.6233120, Train Acc: 0.7392607, Test Acc: 0.6696429, Train Cov: 3.5612805
Epoch: 040, Train Loss: 0.5778043, Train Acc: 0.7602398, Test Acc: 0.6785714, Train Cov: 3.5519347
Epoch: 041, Train Loss: 0.5861193, Train Acc: 0.7492507, Test Acc: 0.7857143, Train Cov: 3.5395505
Epoch: 042, Train Loss: 0.6113697, Train Acc: 0.7512488, Test Acc: 0.6964286, Train Cov: 3.5214260
Epoch: 043, Train Loss: 0.5947512, Train Acc: 0.7762238, Test Acc: 0.6607143, Train Cov: 3.4964979
Epoch: 044, Train Loss: 0.5867340, Train Acc: 0.7722278, Test Acc: 0.6964286, Train Cov: 3.4908769
Epoch: 045, Train Loss: 0.6016066, Train Acc: 0.7532468, Test Acc: 0.7321429, Train Cov: 3.4794886
Epoch: 046, Train Loss: 0.5819765, Train Acc: 0.7612388, Test Acc: 0.7678571, Train Cov: 3.4732370
Epoch: 047, Train Loss: 0.5802738, Train Acc: 0.7362637, Test Acc: 0.7321429, Train Cov: 3.4654365
Epoch: 048, Train Loss: 0.6021582, Train Acc: 0.7732268, Test Acc: 0.7142857, Train Cov: 3.4617109
Epoch: 049, Train Loss: 0.5844381, Train Acc: 0.7502498, Test Acc: 0.7321429, Train Cov: 3.4521780
Epoch: 050, Train Loss: 0.5907519, Train Acc: 0.7632368, Test Acc: 0.6964286, Train Cov: 3.4358580
Epoch: 051, Train Loss: 0.5952663, Train Acc: 0.7532468, Test Acc: 0.6964286, Train Cov: 3.4169340
Epoch: 052, Train Loss: 0.5689595, Train Acc: 0.7852148, Test Acc: 0.7053571, Train Cov: 3.4037986
Epoch: 053, Train Loss: 0.5661776, Train Acc: 0.7732268, Test Acc: 0.7321429, Train Cov: 3.3985291
Epoch: 054, Train Loss: 0.5669926, Train Acc: 0.7862138, Test Acc: 0.6964286, Train Cov: 3.3846352
Epoch: 055, Train Loss: 0.5851479, Train Acc: 0.7892108, Test Acc: 0.6875000, Train Cov: 3.3592987
Epoch: 056, Train Loss: 0.5789018, Train Acc: 0.7782218, Test Acc: 0.6875000, Train Cov: 3.3693171
Epoch: 057, Train Loss: 0.5647100, Train Acc: 0.7762238, Test Acc: 0.7053571, Train Cov: 3.3604457
Epoch: 058, Train Loss: 0.5749123, Train Acc: 0.7462537, Test Acc: 0.6607143, Train Cov: 3.3530228
Epoch: 059, Train Loss: 0.5926957, Train Acc: 0.7792208, Test Acc: 0.6964286, Train Cov: 3.3506308
Epoch: 060, Train Loss: 0.5803555, Train Acc: 0.7472527, Test Acc: 0.6696429, Train Cov: 3.3385551
Epoch: 061, Train Loss: 0.5753186, Train Acc: 0.7852148, Test Acc: 0.6964286, Train Cov: 3.3323760
Epoch: 062, Train Loss: 0.5545764, Train Acc: 0.7752248, Test Acc: 0.6785714, Train Cov: 3.3214357
Epoch: 063, Train Loss: 0.5695000, Train Acc: 0.7892108, Test Acc: 0.6964286, Train Cov: 3.3180358
Epoch: 064, Train Loss: 0.5663169, Train Acc: 0.7872128, Test Acc: 0.6964286, Train Cov: 3.3127499
Epoch: 065, Train Loss: 0.5602151, Train Acc: 0.7732268, Test Acc: 0.7321429, Train Cov: 3.3101909
