{'dataset_name': 'COLLAB', 'seed': 123, 'num_workers': 4, 'cov_weight': 0.01, 'hyperparams': {'batch_size': 32, 'epochs': 1001, 'learning_rate': 0.002, 'step_size': 50, 'decay_rate': 0.75}, 'architecture': {'layers': 3, 'hidden': 256, 'pooling': 'add', 'JK': 'cat', 'nonlinear_conv': 'penalty', 'dropout': 0.5, 'BN': 'Y', 'exps': 1, 'aggr': 'add'}, 'commit_id': '16c742c28cd054f10290b7c01055c02e20c45bb4', 'time_stamp': '1612344806', 'directory': '../../nlg_results/tu/board/'}
-------- FOLD0 DATASET=COLLAB, COMMIT_ID=16c742c28cd054f10290b7c01055c02e20c45bb4
Epoch: 001, Train Loss: 15.0533373, Train Acc: 0.5960000, Test Acc: 0.6260000, Train Cov: 820.1918335
Epoch: 002, Train Loss: 3.9533070, Train Acc: 0.7215556, Test Acc: 0.6900000, Train Cov: 130.2009583
Epoch: 003, Train Loss: 3.0554478, Train Acc: 0.6602222, Test Acc: 0.6580000, Train Cov: 133.4694519
Epoch: 004, Train Loss: 1.9160713, Train Acc: 0.6706667, Test Acc: 0.6700000, Train Cov: 87.7032776
Epoch: 005, Train Loss: 1.1852477, Train Acc: 0.6791111, Test Acc: 0.6660000, Train Cov: 30.9856071
Epoch: 006, Train Loss: 1.0707702, Train Acc: 0.6511111, Test Acc: 0.6620000, Train Cov: 18.4825821
Epoch: 007, Train Loss: 0.8926426, Train Acc: 0.6691111, Test Acc: 0.6640000, Train Cov: 10.4265108
Epoch: 008, Train Loss: 1.2338647, Train Acc: 0.6602222, Test Acc: 0.6640000, Train Cov: 28.5155945
Epoch: 009, Train Loss: 0.9357017, Train Acc: 0.6904444, Test Acc: 0.6780000, Train Cov: 12.3212557
Epoch: 010, Train Loss: 0.9326562, Train Acc: 0.7193333, Test Acc: 0.6900000, Train Cov: 9.1016741
Epoch: 011, Train Loss: 1.2479042, Train Acc: 0.6760000, Test Acc: 0.6660000, Train Cov: 22.5538406
Epoch: 012, Train Loss: 0.9969231, Train Acc: 0.6871111, Test Acc: 0.6700000, Train Cov: 12.8667173
Epoch: 013, Train Loss: 0.9774004, Train Acc: 0.6735556, Test Acc: 0.6720000, Train Cov: 13.6330700
Epoch: 014, Train Loss: 0.9070625, Train Acc: 0.6633333, Test Acc: 0.6740000, Train Cov: 9.8013611
Epoch: 015, Train Loss: 0.8961932, Train Acc: 0.6762222, Test Acc: 0.6700000, Train Cov: 9.2457180
Epoch: 016, Train Loss: 0.8641694, Train Acc: 0.6544444, Test Acc: 0.6620000, Train Cov: 8.2749987
Epoch: 017, Train Loss: 0.9577026, Train Acc: 0.6628889, Test Acc: 0.6620000, Train Cov: 16.3470020
Epoch: 018, Train Loss: 0.8536715, Train Acc: 0.6660000, Test Acc: 0.6740000, Train Cov: 8.4133406
Epoch: 019, Train Loss: 0.9182528, Train Acc: 0.6542222, Test Acc: 0.6420000, Train Cov: 9.2390490
Epoch: 020, Train Loss: 1.5623258, Train Acc: 0.6697778, Test Acc: 0.6680000, Train Cov: 38.8914375
Epoch: 021, Train Loss: 1.0136917, Train Acc: 0.6680000, Test Acc: 0.6720000, Train Cov: 16.5031834
Epoch: 022, Train Loss: 0.9921589, Train Acc: 0.6435556, Test Acc: 0.6500000, Train Cov: 11.5045147
Epoch: 023, Train Loss: 0.9467395, Train Acc: 0.6486667, Test Acc: 0.6580000, Train Cov: 11.2357855
Epoch: 024, Train Loss: 1.0047650, Train Acc: 0.6526667, Test Acc: 0.6620000, Train Cov: 15.6648045
Epoch: 025, Train Loss: 1.1139075, Train Acc: 0.6706667, Test Acc: 0.6740000, Train Cov: 10.0376329
Epoch: 026, Train Loss: 0.9997888, Train Acc: 0.6724444, Test Acc: 0.6740000, Train Cov: 8.6179447
Epoch: 027, Train Loss: 0.8834051, Train Acc: 0.6811111, Test Acc: 0.6820000, Train Cov: 6.1446795
Epoch: 028, Train Loss: 0.8881780, Train Acc: 0.6762222, Test Acc: 0.6720000, Train Cov: 5.4729590
Epoch: 029, Train Loss: 0.8601001, Train Acc: 0.6702222, Test Acc: 0.6700000, Train Cov: 5.1737223
Epoch: 030, Train Loss: 0.8622763, Train Acc: 0.7006667, Test Acc: 0.6860000, Train Cov: 5.2945180
Epoch: 031, Train Loss: 0.8655192, Train Acc: 0.6948889, Test Acc: 0.6720000, Train Cov: 5.8157005
Epoch: 032, Train Loss: 0.8565123, Train Acc: 0.6648889, Test Acc: 0.6660000, Train Cov: 5.3615341
Epoch: 033, Train Loss: 1.0617366, Train Acc: 0.6686667, Test Acc: 0.6740000, Train Cov: 7.9229245
Epoch: 034, Train Loss: 0.9393503, Train Acc: 0.6853333, Test Acc: 0.6820000, Train Cov: 7.5339141
Epoch: 035, Train Loss: 1.0054807, Train Acc: 0.6655556, Test Acc: 0.6740000, Train Cov: 11.1712589
Epoch: 036, Train Loss: 0.9396868, Train Acc: 0.6588889, Test Acc: 0.6620000, Train Cov: 8.9583950
Epoch: 037, Train Loss: 0.8914155, Train Acc: 0.6873333, Test Acc: 0.6740000, Train Cov: 7.6426926
Epoch: 038, Train Loss: 0.8918418, Train Acc: 0.6960000, Test Acc: 0.6880000, Train Cov: 6.3390579
Epoch: 039, Train Loss: 0.9051272, Train Acc: 0.6622222, Test Acc: 0.6720000, Train Cov: 5.8599491
Epoch: 040, Train Loss: 0.8614796, Train Acc: 0.7035556, Test Acc: 0.6960000, Train Cov: 5.2979403
Epoch: 041, Train Loss: 0.9971368, Train Acc: 0.6751111, Test Acc: 0.6700000, Train Cov: 6.1530223
Epoch: 042, Train Loss: 0.8655988, Train Acc: 0.6975556, Test Acc: 0.6820000, Train Cov: 5.3317542
Epoch: 043, Train Loss: 0.8514980, Train Acc: 0.6708889, Test Acc: 0.6740000, Train Cov: 5.3374567
