{'dataset_name': 'COLLAB', 'seed': 777, 'num_workers': 1, 'cov_weight': 0.001, 'hyperparams': {'batch_size': 32, 'epochs': 1001, 'learning_rate': 0.005, 'step_size': 50, 'decay_rate': 0.75}, 'architecture': {'layers': 4, 'hidden': 128, 'pooling': 'add', 'JK': 'cat', 'nonlinear_conv': 'penalty', 'dropout': 0.5, 'variants': {'BN': 'Y', 'aggr': 'add'}}, 'commit_id': 'af2891891022b30416c2e136f5543f85369c9499', 'time_stamp': '1612103852', 'directory': '../../nlg_results/tu/board/'}
-------- FOLD0 DATASET=COLLAB, COMMIT_ID=af2891891022b30416c2e136f5543f85369c9499
Epoch: 001, Train Loss: 8.4120094, Train Acc: 0.6357778, Test Acc: 0.6260000, Train Cov: 317.0520325
Epoch: 002, Train Loss: 1.5014675, Train Acc: 0.6468889, Test Acc: 0.6340000, Train Cov: 212.3228149
Epoch: 003, Train Loss: 1.0386893, Train Acc: 0.6482222, Test Acc: 0.6260000, Train Cov: 152.8486481
Epoch: 004, Train Loss: 0.9729068, Train Acc: 0.6582222, Test Acc: 0.6380000, Train Cov: 106.6934891
Epoch: 005, Train Loss: 0.9416400, Train Acc: 0.6600000, Test Acc: 0.6380000, Train Cov: 75.6355591
Epoch: 006, Train Loss: 0.8750754, Train Acc: 0.6617778, Test Acc: 0.6400000, Train Cov: 48.0547218
Epoch: 007, Train Loss: 0.8740938, Train Acc: 0.5962222, Test Acc: 0.5840000, Train Cov: 31.2447224
Epoch: 008, Train Loss: 1.1494626, Train Acc: 0.6677778, Test Acc: 0.6480000, Train Cov: 84.8462219
Epoch: 009, Train Loss: 1.4062401, Train Acc: 0.6457778, Test Acc: 0.6200000, Train Cov: 123.0561523
Epoch: 010, Train Loss: 0.8957318, Train Acc: 0.6564444, Test Acc: 0.6360000, Train Cov: 47.8548584
Epoch: 011, Train Loss: 0.9190938, Train Acc: 0.6544444, Test Acc: 0.6340000, Train Cov: 29.5843678
Epoch: 012, Train Loss: 0.9705642, Train Acc: 0.4904444, Test Acc: 0.5020000, Train Cov: 24.6878490
Epoch: 013, Train Loss: 0.9161046, Train Acc: 0.6180000, Test Acc: 0.5960000, Train Cov: 32.6696625
Epoch: 014, Train Loss: 0.9309967, Train Acc: 0.6473333, Test Acc: 0.6180000, Train Cov: 16.8553677
Epoch: 015, Train Loss: 0.8785810, Train Acc: 0.6197778, Test Acc: 0.5940000, Train Cov: 16.3891830
Epoch: 016, Train Loss: 0.8987146, Train Acc: 0.6493333, Test Acc: 0.6260000, Train Cov: 14.1647558
Epoch: 017, Train Loss: 0.8865211, Train Acc: 0.6437778, Test Acc: 0.6260000, Train Cov: 15.0655804
Epoch: 018, Train Loss: 0.8705232, Train Acc: 0.6622222, Test Acc: 0.6360000, Train Cov: 15.8174028
Epoch: 019, Train Loss: 0.8848360, Train Acc: 0.6644444, Test Acc: 0.6480000, Train Cov: 17.8850441
Epoch: 020, Train Loss: 0.8432387, Train Acc: 0.6664444, Test Acc: 0.6500000, Train Cov: 12.9702702
Epoch: 021, Train Loss: 0.8354769, Train Acc: 0.6657778, Test Acc: 0.6500000, Train Cov: 15.7524672
Epoch: 022, Train Loss: 0.8784987, Train Acc: 0.6651111, Test Acc: 0.6460000, Train Cov: 20.2451096
Epoch: 023, Train Loss: 0.9016369, Train Acc: 0.6515556, Test Acc: 0.6300000, Train Cov: 24.5887299
Epoch: 024, Train Loss: 0.8662803, Train Acc: 0.6835556, Test Acc: 0.6640000, Train Cov: 18.1695538
Epoch: 025, Train Loss: 0.8499608, Train Acc: 0.6680000, Test Acc: 0.6520000, Train Cov: 22.1417122
Epoch: 026, Train Loss: 0.9086792, Train Acc: 0.6373333, Test Acc: 0.6200000, Train Cov: 24.4045601
Epoch: 027, Train Loss: 0.9971903, Train Acc: 0.6491111, Test Acc: 0.6260000, Train Cov: 24.5775108
Epoch: 028, Train Loss: 1.0616684, Train Acc: 0.6160000, Test Acc: 0.5780000, Train Cov: 70.2905045
Epoch: 029, Train Loss: 1.0038188, Train Acc: 0.6124444, Test Acc: 0.5740000, Train Cov: 43.1169319
Epoch: 030, Train Loss: 0.9666595, Train Acc: 0.6368889, Test Acc: 0.6220000, Train Cov: 38.9022026
Epoch: 031, Train Loss: 0.9240747, Train Acc: 0.6171111, Test Acc: 0.5860000, Train Cov: 20.3752728
Epoch: 032, Train Loss: 0.9523805, Train Acc: 0.6057778, Test Acc: 0.5760000, Train Cov: 18.0077801
Epoch: 033, Train Loss: 0.9779178, Train Acc: 0.6113333, Test Acc: 0.5760000, Train Cov: 34.6371613
Epoch: 034, Train Loss: 0.9384167, Train Acc: 0.6171111, Test Acc: 0.5800000, Train Cov: 16.2511120
Epoch: 035, Train Loss: 0.9273723, Train Acc: 0.6168889, Test Acc: 0.5800000, Train Cov: 12.3614979
Epoch: 036, Train Loss: 0.9219234, Train Acc: 0.6435556, Test Acc: 0.6300000, Train Cov: 15.6947775
Epoch: 037, Train Loss: 0.8821882, Train Acc: 0.6586667, Test Acc: 0.6460000, Train Cov: 8.2844391
Epoch: 038, Train Loss: 0.9665736, Train Acc: 0.6451111, Test Acc: 0.6220000, Train Cov: 44.9615974
Epoch: 039, Train Loss: 1.0205540, Train Acc: 0.5971111, Test Acc: 0.5860000, Train Cov: 56.7393990
Epoch: 040, Train Loss: 1.2290515, Train Acc: 0.6057778, Test Acc: 0.5720000, Train Cov: 163.3952789
Epoch: 041, Train Loss: 1.0275161, Train Acc: 0.6173333, Test Acc: 0.5900000, Train Cov: 64.4371796
Epoch: 042, Train Loss: 0.9652590, Train Acc: 0.6597778, Test Acc: 0.6400000, Train Cov: 43.6352234
Epoch: 043, Train Loss: 0.9117169, Train Acc: 0.6595556, Test Acc: 0.6360000, Train Cov: 35.0488472
Epoch: 044, Train Loss: 0.9192831, Train Acc: 0.6600000, Test Acc: 0.6400000, Train Cov: 30.9248371
Epoch: 045, Train Loss: 0.9560697, Train Acc: 0.6195556, Test Acc: 0.5980000, Train Cov: 38.6663818
Epoch: 046, Train Loss: 1.0269965, Train Acc: 0.6182222, Test Acc: 0.5900000, Train Cov: 33.3102188
Epoch: 047, Train Loss: 0.9661394, Train Acc: 0.6071111, Test Acc: 0.5760000, Train Cov: 23.1949978
Epoch: 048, Train Loss: 0.9560001, Train Acc: 0.5980000, Test Acc: 0.5700000, Train Cov: 22.8578396
Epoch: 049, Train Loss: 0.9448751, Train Acc: 0.6328889, Test Acc: 0.6060000, Train Cov: 19.5601215
Epoch: 050, Train Loss: 0.8952548, Train Acc: 0.6720000, Test Acc: 0.6520000, Train Cov: 12.9863443
Epoch: 051, Train Loss: 1.0532024, Train Acc: 0.6137778, Test Acc: 0.5920000, Train Cov: 23.1949921
Epoch: 052, Train Loss: 0.9636924, Train Acc: 0.5920000, Test Acc: 0.5680000, Train Cov: 27.9782257
