{'dataset_name': 'NCI1', 'seed': 0, 'num_workers': 1, 'cov_weight': 0, 'hyperparams': {'batch_size': 64, 'epochs': 1001, 'learning_rate': 0.002, 'step_size': 50, 'decay_rate': 0.75}, 'architecture': {'layers': 4, 'hidden': 64, 'pooling': 'add', 'JK': 'cat', 'nonlinear_conv': 'penalty', 'dropout': 0.5, 'exps': 1, 'leak': 0.2, 'aggr': 'add'}, 'commit_id': '508e18523d8b709b5ce27b692a3a2a0b30d30e95', 'time_stamp': '1612354972', 'directory': '../../nlg_results/tu/board/'}
-------- FOLD0 DATASET=NCI1, COMMIT_ID=508e18523d8b709b5ce27b692a3a2a0b30d30e95
Epoch: 001, Train Loss: 0.9614130, Train Acc: 0.5660989, Test Acc: 0.5377129, Train Cov: 3.7368681
Epoch: 002, Train Loss: 0.6306902, Train Acc: 0.5733982, Test Acc: 0.5596107, Train Cov: 3.7284784
Epoch: 003, Train Loss: 0.5934228, Train Acc: 0.6331441, Test Acc: 0.6131387, Train Cov: 3.7407219
Epoch: 004, Train Loss: 0.5843111, Train Acc: 0.6747770, Test Acc: 0.6496350, Train Cov: 3.7429733
Epoch: 005, Train Loss: 0.5764229, Train Acc: 0.7031630, Test Acc: 0.6642336, Train Cov: 3.7544558
Epoch: 006, Train Loss: 0.5810882, Train Acc: 0.7191133, Test Acc: 0.6569343, Train Cov: 3.7441614
Epoch: 007, Train Loss: 0.5810759, Train Acc: 0.6082725, Test Acc: 0.5717762, Train Cov: 3.7218919
Epoch: 008, Train Loss: 0.5716473, Train Acc: 0.7031630, Test Acc: 0.6812652, Train Cov: 3.7151520
Epoch: 009, Train Loss: 0.5637922, Train Acc: 0.7139768, Test Acc: 0.7007299, Train Cov: 3.7089860
Epoch: 010, Train Loss: 0.5520322, Train Acc: 0.5469046, Test Acc: 0.5523114, Train Cov: 3.7062132
Epoch: 011, Train Loss: 0.5627406, Train Acc: 0.6423358, Test Acc: 0.6374696, Train Cov: 3.6966217
Epoch: 012, Train Loss: 0.5436356, Train Acc: 0.7534469, Test Acc: 0.7007299, Train Cov: 3.6770978
Epoch: 013, Train Loss: 0.5459307, Train Acc: 0.6788321, Test Acc: 0.6374696, Train Cov: 3.6772418
Epoch: 014, Train Loss: 0.5496738, Train Acc: 0.7215464, Test Acc: 0.6812652, Train Cov: 3.6527295
Epoch: 015, Train Loss: 0.5380732, Train Acc: 0.5350095, Test Acc: 0.5109489, Train Cov: 3.6514056
Epoch: 016, Train Loss: 0.5475456, Train Acc: 0.7353339, Test Acc: 0.6861314, Train Cov: 3.6554973
Epoch: 017, Train Loss: 0.5263986, Train Acc: 0.6382806, Test Acc: 0.6155718, Train Cov: 3.6467178
Epoch: 018, Train Loss: 0.5367095, Train Acc: 0.7356042, Test Acc: 0.7055961, Train Cov: 3.6324100
Epoch: 019, Train Loss: 0.5329958, Train Acc: 0.7415518, Test Acc: 0.6715328, Train Cov: 3.6215508
Epoch: 020, Train Loss: 0.5313096, Train Acc: 0.6147607, Test Acc: 0.6326034, Train Cov: 3.6206598
Epoch: 021, Train Loss: 0.5270237, Train Acc: 0.7207353, Test Acc: 0.6763990, Train Cov: 3.6310308
Epoch: 022, Train Loss: 0.5278220, Train Acc: 0.7402001, Test Acc: 0.7055961, Train Cov: 3.6075377
Epoch: 023, Train Loss: 0.5249899, Train Acc: 0.7131657, Test Acc: 0.6909976, Train Cov: 3.5955083
Epoch: 024, Train Loss: 0.5205686, Train Acc: 0.6707218, Test Acc: 0.6423358, Train Cov: 3.5623643
Epoch: 025, Train Loss: 0.5113744, Train Acc: 0.7193836, Test Acc: 0.6958637, Train Cov: 3.5452039
Epoch: 026, Train Loss: 0.5143207, Train Acc: 0.7620979, Test Acc: 0.7080292, Train Cov: 3.5345280
Epoch: 027, Train Loss: 0.5145214, Train Acc: 0.7418221, Test Acc: 0.6836983, Train Cov: 3.5489788
Epoch: 028, Train Loss: 0.5060356, Train Acc: 0.6731549, Test Acc: 0.6496350, Train Cov: 3.5299056
Epoch: 029, Train Loss: 0.5117559, Train Acc: 0.7361449, Test Acc: 0.6909976, Train Cov: 3.5235162
Epoch: 030, Train Loss: 0.4999342, Train Acc: 0.7223574, Test Acc: 0.6836983, Train Cov: 3.5381658
Epoch: 031, Train Loss: 0.4994353, Train Acc: 0.6350365, Test Acc: 0.6277372, Train Cov: 3.5167034
Epoch: 032, Train Loss: 0.5109105, Train Acc: 0.7326304, Test Acc: 0.6666667, Train Cov: 3.5126324
Epoch: 033, Train Loss: 0.5376145, Train Acc: 0.7472290, Test Acc: 0.7177616, Train Cov: 3.5030220
Epoch: 034, Train Loss: 0.5080269, Train Acc: 0.6044877, Test Acc: 0.6131387, Train Cov: 3.4805846
Epoch: 035, Train Loss: 0.5031267, Train Acc: 0.6331441, Test Acc: 0.6228710, Train Cov: 3.4778819
Epoch: 036, Train Loss: 0.4924326, Train Acc: 0.6012436, Test Acc: 0.5790754, Train Cov: 3.4596510
Epoch: 037, Train Loss: 0.4913796, Train Acc: 0.6777507, Test Acc: 0.6763990, Train Cov: 3.4493790
Epoch: 038, Train Loss: 0.4856141, Train Acc: 0.7604758, Test Acc: 0.7226277, Train Cov: 3.4451511
Epoch: 039, Train Loss: 0.4861128, Train Acc: 0.6720735, Test Acc: 0.6253041, Train Cov: 3.4333737
Epoch: 040, Train Loss: 0.5091675, Train Acc: 0.6815356, Test Acc: 0.6253041, Train Cov: 3.4222252
Epoch: 041, Train Loss: 0.4865706, Train Acc: 0.7848067, Test Acc: 0.7566910, Train Cov: 3.4059033
Epoch: 042, Train Loss: 0.4765134, Train Acc: 0.6061098, Test Acc: 0.6228710, Train Cov: 3.3665190
Epoch: 043, Train Loss: 0.4662114, Train Acc: 0.7602055, Test Acc: 0.7007299, Train Cov: 3.3640578
Epoch: 044, Train Loss: 0.4879937, Train Acc: 0.5193295, Test Acc: 0.5182482, Train Cov: 3.3619637
Epoch: 045, Train Loss: 0.5143490, Train Acc: 0.5861044, Test Acc: 0.5742092, Train Cov: 3.3546038
Epoch: 046, Train Loss: 0.5030034, Train Acc: 0.6755880, Test Acc: 0.6374696, Train Cov: 3.3530030
Epoch: 047, Train Loss: 0.4632521, Train Acc: 0.7339822, Test Acc: 0.6861314, Train Cov: 3.3442628
Epoch: 048, Train Loss: 0.4660111, Train Acc: 0.6547716, Test Acc: 0.6545012, Train Cov: 3.3512633
Epoch: 049, Train Loss: 0.4990924, Train Acc: 0.7423628, Test Acc: 0.6885645, Train Cov: 3.3249726
Epoch: 050, Train Loss: 0.4849044, Train Acc: 0.7439849, Test Acc: 0.7250608, Train Cov: 3.3208580
Epoch: 051, Train Loss: 0.4454261, Train Acc: 0.7266829, Test Acc: 0.7007299, Train Cov: 3.3075311
Epoch: 052, Train Loss: 0.4481429, Train Acc: 0.7937280, Test Acc: 0.7299270, Train Cov: 3.3234642
Epoch: 053, Train Loss: 0.4365157, Train Acc: 0.7658827, Test Acc: 0.7396594, Train Cov: 3.2987990
Epoch: 054, Train Loss: 0.4384976, Train Acc: 0.7615572, Test Acc: 0.7055961, Train Cov: 3.3053780
