{'dataset_name': 'NCI1', 'num_workers': 1, 'cov_weight': 1.0, 'hyperparams': {'batch_size': 64, 'epochs': 901, 'learning_rate': 0.001, 'step_size': 50, 'decay_rate': 0.75}, 'architecture': {'layers': 4, 'hidden': 64, 'pooling': 'add', 'JK': 'last', 'nonlinear_conv': 'e4', 'dropout': 0.5, 'variants': {'BN': 'Y'}}, 'commit_id': 'bb95b1a8813c59d83babe87ddbda5038f12700fc', 'time_stamp': '1610279193', 'directory': '../../nlg_results/tu/board/'}
Downloading http://ls11-www.cs.tu-dortmund.de/people/morris/graphkerneldatasets/NCI1.zip
Extracting /GPUFS/dlut_bcyin_1/ymq/space/github_private/gnnzoo/tu/data/NCI1/NCI1/NCI1.zip
Processing...
Done!
-------- FOLD0 DATASET=NCI1, COMMIT_ID=bb95b1a8813c59d83babe87ddbda5038f12700fc
Epoch: 001, Train Loss: 3.6951768, Train Acc: 0.6288186, Test Acc: 0.5961071, Train Cov: 3.0165093
Epoch: 002, Train Loss: 0.8043127, Train Acc: 0.6923493, Test Acc: 0.6690998, Train Cov: 0.1760317
Epoch: 003, Train Loss: 0.6233616, Train Acc: 0.7045147, Test Acc: 0.6861314, Train Cov: 0.0253540
Epoch: 004, Train Loss: 0.5815034, Train Acc: 0.6323331, Test Acc: 0.6423358, Train Cov: 0.0117315
Epoch: 005, Train Loss: 0.5915435, Train Acc: 0.7337118, Test Acc: 0.7080292, Train Cov: 0.0080743
Epoch: 006, Train Loss: 0.5686949, Train Acc: 0.6585564, Test Acc: 0.6618005, Train Cov: 0.0068051
Epoch: 007, Train Loss: 0.5669868, Train Acc: 0.7442552, Test Acc: 0.7201946, Train Cov: 0.0038021
Epoch: 008, Train Loss: 0.5344403, Train Acc: 0.7431738, Test Acc: 0.7299270, Train Cov: 0.0008068
Epoch: 009, Train Loss: 0.5453191, Train Acc: 0.7066775, Test Acc: 0.6861314, Train Cov: 0.0003700
Epoch: 010, Train Loss: 0.5272114, Train Acc: 0.7680454, Test Acc: 0.7445255, Train Cov: 0.0002333
Epoch: 011, Train Loss: 0.5194764, Train Acc: 0.7585834, Test Acc: 0.7299270, Train Cov: 0.0007218
Epoch: 012, Train Loss: 0.5088487, Train Acc: 0.7347932, Test Acc: 0.7055961, Train Cov: 0.0006199
Epoch: 013, Train Loss: 0.5219840, Train Acc: 0.7834550, Test Acc: 0.7591241, Train Cov: 0.0012158
Epoch: 014, Train Loss: 0.5119860, Train Acc: 0.7450662, Test Acc: 0.7493917, Train Cov: 0.0022348
Epoch: 015, Train Loss: 0.4859704, Train Acc: 0.7912949, Test Acc: 0.7615572, Train Cov: 0.0011293
Epoch: 016, Train Loss: 0.5210098, Train Acc: 0.7564207, Test Acc: 0.7250608, Train Cov: 0.0258238
Epoch: 017, Train Loss: 0.5078427, Train Acc: 0.7296567, Test Acc: 0.7080292, Train Cov: 0.0036718
Epoch: 018, Train Loss: 0.4854255, Train Acc: 0.7785888, Test Acc: 0.7445255, Train Cov: 0.0002712
Epoch: 019, Train Loss: 0.4735322, Train Acc: 0.7826440, Test Acc: 0.7493917, Train Cov: 0.0010555
Epoch: 020, Train Loss: 0.4557418, Train Acc: 0.7766964, Test Acc: 0.7542579, Train Cov: 0.0022097
Epoch: 021, Train Loss: 0.4769059, Train Acc: 0.8091376, Test Acc: 0.7566910, Train Cov: 0.0115942
Epoch: 022, Train Loss: 0.4612676, Train Acc: 0.8142741, Test Acc: 0.7858881, Train Cov: 0.0003785
Epoch: 023, Train Loss: 0.4560322, Train Acc: 0.8126521, Test Acc: 0.7761557, Train Cov: 0.0001592
Epoch: 024, Train Loss: 0.4534232, Train Acc: 0.8107597, Test Acc: 0.7810219, Train Cov: 0.0040923
Epoch: 025, Train Loss: 0.4624473, Train Acc: 0.8034604, Test Acc: 0.7834550, Train Cov: 0.0064680
Epoch: 026, Train Loss: 0.4483682, Train Acc: 0.7807516, Test Acc: 0.7226277, Train Cov: 0.0001248
Epoch: 027, Train Loss: 0.4494803, Train Acc: 0.8142741, Test Acc: 0.7712895, Train Cov: 0.0161043
Epoch: 028, Train Loss: 0.4424797, Train Acc: 0.7956204, Test Acc: 0.7542579, Train Cov: 0.0073075
Epoch: 029, Train Loss: 0.4393461, Train Acc: 0.8131928, Test Acc: 0.7566910, Train Cov: 0.0099967
Epoch: 030, Train Loss: 0.4281812, Train Acc: 0.8234658, Test Acc: 0.7785888, Train Cov: 0.0019779
Epoch: 031, Train Loss: 0.4075724, Train Acc: 0.8283320, Test Acc: 0.7688564, Train Cov: 0.0000216
Epoch: 032, Train Loss: 0.4826733, Train Acc: 0.7483104, Test Acc: 0.7372263, Train Cov: 0.0129922
Epoch: 033, Train Loss: 0.4602957, Train Acc: 0.8250879, Test Acc: 0.7785888, Train Cov: 0.0124157
Epoch: 034, Train Loss: 0.4391189, Train Acc: 0.8061638, Test Acc: 0.7445255, Train Cov: 0.0080301
Epoch: 035, Train Loss: 0.4233683, Train Acc: 0.8204920, Test Acc: 0.7761557, Train Cov: 0.0031482
Epoch: 036, Train Loss: 0.4242560, Train Acc: 0.8142741, Test Acc: 0.7712895, Train Cov: 0.0112425
Epoch: 037, Train Loss: 0.4343187, Train Acc: 0.8156258, Test Acc: 0.7737226, Train Cov: 0.0264395
Epoch: 038, Train Loss: 0.4076706, Train Acc: 0.7975128, Test Acc: 0.7688564, Train Cov: 0.0014620
Epoch: 039, Train Loss: 0.4133616, Train Acc: 0.8234658, Test Acc: 0.7664234, Train Cov: 0.0022160
Epoch: 040, Train Loss: 0.3962901, Train Acc: 0.8432009, Test Acc: 0.7956204, Train Cov: 0.0000992
Epoch: 041, Train Loss: 0.3957377, Train Acc: 0.8286023, Test Acc: 0.7810219, Train Cov: 0.0007400
Epoch: 042, Train Loss: 0.3752360, Train Acc: 0.8540146, Test Acc: 0.7737226, Train Cov: 0.0000574
Epoch: 043, Train Loss: 0.3762991, Train Acc: 0.8561773, Test Acc: 0.7834550, Train Cov: 0.0000050
Epoch: 044, Train Loss: 0.3673563, Train Acc: 0.8483374, Test Acc: 0.8053528, Train Cov: 0.0000424
Epoch: 045, Train Loss: 0.3659010, Train Acc: 0.8537443, Test Acc: 0.8004866, Train Cov: 0.0004548
