{'dataset_name': 'NCI1', 'seed': 0, 'num_workers': 1, 'cov_weight': 0.01, 'hyperparams': {'batch_size': 64, 'epochs': 1001, 'learning_rate': 0.002, 'step_size': 50, 'decay_rate': 0.75}, 'architecture': {'layers': 4, 'hidden': 64, 'pooling': 'add', 'JK': 'cat', 'nonlinear_conv': 'penalty', 'dropout': 0.5, 'exps': 1, 'leak': 0.2, 'aggr': 'add'}, 'commit_id': '508e18523d8b709b5ce27b692a3a2a0b30d30e95', 'time_stamp': '1612354927', 'directory': '../../nlg_results/tu/board/'}
Downloading http://ls11-www.cs.tu-dortmund.de/people/morris/graphkerneldatasets/NCI1.zip
Extracting /space/github_private/gnnzoo/tu/data/NCI1/NCI1/NCI1.zip
Processing...
Done!
-------- FOLD0 DATASET=NCI1, COMMIT_ID=508e18523d8b709b5ce27b692a3a2a0b30d30e95
Epoch: 001, Train Loss: 1.0318908, Train Acc: 0.6231414, Test Acc: 0.6131387, Train Cov: 3.6725740
Epoch: 002, Train Loss: 0.6620796, Train Acc: 0.6734253, Test Acc: 0.6472019, Train Cov: 3.6400330
Epoch: 003, Train Loss: 0.6343933, Train Acc: 0.7037037, Test Acc: 0.6545012, Train Cov: 3.6374018
Epoch: 004, Train Loss: 0.6189123, Train Acc: 0.5993512, Test Acc: 0.6082725, Train Cov: 3.6392124
Epoch: 005, Train Loss: 0.6046621, Train Acc: 0.5560962, Test Acc: 0.5644769, Train Cov: 3.6287415
Epoch: 006, Train Loss: 0.5954258, Train Acc: 0.7015410, Test Acc: 0.6982968, Train Cov: 3.6228628
Epoch: 007, Train Loss: 0.6017968, Train Acc: 0.5996215, Test Acc: 0.6034063, Train Cov: 3.5845320
Epoch: 008, Train Loss: 0.5992340, Train Acc: 0.7093809, Test Acc: 0.6642336, Train Cov: 3.5527270
Epoch: 009, Train Loss: 0.5921820, Train Acc: 0.7101919, Test Acc: 0.7007299, Train Cov: 3.5282855
Epoch: 010, Train Loss: 0.5909231, Train Acc: 0.6312517, Test Acc: 0.6399027, Train Cov: 3.5107741
Epoch: 011, Train Loss: 0.5762631, Train Acc: 0.5744796, Test Acc: 0.6034063, Train Cov: 3.4938965
Epoch: 012, Train Loss: 0.5904557, Train Acc: 0.6761287, Test Acc: 0.6374696, Train Cov: 3.4707906
Epoch: 013, Train Loss: 0.5710199, Train Acc: 0.5842119, Test Acc: 0.5961071, Train Cov: 3.4347322
Epoch: 014, Train Loss: 0.5900701, Train Acc: 0.6926196, Test Acc: 0.6520681, Train Cov: 3.4273067
Epoch: 015, Train Loss: 0.5750514, Train Acc: 0.7196540, Test Acc: 0.6982968, Train Cov: 3.4057271
Epoch: 016, Train Loss: 0.5834752, Train Acc: 0.6444985, Test Acc: 0.6472019, Train Cov: 3.3827150
Epoch: 017, Train Loss: 0.5557163, Train Acc: 0.5809678, Test Acc: 0.5815085, Train Cov: 3.3162107
Epoch: 018, Train Loss: 0.5615548, Train Acc: 0.7507434, Test Acc: 0.7347932, Train Cov: 3.2853415
Epoch: 019, Train Loss: 0.5404663, Train Acc: 0.6755880, Test Acc: 0.6690998, Train Cov: 3.2390807
Epoch: 020, Train Loss: 0.5384412, Train Acc: 0.7450662, Test Acc: 0.7128954, Train Cov: 3.2218595
Epoch: 021, Train Loss: 0.5602802, Train Acc: 0.5758313, Test Acc: 0.5693431, Train Cov: 3.2505801
Epoch: 022, Train Loss: 0.5582281, Train Acc: 0.5274398, Test Acc: 0.5425791, Train Cov: 3.1637414
Epoch: 023, Train Loss: 0.5572278, Train Acc: 0.7658827, Test Acc: 0.7177616, Train Cov: 3.1568995
Epoch: 024, Train Loss: 0.5481748, Train Acc: 0.7615572, Test Acc: 0.6982968, Train Cov: 3.1137817
Epoch: 025, Train Loss: 0.5398342, Train Acc: 0.7710192, Test Acc: 0.7299270, Train Cov: 3.0677512
Epoch: 026, Train Loss: 0.5571913, Train Acc: 0.7150581, Test Acc: 0.6739659, Train Cov: 3.0226779
Epoch: 027, Train Loss: 0.5466310, Train Acc: 0.7612868, Test Acc: 0.7104623, Train Cov: 2.9859264
Epoch: 028, Train Loss: 0.5660165, Train Acc: 0.7099216, Test Acc: 0.6690998, Train Cov: 2.9260988
Epoch: 029, Train Loss: 0.5378503, Train Acc: 0.7253312, Test Acc: 0.6982968, Train Cov: 2.8858616
Epoch: 030, Train Loss: 0.5184107, Train Acc: 0.7558800, Test Acc: 0.7031630, Train Cov: 2.8366165
Epoch: 031, Train Loss: 0.5222785, Train Acc: 0.7772371, Test Acc: 0.7153285, Train Cov: 2.8156536
Epoch: 032, Train Loss: 0.5179318, Train Acc: 0.7345228, Test Acc: 0.6642336, Train Cov: 2.7303045
Epoch: 033, Train Loss: 0.5224994, Train Acc: 0.7834550, Test Acc: 0.7372263, Train Cov: 2.7392409
Epoch: 034, Train Loss: 0.5146644, Train Acc: 0.6912679, Test Acc: 0.6447689, Train Cov: 2.6651707
Epoch: 035, Train Loss: 0.5279691, Train Acc: 0.5915112, Test Acc: 0.5766423, Train Cov: 2.6020749
Epoch: 036, Train Loss: 0.4980776, Train Acc: 0.6866721, Test Acc: 0.6715328, Train Cov: 2.5722079
Epoch: 037, Train Loss: 0.4957691, Train Acc: 0.7742633, Test Acc: 0.7299270, Train Cov: 2.5545192
Epoch: 038, Train Loss: 0.5147007, Train Acc: 0.7693971, Test Acc: 0.7055961, Train Cov: 2.5386784
Epoch: 039, Train Loss: 0.5147806, Train Acc: 0.7939984, Test Acc: 0.7469586, Train Cov: 2.4885790
Epoch: 040, Train Loss: 0.5059543, Train Acc: 0.7345228, Test Acc: 0.7007299, Train Cov: 2.4242799
Epoch: 041, Train Loss: 0.4998812, Train Acc: 0.7423628, Test Acc: 0.7177616, Train Cov: 2.3725264
Epoch: 042, Train Loss: 0.4876246, Train Acc: 0.6707218, Test Acc: 0.6520681, Train Cov: 2.3239338
Epoch: 043, Train Loss: 0.5053571, Train Acc: 0.6223304, Test Acc: 0.6326034, Train Cov: 2.3660600
Epoch: 044, Train Loss: 0.5063984, Train Acc: 0.7891322, Test Acc: 0.7469586, Train Cov: 2.2417440
Epoch: 045, Train Loss: 0.4932529, Train Acc: 0.6715328, Test Acc: 0.6034063, Train Cov: 2.2139881
Epoch: 046, Train Loss: 0.5062706, Train Acc: 0.7345228, Test Acc: 0.6715328, Train Cov: 2.1043627
Epoch: 047, Train Loss: 0.5149896, Train Acc: 0.5447418, Test Acc: 0.5206813, Train Cov: 2.1379058
Epoch: 048, Train Loss: 0.5175430, Train Acc: 0.7099216, Test Acc: 0.6447689, Train Cov: 2.1478641
Epoch: 049, Train Loss: 0.5075233, Train Acc: 0.6642336, Test Acc: 0.6034063, Train Cov: 2.0622966
Epoch: 050, Train Loss: 0.4918963, Train Acc: 0.6420654, Test Acc: 0.6472019, Train Cov: 2.0151949
Epoch: 051, Train Loss: 0.4713874, Train Acc: 0.7358746, Test Acc: 0.6909976, Train Cov: 1.9524425
Epoch: 052, Train Loss: 0.4669490, Train Acc: 0.7780481, Test Acc: 0.7445255, Train Cov: 1.8712611
Epoch: 053, Train Loss: 0.4495745, Train Acc: 0.6507164, Test Acc: 0.6472019, Train Cov: 1.8427631
Epoch: 054, Train Loss: 0.4492069, Train Acc: 0.8315761, Test Acc: 0.7761557, Train Cov: 1.7961905
Epoch: 055, Train Loss: 0.4364310, Train Acc: 0.6758583, Test Acc: 0.6326034, Train Cov: 1.7662833
Epoch: 056, Train Loss: 0.4507401, Train Acc: 0.7866991, Test Acc: 0.7226277, Train Cov: 1.7144557
Epoch: 057, Train Loss: 0.4442725, Train Acc: 0.7507434, Test Acc: 0.6958637, Train Cov: 1.6671934
Epoch: 058, Train Loss: 0.4554915, Train Acc: 0.7158692, Test Acc: 0.6715328, Train Cov: 1.6261705
Epoch: 059, Train Loss: 0.4524719, Train Acc: 0.8104893, Test Acc: 0.7566910, Train Cov: 1.5400003
Epoch: 060, Train Loss: 0.4326263, Train Acc: 0.7918356, Test Acc: 0.7396594, Train Cov: 1.4949455
Epoch: 061, Train Loss: 0.4288637, Train Acc: 0.8269803, Test Acc: 0.7907543, Train Cov: 1.4685508
Epoch: 062, Train Loss: 0.4199484, Train Acc: 0.6888348, Test Acc: 0.6569343, Train Cov: 1.4130678
Epoch: 063, Train Loss: 0.4252881, Train Acc: 0.8313058, Test Acc: 0.7810219, Train Cov: 1.3606973
Epoch: 064, Train Loss: 0.4331749, Train Acc: 0.8069749, Test Acc: 0.7566910, Train Cov: 1.3077848
Epoch: 065, Train Loss: 0.4193734, Train Acc: 0.5393350, Test Acc: 0.5693431, Train Cov: 1.3024732
Epoch: 066, Train Loss: 0.4230368, Train Acc: 0.6747770, Test Acc: 0.6520681, Train Cov: 1.2452134
Epoch: 067, Train Loss: 0.4262995, Train Acc: 0.7323601, Test Acc: 0.6715328, Train Cov: 1.1899791
Epoch: 068, Train Loss: 0.4032758, Train Acc: 0.7588537, Test Acc: 0.7080292, Train Cov: 1.1518351
Epoch: 069, Train Loss: 0.4188435, Train Acc: 0.6655853, Test Acc: 0.6131387, Train Cov: 1.1342024
Epoch: 070, Train Loss: 0.4073139, Train Acc: 0.7977832, Test Acc: 0.7518248, Train Cov: 1.0955839
Epoch: 071, Train Loss: 0.4205586, Train Acc: 0.7456069, Test Acc: 0.7031630, Train Cov: 1.0535358
Epoch: 072, Train Loss: 0.4217087, Train Acc: 0.7256015, Test Acc: 0.7128954, Train Cov: 1.0553521
Epoch: 073, Train Loss: 0.4101691, Train Acc: 0.7356042, Test Acc: 0.7274939, Train Cov: 1.0024173
Epoch: 074, Train Loss: 0.4215540, Train Acc: 0.6055691, Test Acc: 0.5790754, Train Cov: 0.9533826
Epoch: 075, Train Loss: 0.4510162, Train Acc: 0.7704785, Test Acc: 0.7323601, Train Cov: 0.9910307
Epoch: 076, Train Loss: 0.4084599, Train Acc: 0.6674777, Test Acc: 0.6350365, Train Cov: 0.9324217
Epoch: 077, Train Loss: 0.4073886, Train Acc: 0.8599622, Test Acc: 0.7834550, Train Cov: 0.8701112
Epoch: 078, Train Loss: 0.4132863, Train Acc: 0.8202217, Test Acc: 0.7469586, Train Cov: 0.8425134
Epoch: 079, Train Loss: 0.4048753, Train Acc: 0.7337118, Test Acc: 0.7007299, Train Cov: 0.8082244
Epoch: 080, Train Loss: 0.4082804, Train Acc: 0.7383077, Test Acc: 0.7031630, Train Cov: 0.8229054
Epoch: 081, Train Loss: 0.3969586, Train Acc: 0.8302244, Test Acc: 0.7615572, Train Cov: 0.7468300
Epoch: 082, Train Loss: 0.3985935, Train Acc: 0.8096783, Test Acc: 0.7469586, Train Cov: 0.7207016
Epoch: 083, Train Loss: 0.3914783, Train Acc: 0.7848067, Test Acc: 0.7299270, Train Cov: 0.6694719
Epoch: 084, Train Loss: 0.3905771, Train Acc: 0.7007299, Test Acc: 0.6472019, Train Cov: 0.6419326
Epoch: 085, Train Loss: 0.3843133, Train Acc: 0.7312787, Test Acc: 0.6909976, Train Cov: 0.6286216
Epoch: 086, Train Loss: 0.3813596, Train Acc: 0.5209516, Test Acc: 0.5450122, Train Cov: 0.6120007
Epoch: 087, Train Loss: 0.4077565, Train Acc: 0.7612868, Test Acc: 0.6885645, Train Cov: 0.5842373
Epoch: 088, Train Loss: 0.3918940, Train Acc: 0.5961071, Test Acc: 0.6155718, Train Cov: 0.5440425
Epoch: 089, Train Loss: 0.3856764, Train Acc: 0.6915383, Test Acc: 0.6082725, Train Cov: 0.5597711
Epoch: 090, Train Loss: 0.3802382, Train Acc: 0.7542579, Test Acc: 0.6958637, Train Cov: 0.5183563
Epoch: 091, Train Loss: 0.3861979, Train Acc: 0.6964044, Test Acc: 0.6715328, Train Cov: 0.4980667
Epoch: 092, Train Loss: 0.3721661, Train Acc: 0.7564207, Test Acc: 0.7080292, Train Cov: 0.4736744
Epoch: 093, Train Loss: 0.3803446, Train Acc: 0.7404704, Test Acc: 0.6690998, Train Cov: 0.4533773
Epoch: 094, Train Loss: 0.3718644, Train Acc: 0.7066775, Test Acc: 0.6763990, Train Cov: 0.4524169
Epoch: 095, Train Loss: 0.3596857, Train Acc: 0.7496621, Test Acc: 0.6788321, Train Cov: 0.4099714
Epoch: 096, Train Loss: 0.3864860, Train Acc: 0.7147878, Test Acc: 0.6788321, Train Cov: 0.4155400
Epoch: 097, Train Loss: 0.3804709, Train Acc: 0.8634766, Test Acc: 0.8150852, Train Cov: 0.4129626
Epoch: 098, Train Loss: 0.3514936, Train Acc: 0.7883212, Test Acc: 0.7396594, Train Cov: 0.3820426
Epoch: 099, Train Loss: 0.3973228, Train Acc: 0.7815626, Test Acc: 0.7323601, Train Cov: 0.3763194
Epoch: 100, Train Loss: 0.3701596, Train Acc: 0.8021087, Test Acc: 0.7493917, Train Cov: 0.3727551
Epoch: 101, Train Loss: 0.3506248, Train Acc: 0.7777778, Test Acc: 0.7542579, Train Cov: 0.3520330
Epoch: 102, Train Loss: 0.3339986, Train Acc: 0.8280616, Test Acc: 0.7542579, Train Cov: 0.3327774
Epoch: 103, Train Loss: 0.3223339, Train Acc: 0.7826440, Test Acc: 0.7226277, Train Cov: 0.3145571
Epoch: 104, Train Loss: 0.3237796, Train Acc: 0.8907813, Test Acc: 0.8053528, Train Cov: 0.3066671
Epoch: 105, Train Loss: 0.3212675, Train Acc: 0.8772641, Test Acc: 0.7834550, Train Cov: 0.2946776
Epoch: 106, Train Loss: 0.3276901, Train Acc: 0.8448229, Test Acc: 0.7737226, Train Cov: 0.3104335
Epoch: 107, Train Loss: 0.3176079, Train Acc: 0.8204920, Test Acc: 0.7104623, Train Cov: 0.2890023
Epoch: 108, Train Loss: 0.3252139, Train Acc: 0.8088673, Test Acc: 0.7396594, Train Cov: 0.2725450
Epoch: 109, Train Loss: 0.3145278, Train Acc: 0.7766964, Test Acc: 0.7445255, Train Cov: 0.2650963
Epoch: 110, Train Loss: 0.3100928, Train Acc: 0.7445255, Test Acc: 0.6885645, Train Cov: 0.2597956
Epoch: 111, Train Loss: 0.3000175, Train Acc: 0.8942958, Test Acc: 0.7980535, Train Cov: 0.2573430
Epoch: 112, Train Loss: 0.3048537, Train Acc: 0.8345499, Test Acc: 0.7664234, Train Cov: 0.2542012
