{'dataset_name': 'QM9', 'target': 3, 'model': 'NLG_R', 'seed': 777, 'hyperparams': {'batch_size': 64, 'epochs': 601, 'learning_rate': 0.0001, 'step_size': 30, 'decay_rate': 0.85}, 'architecture': {'layers': 4, 'hidden': 256, 'pooling': 'add', 'JK': 'cat', 'nonlinear_conv': 'GIN', 'variants': {'BN': 'N', 'aggr_mlp': 1, 'fea_activation': 'ReLU'}}, 'commit_id': '6f6e8946f0ea3ec197191d5a4e488c6e50056d2b', 'time_stamp': '1596268782', 'directory': '../../../nlg_results/dc2-Ymq2/QM9_1.5.0/board/'}
--------
QM9_3, 1596268782_6f6e894_GIN_1_ReLU_4_256_N_0.0001_30_0.85_B64, ID=6f6e8946f0ea3ec197191d5a4e488c6e50056d2b
Epoch: 001, LR: 0.000100, Loss: 0.1760421, Validation MAE: 0.2564693, Test MAE: 0.2516566
Epoch: 002, 0.000100,0.0876148,0.3500834,0.3417199
Epoch: 003, LR: 0.000100, Loss: 0.0732716, Validation MAE: 0.2239270, Test MAE: 0.2189631
Epoch: 004, LR: 0.000100, Loss: 0.0600833, Validation MAE: 0.2018360, Test MAE: 0.2012011
Epoch: 005, 0.000100,0.0610364,0.3286275,0.3254299
Epoch: 006, LR: 0.000100, Loss: 0.0471725, Validation MAE: 0.1833140, Test MAE: 0.1805642
Epoch: 007, LR: 0.000100, Loss: 0.0434440, Validation MAE: 0.1685911, Test MAE: 0.1658009
Epoch: 008, LR: 0.000100, Loss: 0.0433577, Validation MAE: 0.1597183, Test MAE: 0.1583531
Epoch: 009, 0.000100,0.0352212,0.1688737,0.1691610
Epoch: 010, 0.000100,0.0392923,0.1960487,0.1936925
Epoch: 011, 0.000100,0.0341805,0.2862600,0.2842187
Epoch: 012, LR: 0.000100, Loss: 0.0372380, Validation MAE: 0.1570384, Test MAE: 0.1553573
Epoch: 013, 0.000100,0.0329462,0.1768523,0.1764681
Epoch: 014, LR: 0.000100, Loss: 0.0276006, Validation MAE: 0.1522228, Test MAE: 0.1526000
Epoch: 015, LR: 0.000100, Loss: 0.0264166, Validation MAE: 0.1441847, Test MAE: 0.1428335
Epoch: 016, 0.000100,0.0288029,0.1500487,0.1479793
Epoch: 017, LR: 0.000100, Loss: 0.0240726, Validation MAE: 0.1435967, Test MAE: 0.1431683
Epoch: 018, LR: 0.000100, Loss: 0.0251618, Validation MAE: 0.1421359, Test MAE: 0.1421864
Epoch: 019, 0.000100,0.0243954,0.1422945,0.1416555
Epoch: 020, 0.000100,0.0226090,0.1423653,0.1429006
Epoch: 021, LR: 0.000100, Loss: 0.0226729, Validation MAE: 0.1372930, Test MAE: 0.1365375
Epoch: 022, LR: 0.000100, Loss: 0.0209528, Validation MAE: 0.1356109, Test MAE: 0.1350059
Epoch: 023, LR: 0.000100, Loss: 0.0203870, Validation MAE: 0.1353042, Test MAE: 0.1342673
