{'dataset_name': 'QM9', 'target': 5, 'model': 'NLG_R', 'seed': 777, 'hyperparams': {'batch_size': 64, 'epochs': 601, 'learning_rate': 0.0001, 'step_size': 30, 'decay_rate': 0.85}, 'architecture': {'layers': 4, 'hidden': 256, 'pooling': 'add', 'JK': 'cat', 'nonlinear_conv': 'GAT8', 'variants': {'BN': 'N', 'fea_activation': 'ReLU'}}, 'commit_id': '87079fba3816e97978e3166e05fae6382ba435ce', 'time_stamp': '1605499399', 'directory': '../../nlg_results/titanv/QM9/board/'}
--------
QM9_5, 1605499399_87079fb_GAT8_ReLU_add_cat_4_256_N_0.0001_30_0.85_B64_S777, ID=87079fba3816e97978e3166e05fae6382ba435ce
Epoch: 001, LR: 0.000100, Loss: 0.4083068, Validation MAE: 101.7718024, Test MAE: 99.9559596
Epoch: 002, LR: 0.000100, Loss: 0.1906865, Validation MAE: 79.1907499, Test MAE: 77.7815679
Epoch: 003, LR: 0.000100, Loss: 0.1508235, Validation MAE: 75.2670794, Test MAE: 74.1720746
Epoch: 004, LR: 0.000100, Loss: 0.1278919, Validation MAE: 65.7791598, Test MAE: 64.1619934
Epoch: 005, 0.000100,0.1171499,69.9301949,68.7244153
Epoch: 006, LR: 0.000100, Loss: 0.1089910, Validation MAE: 61.3635098, Test MAE: 60.7439011
Epoch: 007, 0.000100,0.1026871,69.4044247,69.2025982
Epoch: 008, LR: 0.000100, Loss: 0.0970099, Validation MAE: 60.6352488, Test MAE: 60.3579722
Epoch: 009, LR: 0.000100, Loss: 0.0924522, Validation MAE: 52.7085693, Test MAE: 51.8907474
Epoch: 010, 0.000100,0.0879213,69.1486494,68.9628915
Epoch: 011, 0.000100,0.0853312,59.9427629,59.4802793
Epoch: 012, LR: 0.000100, Loss: 0.0833107, Validation MAE: 51.4971077, Test MAE: 50.6624736
Epoch: 013, LR: 0.000100, Loss: 0.0798102, Validation MAE: 51.1983983, Test MAE: 50.5740149
Epoch: 014, 0.000100,0.0739923,56.7866140,55.7150249
Epoch: 015, LR: 0.000100, Loss: 0.0728092, Validation MAE: 47.0586352, Test MAE: 46.3186944
Epoch: 016, 0.000100,0.0706333,51.6646458,51.0595218
Epoch: 017, 0.000100,0.0684280,47.9056886,46.4498697
Epoch: 018, 0.000100,0.0654313,47.1333187,46.8735855
Epoch: 019, LR: 0.000100, Loss: 0.0646476, Validation MAE: 45.8709685, Test MAE: 45.1995194
Epoch: 020, 0.000100,0.0630602,47.1329838,46.5866863
Epoch: 021, LR: 0.000100, Loss: 0.0598587, Validation MAE: 42.3848455, Test MAE: 42.4916659
Epoch: 022, 0.000100,0.0589982,45.2726443,45.0126947
Epoch: 023, LR: 0.000100, Loss: 0.0573300, Validation MAE: 41.4400459, Test MAE: 41.2335873
Epoch: 024, 0.000100,0.0555400,41.9179576,41.6138724
Epoch: 025, 0.000100,0.0547896,41.5820761,41.1287513
Epoch: 026, 0.000100,0.0520334,43.1541679,42.7568649
Epoch: 027, 0.000100,0.0511750,45.9915946,45.2784117
Epoch: 028, 0.000100,0.0499441,43.2447424,42.5794642
Epoch: 029, 0.000100,0.0492565,45.1912244,45.1276829
Epoch: 030, 0.000100,0.0481859,47.7187928,47.0288304
Epoch: 031, LR: 0.000085, Loss: 0.0448352, Validation MAE: 38.7883448, Test MAE: 38.4404503
Epoch: 032, LR: 0.000085, Loss: 0.0441460, Validation MAE: 36.5751139, Test MAE: 36.3297801
Epoch: 033, 0.000085,0.0432663,55.2437426,55.5859747
Epoch: 034, 0.000085,0.0427366,48.5467946,48.1343658
Epoch: 035, 0.000085,0.0413731,38.0229261,38.0948987
Epoch: 036, LR: 0.000085, Loss: 0.0410818, Validation MAE: 36.5012050, Test MAE: 36.1236017
Epoch: 037, 0.000085,0.0405959,41.5228643,41.5481666
Epoch: 038, LR: 0.000085, Loss: 0.0394706, Validation MAE: 34.0579600, Test MAE: 33.7231595
Epoch: 039, 0.000085,0.0388262,40.4111110,40.3561760
Epoch: 040, 0.000085,0.0389023,38.5125782,38.1760326
Epoch: 041, 0.000085,0.0376252,37.4830566,37.2047517
Epoch: 042, 0.000085,0.0371237,34.4190386,34.0855937
Epoch: 043, 0.000085,0.0366618,36.9789296,36.9041217
Epoch: 044, 0.000085,0.0361826,40.2201508,40.1476451
Epoch: 045, LR: 0.000085, Loss: 0.0351208, Validation MAE: 33.5769934, Test MAE: 33.5220164
Epoch: 046, LR: 0.000085, Loss: 0.0348474, Validation MAE: 32.7158740, Test MAE: 32.4099244
Epoch: 047, 0.000085,0.0342584,36.2547410,35.9967047
Epoch: 048, 0.000085,0.0342241,32.7861208,32.2666045
Epoch: 049, 0.000085,0.0335123,33.4508278,33.1039127
Epoch: 050, 0.000085,0.0333477,33.3944633,33.1773858
Epoch: 051, 0.000085,0.0324481,33.1918107,33.0426229
Epoch: 052, 0.000085,0.0321462,32.7979088,32.7776895
Epoch: 053, LR: 0.000085, Loss: 0.0319905, Validation MAE: 32.6158828, Test MAE: 32.2569044
Epoch: 054, 0.000085,0.0310738,43.3930412,43.4056912
Epoch: 055, 0.000085,0.0306299,33.5442494,33.6646645
Epoch: 056, LR: 0.000085, Loss: 0.0305358, Validation MAE: 32.1773905, Test MAE: 32.1099882
Epoch: 057, LR: 0.000085, Loss: 0.0302777, Validation MAE: 32.1139717, Test MAE: 31.8911672
Epoch: 058, 0.000085,0.0292379,33.1757150,33.0199610
Epoch: 059, LR: 0.000085, Loss: 0.0288870, Validation MAE: 31.8526913, Test MAE: 31.8562319
Epoch: 060, 0.000085,0.0286855,42.9978684,42.7524685
Epoch: 061, 0.000072,0.0275601,31.8979991,32.1278027
Epoch: 062, 0.000072,0.0270771,34.1874185,33.9000579
Epoch: 063, LR: 0.000072, Loss: 0.0263689, Validation MAE: 31.0117329, Test MAE: 30.9746203
