{'dataset_name': 'QM9', 'target': 2, 'model': 'NLG_R', 'seed': 777, 'hyperparams': {'batch_size': 64, 'epochs': 601, 'learning_rate': 0.0001, 'step_size': 30, 'decay_rate': 0.85}, 'architecture': {'layers': 5, 'hidden': 256, 'pooling': 'add', 'JK': 'cat', 'nonlinear_conv': 'EB32', 'variants': {'BN': 'N', 'aggr_mlp': 1, 'fea_activation': 'ELU'}}, 'commit_id': 'cab672852d2d21166fbfeaf0dfe3cd4182c48c31', 'time_stamp': '1594651595', 'directory': '../../nlg_results/titanv/QM9/board/'}
--------
QM9_2, 1594651595_cab6728_EB32_1_ELU_5_256_N_0.0001_30_0.85_B64, ID=cab672852d2d21166fbfeaf0dfe3cd4182c48c31
Epoch: 001, LR: 0.000100, Loss: 0.2894532, Validation MAE: 0.0065359, Test MAE: 0.0066154
Epoch: 002, LR: 0.000100, Loss: 0.1515253, Validation MAE: 0.0060483, Test MAE: 0.0061498
Epoch: 003, LR: 0.000100, Loss: 0.1155396, Validation MAE: 0.0055551, Test MAE: 0.0055693
Epoch: 004, LR: 0.000100, Loss: 0.0959442, Validation MAE: 0.0048455, Test MAE: 0.0048628
Epoch: 005, LR: 0.000100, Loss: 0.0837833, Validation MAE: 0.0044117, Test MAE: 0.0044264
Epoch: 006, LR: 0.000100, Loss: 0.0725212, Validation MAE: 0.0042791, Test MAE: 0.0042849
Epoch: 007, LR: 0.000100, Loss: 0.0648216, Validation MAE: 0.0039863, Test MAE: 0.0040110
Epoch: 008, LR: 0.000100, Loss: 0.0597274, Validation MAE: 0.0039502, Test MAE: 0.0039447
Epoch: 009, 0.000100,0.0535661,0.0039677,0.0039744
Epoch: 010, LR: 0.000100, Loss: 0.0500746, Validation MAE: 0.0036337, Test MAE: 0.0036546
Epoch: 011, 0.000100,0.0510930,0.0037875,0.0037790
Epoch: 012, 0.000100,0.0405739,0.0036402,0.0036357
Epoch: 013, LR: 0.000100, Loss: 0.0384426, Validation MAE: 0.0034775, Test MAE: 0.0035074
Epoch: 014, 0.000100,0.0453735,0.0050879,0.0050962
Epoch: 015, LR: 0.000100, Loss: 0.0379671, Validation MAE: 0.0032195, Test MAE: 0.0032400
Epoch: 016, LR: 0.000100, Loss: 0.0289567, Validation MAE: 0.0031975, Test MAE: 0.0032601
