{'dataset_name': 'QM9', 'target': 7, 'model': 'NLG_R', 'seed': 777, 'hyperparams': {'batch_size': 64, 'epochs': 601, 'learning_rate': 0.0001, 'step_size': 30, 'decay_rate': 0.85}, 'architecture': {'layers': 4, 'hidden': 256, 'pooling': 'add', 'JK': 'cat', 'nonlinear_conv': 'GAT8', 'variants': {'BN': 'N', 'fea_activation': 'ReLU'}}, 'commit_id': 'f31fd744d8442bca15354c908cabd51fa30b82c3', 'time_stamp': '1605362761', 'directory': '../../nlg_results/titanv/QM9/board/'}
--------
QM9_7, 1605362761_f31fd74_GAT8_ReLU_add_cat_4_256_N_0.0001_30_0.85_B64_S777, ID=f31fd744d8442bca15354c908cabd51fa30b82c3
Epoch: 001, LR: 0.000100, Loss: 0.1656384, Validation MAE: 3.7964011, Test MAE: 3.7950390
Epoch: 002, 0.000100,0.0076533,4.7400613,4.7264800
Epoch: 003, LR: 0.000100, Loss: 0.0059156, Validation MAE: 0.7891447, Test MAE: 0.7889204
Epoch: 004, 0.000100,0.0047722,0.9399262,0.9245761
Epoch: 005, 0.000100,0.0040772,1.2427315,1.2516099
Epoch: 006, LR: 0.000100, Loss: 0.0030973, Validation MAE: 0.5385480, Test MAE: 0.5389239
Epoch: 007, 0.000100,0.0028613,1.6018160,1.6085007
Epoch: 008, 0.000100,0.0026446,0.9843476,0.9909172
Epoch: 009, LR: 0.000100, Loss: 0.0024304, Validation MAE: 0.4016860, Test MAE: 0.3973339
Epoch: 010, 0.000100,0.0021591,1.4699409,1.4572443
Epoch: 011, 0.000100,0.0019633,1.1602798,1.1675819
Epoch: 012, LR: 0.000100, Loss: 0.0019401, Validation MAE: 0.3956277, Test MAE: 0.3953104
Epoch: 013, LR: 0.000100, Loss: 0.0018987, Validation MAE: 0.3521582, Test MAE: 0.3472601
Epoch: 014, LR: 0.000100, Loss: 0.0016327, Validation MAE: 0.2960636, Test MAE: 0.2938264
Epoch: 015, 0.000100,0.0015789,1.6078069,1.6046945
Epoch: 016, 0.000100,0.0017136,0.4494965,0.4429021
Epoch: 017, 0.000100,0.0014700,0.9117316,0.9047842
Epoch: 018, 0.000100,0.0014158,0.8358938,0.8336628
Epoch: 019, LR: 0.000100, Loss: 0.0013034, Validation MAE: 0.2465244, Test MAE: 0.2480544
Epoch: 020, 0.000100,0.0011969,0.9890117,0.9903127
Epoch: 021, 0.000100,0.0012818,0.5071231,0.5046838
Epoch: 022, 0.000100,0.0010154,0.5863086,0.5788453
Epoch: 023, 0.000100,0.0011248,0.4471882,0.4492363
Epoch: 024, 0.000100,0.0010983,1.5196888,1.5210045
Epoch: 025, 0.000100,0.0011076,0.3807571,0.3807897
Epoch: 026, 0.000100,0.0009456,0.5775896,0.5712639
Epoch: 027, 0.000100,0.0009916,0.7310295,0.7301003
Epoch: 028, 0.000100,0.0008692,2.3358241,2.3379552
Epoch: 029, 0.000100,0.0009197,0.3362341,0.3322171
Epoch: 030, 0.000100,0.0008273,0.3552603,0.3556970
Epoch: 031, 0.000085,0.0005054,0.7325993,0.7335266
Epoch: 032, 0.000085,0.0006447,0.8799302,0.8821083
Epoch: 033, 0.000085,0.0005962,0.3783898,0.3786806
Epoch: 034, 0.000085,0.0005774,0.4292053,0.4273876
Epoch: 035, 0.000085,0.0005643,0.9022521,0.8968205
Epoch: 036, LR: 0.000085, Loss: 0.0006537, Validation MAE: 0.1356455, Test MAE: 0.1344116
Epoch: 037, 0.000085,0.0004569,0.4443142,0.4443686
Epoch: 038, 0.000085,0.0005749,0.2933047,0.2902681
Epoch: 039, 0.000085,0.0005373,1.3079810,1.3029171
Epoch: 040, 0.000085,0.0006036,0.6919959,0.6905325
Epoch: 041, 0.000085,0.0004628,0.1836485,0.1860551
Epoch: 042, 0.000085,0.0005177,0.8988154,0.8958889
Epoch: 043, 0.000085,0.0004540,1.2682391,1.2631304
Epoch: 044, 0.000085,0.0006785,1.6596067,1.6509292
Epoch: 045, 0.000085,0.0003619,0.1664426,0.1645734
Epoch: 046, 0.000085,0.0004908,1.1566374,1.1571793
Epoch: 047, 0.000085,0.0004894,0.6445254,0.6391592
Epoch: 048, 0.000085,0.0004127,0.3803028,0.3756811
Epoch: 049, 0.000085,0.0004607,0.2121122,0.2109533
Epoch: 050, 0.000085,0.0004260,0.2950856,0.2936050
Epoch: 051, 0.000085,0.0004416,0.3844980,0.3863388
Epoch: 052, 0.000085,0.0004018,0.9480941,0.9505851
Epoch: 053, LR: 0.000085, Loss: 0.0004841, Validation MAE: 0.1300398, Test MAE: 0.1276854
Epoch: 054, 0.000085,0.0003449,0.1871400,0.1866075
Epoch: 055, 0.000085,0.0004621,0.2454458,0.2459367
Epoch: 056, 0.000085,0.0003762,0.1696944,0.1661492
Epoch: 057, 0.000085,0.0003940,0.1376051,0.1380943
Epoch: 058, 0.000085,0.0003900,0.5598680,0.5595614
Epoch: 059, 0.000085,0.0003769,0.9882341,0.9887464
Epoch: 060, 0.000085,0.0004178,0.2157645,0.2143919
Epoch: 061, 0.000072,0.0002101,0.5089244,0.5085434
Epoch: 062, 0.000072,0.0003040,0.1809915,0.1812718
Epoch: 063, 0.000072,0.0002871,0.3133347,0.3136288
Epoch: 064, 0.000072,0.0002614,0.2871188,0.2870546
Epoch: 065, 0.000072,0.0002639,0.4593649,0.4558126
Epoch: 066, 0.000072,0.0002717,0.6069699,0.6059950
Epoch: 067, 0.000072,0.0002513,0.1365372,0.1378148
Epoch: 068, 0.000072,0.0002501,0.1600265,0.1596185
Epoch: 069, LR: 0.000072, Loss: 0.0002531, Validation MAE: 0.1251413, Test MAE: 0.1237263
Epoch: 070, 0.000072,0.0002652,0.2457903,0.2459548
Epoch: 071, 0.000072,0.0002543,0.3330115,0.3309622
Epoch: 072, 0.000072,0.0002294,0.4397178,0.4419969
Epoch: 073, 0.000072,0.0002399,0.1510815,0.1508113
Epoch: 074, 0.000072,0.0002445,0.2325824,0.2325554
Epoch: 075, 0.000072,0.0003115,0.9630087,0.9581295
Epoch: 076, 0.000072,0.0001891,0.3724083,0.3718854
Epoch: 077, 0.000072,0.0002311,0.1643533,0.1638227
Epoch: 078, 0.000072,0.0002326,0.2034501,0.2045295
Epoch: 079, 0.000072,0.0002308,0.5698212,0.5711121
Epoch: 080, 0.000072,0.0002608,0.5277047,0.5262052
Epoch: 081, LR: 0.000072, Loss: 0.0001944, Validation MAE: 0.0849856, Test MAE: 0.0831558
Epoch: 082, 0.000072,0.0002611,0.1085669,0.1110404
Epoch: 083, 0.000072,0.0001880,0.0871556,0.0862033
Epoch: 084, 0.000072,0.0002488,0.1671283,0.1681497
Epoch: 085, 0.000072,0.0002244,0.2812316,0.2820866
Epoch: 086, 0.000072,0.0002116,0.3249555,0.3262440
Epoch: 087, 0.000072,0.0002345,0.1679159,0.1673173
Epoch: 088, 0.000072,0.0002089,0.1918049,0.1919130
Epoch: 089, 0.000072,0.0002224,0.4098512,0.4113503
Epoch: 090, 0.000072,0.0002200,0.3051062,0.3035915
Epoch: 091, 0.000061,0.0001390,0.1439164,0.1418036
Epoch: 092, 0.000061,0.0001437,0.2181006,0.2190569
Epoch: 093, 0.000061,0.0001496,0.2377100,0.2381634
Epoch: 094, 0.000061,0.0001488,0.3714778,0.3715146
Epoch: 095, 0.000061,0.0001538,0.1478820,0.1481367
Epoch: 096, 0.000061,0.0001496,0.1025513,0.1014916
Epoch: 097, 0.000061,0.0001451,0.1268383,0.1285354
Epoch: 098, 0.000061,0.0001526,0.1611755,0.1613874
Epoch: 099, 0.000061,0.0001412,0.1507750,0.1495965
Epoch: 100, 0.000061,0.0001538,0.5006906,0.5003928
Epoch: 101, 0.000061,0.0001461,0.0951406,0.0951253
Epoch: 102, 0.000061,0.0001503,0.3994410,0.4011628
Epoch: 103, 0.000061,0.0001388,0.1615730,0.1615117
Epoch: 104, 0.000061,0.0001464,0.1746163,0.1740280
Epoch: 105, 0.000061,0.0001539,0.5481813,0.5497328
Epoch: 106, 0.000061,0.0001367,0.4654898,0.4667917
Epoch: 107, 0.000061,0.0001417,0.2441423,0.2446811
Epoch: 108, 0.000061,0.0001431,0.5213023,0.5219810
