{'dataset_name': 'QM9', 'target': 4, 'model': 'NLG_R', 'seed': 777, 'hyperparams': {'batch_size': 64, 'epochs': 601, 'learning_rate': 0.0001, 'step_size': 30, 'decay_rate': 0.85}, 'architecture': {'layers': 4, 'hidden': 256, 'pooling': 'add', 'JK': 'cat', 'nonlinear_conv': 'EB4', 'variants': {'BN': 'N', 'aggr_mlp': 1, 'fea_activation': 'ReLU'}}, 'commit_id': '4be31d67403d061af877d0ffc1a1e7960d55f83e', 'time_stamp': '1593789948', 'directory': '../nlg_results/titanv/QM9/board/'}
--------
QM9_4, 1593789948_4be31d6_EB4_1_ReLU_4_256_N_0.0001_30_0.85_B64, ID=4be31d67403d061af877d0ffc1a1e7960d55f83e
Epoch: 001, LR: 0.000100, Loss: 0.1707528, Validation MAE: 0.0130432, Test MAE: 0.0129029
Epoch: 002, LR: 0.000100, Loss: 0.1031436, Validation MAE: 0.0099541, Test MAE: 0.0098482
Epoch: 003, LR: 0.000100, Loss: 0.0857628, Validation MAE: 0.0098668, Test MAE: 0.0096550
Epoch: 004, LR: 0.000100, Loss: 0.0761026, Validation MAE: 0.0088554, Test MAE: 0.0088323
Epoch: 005, 0.000100,0.0696765,0.0091048,0.0090182
Epoch: 006, LR: 0.000100, Loss: 0.0626615, Validation MAE: 0.0081650, Test MAE: 0.0081330
Epoch: 007, LR: 0.000100, Loss: 0.0586751, Validation MAE: 0.0080706, Test MAE: 0.0079898
Epoch: 008, 0.000100,0.0537760,0.0084990,0.0085325
Epoch: 009, LR: 0.000100, Loss: 0.0500418, Validation MAE: 0.0072392, Test MAE: 0.0071822
Epoch: 010, 0.000100,0.0467752,0.0079122,0.0078432
Epoch: 011, LR: 0.000100, Loss: 0.0425821, Validation MAE: 0.0068179, Test MAE: 0.0067511
Epoch: 012, 0.000100,0.0406793,0.0071089,0.0070879
Epoch: 013, LR: 0.000100, Loss: 0.0394991, Validation MAE: 0.0066168, Test MAE: 0.0065842
Epoch: 014, LR: 0.000100, Loss: 0.0374716, Validation MAE: 0.0064552, Test MAE: 0.0063680
Epoch: 015, 0.000100,0.0355918,0.0070711,0.0070213
Epoch: 016, 0.000100,0.0339313,0.0064656,0.0064592
Epoch: 017, LR: 0.000100, Loss: 0.0322773, Validation MAE: 0.0064028, Test MAE: 0.0063871
Epoch: 018, 0.000100,0.0318135,0.0071043,0.0070609
Epoch: 019, LR: 0.000100, Loss: 0.0309475, Validation MAE: 0.0063956, Test MAE: 0.0063570
Epoch: 020, LR: 0.000100, Loss: 0.0288525, Validation MAE: 0.0061094, Test MAE: 0.0061024
Epoch: 021, LR: 0.000100, Loss: 0.0293738, Validation MAE: 0.0060323, Test MAE: 0.0060230
Epoch: 022, 0.000100,0.0267411,0.0062221,0.0062169
Epoch: 023, LR: 0.000100, Loss: 0.0260371, Validation MAE: 0.0058498, Test MAE: 0.0058555
Epoch: 024, 0.000100,0.0257218,0.0060228,0.0060536
Epoch: 025, 0.000100,0.0246871,0.0058930,0.0058262
Epoch: 026, LR: 0.000100, Loss: 0.0236812, Validation MAE: 0.0055708, Test MAE: 0.0055513
Epoch: 027, LR: 0.000100, Loss: 0.0232724, Validation MAE: 0.0054948, Test MAE: 0.0054696
Epoch: 028, 0.000100,0.0233311,0.0058232,0.0058520
Epoch: 029, LR: 0.000100, Loss: 0.0234934, Validation MAE: 0.0053991, Test MAE: 0.0054001
Epoch: 030, LR: 0.000100, Loss: 0.0207018, Validation MAE: 0.0053399, Test MAE: 0.0053163
Epoch: 031, LR: 0.000085, Loss: 0.0191622, Validation MAE: 0.0052779, Test MAE: 0.0052800
Epoch: 032, LR: 0.000085, Loss: 0.0189476, Validation MAE: 0.0051569, Test MAE: 0.0051138
Epoch: 033, 0.000085,0.0182173,0.0052505,0.0052041
Epoch: 034, LR: 0.000085, Loss: 0.0182241, Validation MAE: 0.0051385, Test MAE: 0.0050832
Epoch: 035, LR: 0.000085, Loss: 0.0170995, Validation MAE: 0.0050661, Test MAE: 0.0050703
Epoch: 036, 0.000085,0.0167948,0.0051669,0.0051248
Epoch: 037, LR: 0.000085, Loss: 0.0162779, Validation MAE: 0.0050149, Test MAE: 0.0049628
Epoch: 038, 0.000085,0.0160458,0.0050370,0.0049798
Epoch: 039, 0.000085,0.0157137,0.0050718,0.0050918
Epoch: 040, 0.000085,0.0149989,0.0050304,0.0050199
Epoch: 041, 0.000085,0.0148230,0.0050635,0.0050644
Epoch: 042, 0.000085,0.0144216,0.0050579,0.0050292
Epoch: 043, LR: 0.000085, Loss: 0.0139715, Validation MAE: 0.0048940, Test MAE: 0.0048798
Epoch: 044, 0.000085,0.0139600,0.0049441,0.0049416
Epoch: 045, LR: 0.000085, Loss: 0.0132996, Validation MAE: 0.0048723, Test MAE: 0.0048800
Epoch: 046, LR: 0.000085, Loss: 0.0129697, Validation MAE: 0.0048153, Test MAE: 0.0048179
Epoch: 047, 0.000085,0.0127832,0.0051005,0.0051199
Epoch: 048, LR: 0.000085, Loss: 0.0123303, Validation MAE: 0.0047832, Test MAE: 0.0047619
Epoch: 049, LR: 0.000085, Loss: 0.0119952, Validation MAE: 0.0047558, Test MAE: 0.0047296
Epoch: 050, 0.000085,0.0116305,0.0048642,0.0048811
Epoch: 051, LR: 0.000085, Loss: 0.0114308, Validation MAE: 0.0047225, Test MAE: 0.0047238
Epoch: 052, 0.000085,0.0111612,0.0049556,0.0049559
Epoch: 053, LR: 0.000085, Loss: 0.0109328, Validation MAE: 0.0046755, Test MAE: 0.0046330
Epoch: 054, 0.000085,0.0108717,0.0047889,0.0048053
Epoch: 055, LR: 0.000085, Loss: 0.0111401, Validation MAE: 0.0046420, Test MAE: 0.0046646
Epoch: 056, 0.000085,0.0101080,0.0047853,0.0047361
Epoch: 057, 0.000085,0.0099412,0.0047460,0.0047482
Epoch: 058, 0.000085,0.0104734,0.0049727,0.0049901
Epoch: 059, LR: 0.000085, Loss: 0.0098700, Validation MAE: 0.0045734, Test MAE: 0.0045745
Epoch: 060, 0.000085,0.0091990,0.0046472,0.0046660
Epoch: 061, LR: 0.000072, Loss: 0.0085071, Validation MAE: 0.0044926, Test MAE: 0.0044745
Epoch: 062, 0.000072,0.0084625,0.0045680,0.0045548
Epoch: 063, 0.000072,0.0080191,0.0045075,0.0045037
Epoch: 064, LR: 0.000072, Loss: 0.0078755, Validation MAE: 0.0044434, Test MAE: 0.0044604
Epoch: 065, 0.000072,0.0079093,0.0044842,0.0045073
Epoch: 066, LR: 0.000072, Loss: 0.0075335, Validation MAE: 0.0044368, Test MAE: 0.0044839
Epoch: 067, 0.000072,0.0073075,0.0044374,0.0044621
