{'dataset_name': 'QM9', 'target': 9, 'seed': 777, 'cov_weight': 0.001, 'hyperparams': {'batch_size': 64, 'epochs': 601, 'learning_rate': 0.001, 'step_size': 30, 'decay_rate': 0.75}, 'architecture': {'layers': 4, 'hidden': 256, 'pooling': 'add', 'JK': 'cat', 'nonlinear_conv': 'e4', 'variants': {'BN': 'Y'}}, 'commit_id': 'bb95b1a8813c59d83babe87ddbda5038f12700fc', 'time_stamp': '1610207445', 'directory': '../../nlg_results/titanv/QM9/board/'}
--------
QM9_9, 1610207445_bb95b1a_e4_add_cat_4_256_Y_0.001_30_0.75_B64_S777_C0.001, ID=bb95b1a8813c59d83babe87ddbda5038f12700fc
Epoch: 001, LR: 0.001000, Loss: 0.3047946, Validation MAE: 2.6627853, Test MAE: 2.6254459, Cov: 6.7349348
Epoch: 097, 0.000422,0.0005058,0.4526915,0.4499576, 0.0070600
Epoch: 098, 0.000422,0.0005989,0.7954711,0.7982576, 0.0011837
Epoch: 099, 0.000422,0.0006332,0.9141432,0.9143220, 0.0007504
Epoch: 100, 0.000422,0.0004884,0.7582689,0.7598145, 0.0003606
Epoch: 101, 0.000422,0.0005606,0.4908413,0.4948331, 0.0003306
Epoch: 102, 0.000422,0.0005822,0.4006116,0.3960025, 0.0000288
Epoch: 103, 0.000422,0.0005259,0.2941071,0.2920150, 0.0036808
Epoch: 104, 0.000422,0.0005838,1.3115641,1.3121675, 0.0001786
Epoch: 105, 0.000422,0.0006436,0.7036159,0.7016960, 0.0004332
Epoch: 106, 0.000422,0.0005547,1.8880469,1.8873229, 0.0001296
Epoch: 107, 0.000422,0.0005555,0.5921984,0.5891938, 0.0016417
Epoch: 108, 0.000422,0.0005568,0.5220005,0.5193730, 0.0007408
Epoch: 109, 0.000422,0.0005087,0.7613775,0.7567074, 0.0025353
Epoch: 110, 0.000422,0.0004883,0.2793419,0.2795626, 0.0000689
Epoch: 111, 0.000422,0.0005601,1.0104767,1.0075329, 0.0003091
Epoch: 112, 0.000422,0.0004660,0.7798408,0.7824369, 0.0001709
Epoch: 113, 0.000422,0.0005664,0.6545819,0.6483370, 0.0026560
Epoch: 114, 0.000422,0.0005616,0.3984643,0.3980878, 0.0004004
Epoch: 115, 0.000422,0.0004995,1.1652780,1.1666913, 0.0008911
Epoch: 116, 0.000422,0.0005174,1.4829230,1.4839952, 0.0001345
Epoch: 117, 0.000422,0.0004656,1.3548768,1.3511755, 0.0082731
Epoch: 118, 0.000422,0.0005102,1.4021269,1.4006172, 0.0053089
Epoch: 119, 0.000422,0.0005911,0.1982823,0.1938172, 0.0006761
Epoch: 120, 0.000422,0.0005334,1.0535987,1.0525456, 0.0008121
Epoch: 121, 0.000316,0.0003448,1.0662479,1.0645505, 0.0000557
Epoch: 122, 0.000316,0.0003558,0.2746835,0.2706582, 0.0002920
Epoch: 123, 0.000316,0.0003578,0.7130539,0.7125298, 0.0002479
Epoch: 124, 0.000316,0.0003391,0.4937468,0.4926940, 0.0025269
Epoch: 125, 0.000316,0.0003342,1.6218391,1.6207501, 0.0003026
Epoch: 126, 0.000316,0.0003403,1.7323178,1.7300785, 0.0006308
Epoch: 127, 0.000316,0.0003508,0.6259441,0.6237231, 0.0004884
Epoch: 128, 0.000316,0.0005822,0.4577241,0.4582981, 0.0001545
Epoch: 129, 0.000316,0.0003146,0.6755910,0.6774666, 0.0001492
Epoch: 130, 0.000316,0.0003505,1.4658111,1.4629796, 0.0001106
Epoch: 131, 0.000316,0.0003723,0.4404085,0.4398637, 0.0000126
Epoch: 132, 0.000316,0.0003680,0.6800669,0.6791552, 0.0000162
Epoch: 133, LR: 0.000316, Loss: 0.0003471, Validation MAE: 0.1404436, Test MAE: 0.1373290, Cov: 0.0041862
Epoch: 134, 0.000316,0.0003360,1.2134614,1.2111149, 0.0001795
Epoch: 135, 0.000316,0.0004023,0.4061870,0.4042892, 0.0009324
Epoch: 136, 0.000316,0.0003836,0.8439555,0.8456061, 0.0000650
Epoch: 137, 0.000316,0.0003363,0.9588561,0.9579269, 0.0001358
Epoch: 138, 0.000316,0.0003326,0.8023823,0.7998580, 0.0008913
Epoch: 139, 0.000316,0.0003631,1.0736719,1.0669507, 0.0007519
Epoch: 140, 0.000316,0.0003214,0.4293694,0.4306095, 0.0002563
Epoch: 141, 0.000316,0.0003507,0.8791394,0.8802727, 0.0011898
Epoch: 142, 0.000316,0.0003420,0.1741856,0.1719026, 0.0000753
Epoch: 143, 0.000316,0.0003521,0.5245523,0.5250326, 0.0002353
Epoch: 144, 0.000316,0.0004031,0.4787509,0.4798987, 0.0010630
Epoch: 145, 0.000316,0.0003344,0.1927288,0.1880776, 0.0013315
Epoch: 146, 0.000316,0.0002919,0.1915401,0.1926374, 0.0000840
Epoch: 147, 0.000316,0.0003671,0.4587870,0.4578203, 0.0003177
Epoch: 148, 0.000316,0.0003657,0.2124533,0.2084380, 0.0001096
Epoch: 149, 0.000316,0.0003892,0.6225647,0.6247253, 0.0003090
Epoch: 150, 0.000316,0.0003009,0.6008642,0.6001991, 0.0004563
Epoch: 151, 0.000237,0.0001868,0.4668479,0.4659096, 0.0001147
Epoch: 152, LR: 0.000237, Loss: 0.0002660, Validation MAE: 0.1235225, Test MAE: 0.1224427, Cov: 0.0001395
Epoch: 153, 0.000237,0.0002314,0.4459972,0.4477050, 0.0001430
Epoch: 154, 0.000237,0.0002216,0.8510768,0.8502176, 0.0000801
Epoch: 155, 0.000237,0.0002781,0.3085781,0.3067146, 0.0003019
Epoch: 156, 0.000237,0.0002332,0.3648862,0.3658190, 0.0029953
Epoch: 157, 0.000237,0.0002009,1.0331781,1.0316163, 0.0000943
Epoch: 158, 0.000237,0.0002452,0.1565100,0.1549080, 0.0006988
Epoch: 159, 0.000237,0.0002128,0.3081792,0.3098139, 0.0000676
Epoch: 160, 0.000237,0.0002454,0.4592240,0.4597699, 0.0009499
Epoch: 161, 0.000237,0.0002140,0.1370377,0.1384615, 0.0000331
Epoch: 162, 0.000237,0.0002297,1.0669087,1.0673374, 0.0001926
Epoch: 163, 0.000237,0.0002166,0.1661217,0.1672280, 0.0000935
Epoch: 164, 0.000237,0.0002165,0.8454698,0.8480990, 0.0000984
Epoch: 165, 0.000237,0.0002097,1.0055057,1.0069432, 0.0003939
Epoch: 166, 0.000237,0.0002484,0.4602507,0.4611529, 0.0003333
Epoch: 167, 0.000237,0.0002272,0.8710332,0.8729963, 0.0000615
Epoch: 168, 0.000237,0.0002530,0.3617132,0.3637773, 0.0014043
Epoch: 169, 0.000237,0.0002273,0.2325115,0.2326617, 0.0000170
Epoch: 170, 0.000237,0.0001919,0.2806121,0.2814291, 0.0000665
Epoch: 171, 0.000237,0.0002300,0.7089675,0.7054693, 0.0000688
Epoch: 172, 0.000237,0.0002242,0.9924428,0.9933186, 0.0012682
Epoch: 173, 0.000237,0.0002221,0.3124241,0.3109935, 0.0000372
Epoch: 174, 0.000237,0.0003175,0.1600343,0.1575721, 0.0011501
Epoch: 175, 0.000237,0.0001931,0.2441094,0.2427084, 0.0007191
Epoch: 176, 0.000237,0.0002244,0.1278453,0.1259150, 0.0001668
Epoch: 177, 0.000237,0.0002250,0.3294904,0.3297846, 0.0012968
Epoch: 178, 0.000237,0.0002331,0.1480289,0.1464118, 0.0019694
Epoch: 179, 0.000237,0.0002458,0.3784218,0.3773764, 0.0000413
Epoch: 180, 0.000237,0.0002099,0.4576777,0.4561357, 0.0000008
Epoch: 181, LR: 0.000178, Loss: 0.0001393, Validation MAE: 0.0822939, Test MAE: 0.0817215, Cov: 0.0009522
Epoch: 182, 0.000178,0.0001587,0.4403710,0.4403832, 0.0001782
Epoch: 183, 0.000178,0.0001761,0.2606484,0.2595772, 0.0000314
Epoch: 184, 0.000178,0.0001459,0.4396462,0.4410513, 0.0024498
Epoch: 185, LR: 0.000178, Loss: 0.0001659, Validation MAE: 0.0668327, Test MAE: 0.0671051, Cov: 0.0000766
Epoch: 186, 0.000178,0.0001575,0.1657941,0.1639335, 0.0012659
Epoch: 187, 0.000178,0.0001669,0.2309812,0.2301145, 0.0000028
Epoch: 188, 0.000178,0.0001458,0.4353018,0.4352225, 0.0000199
Epoch: 189, 0.000178,0.0001572,0.3452385,0.3465170, 0.0000394
Epoch: 190, 0.000178,0.0001380,0.9970869,0.9993804, 0.0009719
Epoch: 191, 0.000178,0.0001782,0.1261542,0.1257779, 0.0000444
Epoch: 192, 0.000178,0.0001562,0.1745023,0.1718560, 0.0002083
Epoch: 193, 0.000178,0.0001590,0.4859816,0.4851099, 0.0002248
Epoch: 194, 0.000178,0.0001487,0.2354559,0.2340926, 0.0000207
Epoch: 195, 0.000178,0.0001566,0.5833137,0.5830236, 0.0000812
Epoch: 196, 0.000178,0.0001588,0.1073450,0.1068090, 0.0000963
Epoch: 197, 0.000178,0.0001306,0.9335491,0.9341613, 0.0000000
Epoch: 198, 0.000178,0.0001716,0.6378089,0.6368852, 0.0001028
Epoch: 199, 0.000178,0.0001461,0.5499668,0.5506592, 0.0000072
Epoch: 200, 0.000178,0.0001548,0.9483173,0.9501116, 0.0001375
Epoch: 201, 0.000178,0.0001382,0.1405963,0.1400703, 0.0000707
Epoch: 202, 0.000178,0.0001488,0.3091179,0.3092480, 0.0003187
Epoch: 203, 0.000178,0.0001482,0.2565623,0.2582456, 0.0003927
Epoch: 204, 0.000178,0.0001610,0.7572558,0.7594337, 0.0001695
Epoch: 205, 0.000178,0.0001597,0.2516451,0.2530228, 0.0000200
Epoch: 206, 0.000178,0.0001426,0.1503724,0.1495612, 0.0000036
Epoch: 207, 0.000178,0.0001496,0.3853044,0.3842531, 0.0000137
Epoch: 208, 0.000178,0.0001447,0.3328069,0.3331761, 0.0002581
Epoch: 209, 0.000178,0.0001519,0.9101051,0.9098667, 0.0000385
Epoch: 210, 0.000178,0.0001432,0.1261461,0.1249850, 0.0000583
Epoch: 211, 0.000133,0.0001045,0.3857329,0.3852188, 0.0007161
Epoch: 212, 0.000133,0.0001085,0.4832049,0.4845470, 0.0001049
Epoch: 213, 0.000133,0.0001073,0.5516992,0.5525461, 0.0002084
Epoch: 214, 0.000133,0.0001190,0.3428293,0.3432397, 0.0000332
Epoch: 215, 0.000133,0.0001120,0.3345246,0.3352006, 0.0002326
Epoch: 216, 0.000133,0.0001119,0.5498007,0.5496414, 0.0000343
Epoch: 217, 0.000133,0.0001150,0.2540959,0.2543429, 0.0000038
Epoch: 218, 0.000133,0.0001152,0.4350944,0.4356981, 0.0000941
Epoch: 219, 0.000133,0.0001111,0.5957709,0.5931930, 0.0000032
Epoch: 220, 0.000133,0.0001013,0.2287530,0.2279878, 0.0000122
Epoch: 221, 0.000133,0.0000986,0.2395875,0.2399564, 0.0001870
Epoch: 222, 0.000133,0.0001099,0.1148824,0.1132057, 0.0000502
Epoch: 223, 0.000133,0.0001097,0.0777107,0.0775507, 0.0004045
Epoch: 224, 0.000133,0.0001087,0.3534111,0.3538141, 0.0000617
Epoch: 225, 0.000133,0.0001049,0.1177569,0.1181693, 0.0001505
Epoch: 226, 0.000133,0.0000998,0.1237899,0.1244404, 0.0000298
Epoch: 227, 0.000133,0.0001121,0.3583844,0.3583605, 0.0014513
Epoch: 228, 0.000133,0.0001132,0.4573024,0.4572189, 0.0000857
Epoch: 229, 0.000133,0.0001070,0.8374688,0.8378571, 0.0000725
Epoch: 230, 0.000133,0.0001117,0.1605829,0.1615455, 0.0000807
Epoch: 231, 0.000133,0.0001240,0.5833490,0.5804561, 0.0001060
Epoch: 232, 0.000133,0.0001099,0.1447679,0.1443565, 0.0000149
Epoch: 233, 0.000133,0.0001130,0.7928477,0.7935314, 0.0000471
Epoch: 234, 0.000133,0.0001094,0.3265790,0.3274935, 0.0000000
Epoch: 235, 0.000133,0.0000997,0.2462862,0.2441700, 0.0001226
Epoch: 236, 0.000133,0.0001151,0.2585263,0.2586268, 0.0000061
Epoch: 237, 0.000133,0.0001204,0.5934061,0.5952079, 0.0000602
Epoch: 238, 0.000133,0.0001120,0.3167031,0.3173325, 0.0000617
Epoch: 239, 0.000133,0.0001066,0.0804682,0.0794005, 0.0000496
Epoch: 240, 0.000133,0.0001102,0.7913683,0.7924167, 0.0000082
Epoch: 241, 0.000100,0.0000814,0.5166687,0.5171983, 0.0000655
Epoch: 242, 0.000100,0.0000724,0.0938547,0.0942306, 0.0000000
Epoch: 243, 0.000100,0.0000848,0.7237443,0.7237410, 0.0000879
Epoch: 244, 0.000100,0.0000821,0.2240945,0.2252010, 0.0002567
Epoch: 245, 0.000100,0.0000882,0.2896291,0.2908870, 0.0000459
Epoch: 246, 0.000100,0.0000841,0.4283146,0.4276862, 0.0000018
Epoch: 247, 0.000100,0.0000838,0.1532643,0.1523103, 0.0000364
Epoch: 248, 0.000100,0.0000900,0.2737456,0.2751455, 0.0001874
Epoch: 249, 0.000100,0.0000789,0.0739732,0.0730504, 0.0000183
Epoch: 250, 0.000100,0.0000743,0.2722600,0.2732890, 0.0004185
Epoch: 251, 0.000100,0.0000763,0.1753326,0.1756141, 0.0000036
Epoch: 252, 0.000100,0.0000851,0.5763690,0.5762742, 0.0000157
Epoch: 253, 0.000100,0.0000819,0.1149163,0.1149731, 0.0000190
Epoch: 254, 0.000100,0.0000807,0.6707185,0.6713950, 0.0003316
Epoch: 255, 0.000100,0.0000799,0.3085965,0.3067406, 0.0001017
Epoch: 256, 0.000100,0.0000854,0.4996627,0.4982176, 0.0000116
Epoch: 257, 0.000100,0.0000737,0.2537647,0.2538160, 0.0000118
Epoch: 258, 0.000100,0.0000891,0.1084591,0.1060053, 0.0001586
Epoch: 259, 0.000100,0.0000767,0.3125538,0.3127403, 0.0000102
Epoch: 260, 0.000100,0.0000817,0.5694553,0.5706909, 0.0000025
Epoch: 261, 0.000100,0.0000761,0.3037880,0.3054038, 0.0000022
Epoch: 262, 0.000100,0.0000755,0.3288505,0.3269417, 0.0003082
Epoch: 263, 0.000100,0.0000790,0.5017014,0.5035581, 0.0000553
Epoch: 264, 0.000100,0.0000824,0.1638428,0.1632346, 0.0000975
Epoch: 265, 0.000100,0.0000868,0.1248654,0.1234482, 0.0000213
Epoch: 266, 0.000100,0.0000736,0.1080852,0.1076495, 0.0000228
Epoch: 267, 0.000100,0.0000777,0.0992768,0.0984524, 0.0000456
Epoch: 268, 0.000100,0.0000811,0.2081818,0.2078723, 0.0012623
Epoch: 269, 0.000100,0.0000849,0.0721386,0.0713522, 0.0000303
Epoch: 270, 0.000100,0.0000721,0.1373045,0.1374677, 0.0000100
Epoch: 271, 0.000075,0.0000580,0.1176659,0.1180612, 0.0000591
Epoch: 272, 0.000075,0.0000683,0.8060505,0.8056605, 0.0000003
Epoch: 273, 0.000075,0.0000640,0.1140501,0.1139851, 0.0000152
Epoch: 274, 0.000075,0.0000618,0.4125498,0.4136012, 0.0000209
Epoch: 275, 0.000075,0.0000605,0.1792583,0.1793825, 0.0000530
Epoch: 276, LR: 0.000075, Loss: 0.0000610, Validation MAE: 0.0644186, Test MAE: 0.0640468, Cov: 0.0000032
Epoch: 277, 0.000075,0.0000628,0.7252587,0.7238515, 0.0000741
Epoch: 278, 0.000075,0.0000577,0.2367131,0.2365963, 0.0000015
Epoch: 279, 0.000075,0.0000614,0.2674634,0.2682480, 0.0000432
Epoch: 280, LR: 0.000075, Loss: 0.0000582, Validation MAE: 0.0616541, Test MAE: 0.0613223, Cov: 0.0001071
Epoch: 281, 0.000075,0.0000600,0.1071409,0.1069390, 0.0001251
Epoch: 282, 0.000075,0.0000631,0.3650292,0.3634618, 0.0000739
Epoch: 283, 0.000075,0.0000595,0.1990774,0.1972044, 0.0000014
Epoch: 284, 0.000075,0.0000649,0.4004786,0.4007757, 0.0000172
Epoch: 285, 0.000075,0.0000604,0.0826149,0.0814679, 0.0000153
Epoch: 286, 0.000075,0.0000560,0.9962157,0.9959219, 0.0000817
Epoch: 287, 0.000075,0.0000644,0.3144290,0.3151735, 0.0002009
Epoch: 288, 0.000075,0.0000613,0.0713080,0.0713862, 0.0002143
Epoch: 289, 0.000075,0.0000593,0.3579378,0.3571658, 0.0000000
Epoch: 290, 0.000075,0.0000605,0.0747241,0.0748327, 0.0000252
Epoch: 291, 0.000075,0.0000605,0.0721915,0.0727668, 0.0001021
Epoch: 292, 0.000075,0.0000612,0.5028764,0.5028093, 0.0000005
Epoch: 293, 0.000075,0.0000583,0.3899397,0.3907189, 0.0000000
