{'dataset_name': 'QM9', 'target': 5, 'seed': 777, 'hyperparams': {'batch_size': 128, 'epochs': 601, 'learning_rate': 0.0001, 'step_size': 30, 'decay_rate': 0.85}, 'architecture': {'layers': 4, 'hidden': 256, 'pooling': 'add', 'JK': 'cat', 'nonlinear_conv': 'STB8', 'variants': {'BN': 'N', 'fea_activation': 'ReLU'}}, 'commit_id': '5f2ce89d4d0a5d4f37069f0bc8b86c8f22b8dffe', 'time_stamp': '1609850520', 'directory': '../../nlg_results/titanv/QM9/board/'}
--------
QM9_5, 1609850520_5f2ce89_STB8_ReLU_add_cat_4_256_N_0.0001_30_0.85_B128_S777, ID=5f2ce89d4d0a5d4f37069f0bc8b86c8f22b8dffe
Epoch: 001, LR: 0.000100, Loss: 0.2093851, Validation MAE: 73.5575699, Test MAE: 72.8440719, Cov: 0.5675262
Epoch: 038, 0.000085,0.0095562,26.0672300,26.8361465, 0.5162179
Epoch: 039, 0.000085,0.0091779,24.7959135,25.4193754, 0.5165443
Epoch: 040, LR: 0.000085, Loss: 0.0100203, Validation MAE: 23.2390380, Test MAE: 23.8256089, Cov: 0.5207990
Epoch: 041, 0.000085,0.0091167,26.4520770,26.9306838, 0.5202389
Epoch: 042, 0.000085,0.0087392,25.6668660,26.0104624, 0.5220102
Epoch: 043, 0.000085,0.0086255,27.6734045,28.4491051, 0.5209585
Epoch: 044, LR: 0.000085, Loss: 0.0083460, Validation MAE: 22.7891350, Test MAE: 23.5280397, Cov: 0.5216480
Epoch: 045, LR: 0.000085, Loss: 0.0082288, Validation MAE: 22.7104843, Test MAE: 23.2268275, Cov: 0.5228124
Epoch: 046, 0.000085,0.0084690,24.3856471,25.0304099, 0.5224431
Epoch: 047, 0.000085,0.0077455,35.4257593,36.1833856, 0.5245691
Epoch: 048, 0.000085,0.0082790,23.7444421,24.3924935, 0.5258579
Epoch: 049, 0.000085,0.0074742,27.3281768,27.8281921, 0.5266903
Epoch: 050, LR: 0.000085, Loss: 0.0077154, Validation MAE: 22.0626067, Test MAE: 22.5970873, Cov: 0.5257554
Epoch: 051, 0.000085,0.0072650,38.3944578,38.7134476, 0.5279011
Epoch: 052, 0.000085,0.0073854,23.6333459,24.3527453, 0.5295175
Epoch: 053, 0.000085,0.0071694,22.7052438,23.5126769, 0.5309962
Epoch: 054, LR: 0.000085, Loss: 0.0067822, Validation MAE: 21.9960344, Test MAE: 22.5856121, Cov: 0.5301805
Epoch: 055, 0.000085,0.0068542,22.9591511,23.9348365, 0.5320861
Epoch: 056, 0.000085,0.0065476,23.7369014,24.5503415, 0.5324814
Epoch: 057, 0.000085,0.0064744,28.4283558,29.0192668, 0.5329662
Epoch: 058, LR: 0.000085, Loss: 0.0064174, Validation MAE: 21.9755836, Test MAE: 22.5046842, Cov: 0.5334031
Epoch: 059, 0.000085,0.0062318,23.3698688,24.1703829, 0.5354918
Epoch: 060, 0.000085,0.0061489,22.6374230,23.4767552, 0.5381469
Epoch: 061, LR: 0.000072, Loss: 0.0053937, Validation MAE: 21.9038509, Test MAE: 22.4879082, Cov: 0.5395386
Epoch: 062, 0.000072,0.0051679,27.8183299,28.5779739, 0.5385686
Epoch: 063, 0.000072,0.0054014,22.2628712,22.9109715, 0.5411037
Epoch: 064, LR: 0.000072, Loss: 0.0050105, Validation MAE: 20.6360461, Test MAE: 21.3751958, Cov: 0.5423973
Epoch: 065, 0.000072,0.0050476,20.8590810,21.5852505, 0.5439948
Epoch: 066, 0.000072,0.0048477,20.6390051,21.1953442, 0.5435012
Epoch: 067, 0.000072,0.0047383,21.5241498,22.0726563, 0.5451351
Epoch: 068, 0.000072,0.0047908,21.1489736,21.8276123, 0.5449530
Epoch: 069, 0.000072,0.0042916,25.2633539,25.8999443, 0.5452439
Epoch: 070, 0.000072,0.0044503,21.5082915,22.1345043, 0.5455273
Epoch: 071, 0.000072,0.0042853,20.9465812,21.6258444, 0.5477695
Epoch: 072, LR: 0.000072, Loss: 0.0041468, Validation MAE: 20.6072098, Test MAE: 21.3851281, Cov: 0.5481095
Epoch: 073, LR: 0.000072, Loss: 0.0041274, Validation MAE: 20.4679716, Test MAE: 21.2927052, Cov: 0.5487715
Epoch: 074, 0.000072,0.0042146,20.6025432,21.2894832, 0.5486513
Epoch: 075, LR: 0.000072, Loss: 0.0039729, Validation MAE: 20.1365070, Test MAE: 20.9041381, Cov: 0.5518771
Epoch: 076, 0.000072,0.0037194,21.1220715,21.7331204, 0.5506870
Epoch: 077, 0.000072,0.0038025,21.1182086,21.7590980, 0.5518271
Epoch: 078, 0.000072,0.0037235,25.8881061,26.3827561, 0.5523430
Epoch: 079, 0.000072,0.0035109,20.3283968,21.3843583, 0.5520606
Epoch: 080, 0.000072,0.0035193,20.9348218,21.7635481, 0.5519449
Epoch: 081, 0.000072,0.0034225,27.1177781,27.8028767, 0.5529080
Epoch: 082, 0.000072,0.0032410,21.7325497,22.4473718, 0.5538709
Epoch: 083, 0.000072,0.0032510,21.5091683,22.0263047, 0.5541983
Epoch: 084, 0.000072,0.0032286,20.6354662,21.5875283, 0.5548345
Epoch: 085, LR: 0.000072, Loss: 0.0032409, Validation MAE: 19.9371893, Test MAE: 20.5750612, Cov: 0.5551785
Epoch: 086, LR: 0.000072, Loss: 0.0029549, Validation MAE: 19.7153975, Test MAE: 20.5779250, Cov: 0.5555201
Epoch: 087, 0.000072,0.0030632,20.3642876,20.9962519, 0.5557660
Epoch: 088, 0.000072,0.0029462,21.7939362,22.4410725, 0.5567810
Epoch: 089, 0.000072,0.0030695,19.8874358,20.5193112, 0.5562995
Epoch: 090, LR: 0.000072, Loss: 0.0030855, Validation MAE: 19.5381621, Test MAE: 20.1784703, Cov: 0.5572754
Epoch: 091, 0.000061,0.0023969,19.6769281,20.4031774, 0.5584639
Epoch: 092, 0.000061,0.0024099,20.8206158,21.3038277, 0.5585109
Epoch: 093, LR: 0.000061, Loss: 0.0025444, Validation MAE: 19.5312531, Test MAE: 20.0782712, Cov: 0.5589952
Epoch: 094, LR: 0.000061, Loss: 0.0023085, Validation MAE: 19.4248464, Test MAE: 19.9960468, Cov: 0.5593039
Epoch: 095, LR: 0.000061, Loss: 0.0021807, Validation MAE: 19.1149903, Test MAE: 19.9356906, Cov: 0.5592623
Epoch: 096, 0.000061,0.0021685,19.3396479,20.1982944, 0.5596505
Epoch: 097, LR: 0.000061, Loss: 0.0021775, Validation MAE: 19.0793864, Test MAE: 19.7969501, Cov: 0.5601505
Epoch: 098, 0.000061,0.0021183,19.3838440,20.2096017, 0.5603825
Epoch: 099, 0.000061,0.0021114,20.0966695,20.8315172, 0.5608616
Epoch: 100, 0.000061,0.0021444,20.4924673,21.0593849, 0.5601483
Epoch: 101, 0.000061,0.0020723,19.1296286,19.7576496, 0.5602991
Epoch: 102, 0.000061,0.0018695,20.7900047,21.3498783, 0.5613931
Epoch: 103, 0.000061,0.0021142,22.0806978,22.7960755, 0.5622679
Epoch: 104, LR: 0.000061, Loss: 0.0020583, Validation MAE: 18.9633688, Test MAE: 19.8521869, Cov: 0.5623139
Epoch: 105, 0.000061,0.0020012,21.4916842,22.0835649, 0.5621658
Epoch: 106, 0.000061,0.0020154,19.7020237,20.3282197, 0.5631229
Epoch: 107, 0.000061,0.0018383,19.4053620,20.0860557, 0.5623628
Epoch: 108, LR: 0.000061, Loss: 0.0020567, Validation MAE: 18.8113671, Test MAE: 19.5652841, Cov: 0.5616405
Epoch: 109, 0.000061,0.0017373,19.0813818,19.8755942, 0.5628095
Epoch: 110, 0.000061,0.0017875,25.6228802,26.3929523, 0.5628514
Epoch: 111, 0.000061,0.0017924,25.4721256,25.9978098, 0.5641460
Epoch: 112, 0.000061,0.0019183,19.6913362,20.5128662, 0.5641343
Epoch: 113, 0.000061,0.0017458,19.3434708,20.1200159, 0.5631382
Epoch: 114, 0.000061,0.0017011,18.8461627,19.5903068, 0.5637049
Epoch: 115, 0.000061,0.0016438,18.8395190,19.5577868, 0.5643104
Epoch: 116, 0.000061,0.0018667,19.6431016,20.1391034, 0.5640208
Epoch: 117, 0.000061,0.0015924,19.4772914,20.1274182, 0.5648471
Epoch: 118, 0.000061,0.0016007,19.1880110,19.9500956, 0.5653360
Epoch: 119, 0.000061,0.0016532,19.3472359,20.1672379, 0.5647143
Epoch: 120, 0.000061,0.0015923,19.2978041,20.0320596, 0.5646179
Epoch: 121, 0.000052,0.0013794,19.9864980,20.7836359, 0.5649507
Epoch: 122, 0.000052,0.0013497,18.9492235,19.5986514, 0.5650474
Epoch: 123, 0.000052,0.0013290,19.2556891,19.8685981, 0.5644994
Epoch: 124, LR: 0.000052, Loss: 0.0013139, Validation MAE: 18.6973046, Test MAE: 19.3448500, Cov: 0.5647160
Epoch: 125, 0.000052,0.0012889,19.0631909,19.8313456, 0.5650570
Epoch: 126, 0.000052,0.0013431,19.3023527,20.0992812, 0.5657260
Epoch: 127, 0.000052,0.0016791,19.1284001,19.7260120, 0.5658119
Epoch: 128, LR: 0.000052, Loss: 0.0018664, Validation MAE: 18.6221141, Test MAE: 19.1828649, Cov: 0.5665194
Epoch: 129, 0.000052,0.0013078,19.4694404,20.3033577, 0.5656991
Epoch: 130, LR: 0.000052, Loss: 0.0011136, Validation MAE: 18.2393957, Test MAE: 18.8219258, Cov: 0.5657339
Epoch: 131, 0.000052,0.0012049,18.8828826,19.4146667, 0.5655881
Epoch: 132, 0.000052,0.0012070,18.9232469,19.7096826, 0.5660240
Epoch: 133, 0.000052,0.0011978,18.8089107,19.4596613, 0.5670977
Epoch: 134, 0.000052,0.0012851,19.0200787,19.5994137, 0.5670381
Epoch: 135, 0.000052,0.0012303,18.5026300,19.2045238, 0.5668616
Epoch: 136, 0.000052,0.0011764,18.3538479,19.0593947, 0.5665256
Epoch: 137, 0.000052,0.0012092,18.9805425,19.5669151, 0.5661939
Epoch: 138, LR: 0.000052, Loss: 0.0011990, Validation MAE: 18.1772879, Test MAE: 18.8938433, Cov: 0.5665464
Epoch: 139, 0.000052,0.0011980,18.7237164,19.5562695, 0.5675261
Epoch: 140, 0.000052,0.0011895,18.4673710,19.1612121, 0.5672285
Epoch: 141, 0.000052,0.0011814,18.6543107,19.3372466, 0.5671700
Epoch: 142, 0.000052,0.0011892,18.4006202,18.9864748, 0.5668601
Epoch: 143, 0.000052,0.0011535,19.0324562,19.5747088, 0.5673219
Epoch: 144, 0.000052,0.0011466,20.2462905,21.2274490, 0.5676429
Epoch: 145, LR: 0.000052, Loss: 0.0011150, Validation MAE: 18.1551826, Test MAE: 18.8779051, Cov: 0.5672252
Epoch: 146, LR: 0.000052, Loss: 0.0011245, Validation MAE: 18.1444655, Test MAE: 18.8091736, Cov: 0.5668989
Epoch: 147, 0.000052,0.0011044,19.0920781,19.7431555, 0.5674813
Epoch: 148, 0.000052,0.0011236,18.3839817,18.8737790, 0.5674396
Epoch: 149, LR: 0.000052, Loss: 0.0011357, Validation MAE: 18.0361317, Test MAE: 18.7645974, Cov: 0.5675733
Epoch: 150, 0.000052,0.0011207,18.0470408,18.7238531, 0.5682284
Epoch: 151, 0.000044,0.0010274,18.0978325,18.8170219, 0.5686197
Epoch: 152, 0.000044,0.0009304,18.1556591,18.6886683, 0.5683364
Epoch: 153, LR: 0.000044, Loss: 0.0009469, Validation MAE: 17.9762825, Test MAE: 18.8168773, Cov: 0.5678109
Epoch: 154, 0.000044,0.0009141,19.1043337,19.7400993, 0.5674134
Epoch: 155, 0.000044,0.0009484,19.6371137,20.4263659, 0.5679576
Epoch: 156, 0.000044,0.0009679,18.2476979,18.8776572, 0.5681899
Epoch: 157, 0.000044,0.0010641,18.7636964,19.4342397, 0.5683433
Epoch: 158, LR: 0.000044, Loss: 0.0009990, Validation MAE: 17.8268821, Test MAE: 18.4776486, Cov: 0.5684789
Epoch: 159, LR: 0.000044, Loss: 0.0008694, Validation MAE: 17.7107782, Test MAE: 18.5169835, Cov: 0.5682687
Epoch: 160, 0.000044,0.0008964,18.2439982,18.9551320, 0.5687540
Epoch: 161, 0.000044,0.0009708,18.0078672,18.6866317, 0.5687787
Epoch: 162, 0.000044,0.0008932,18.1051925,18.8115275, 0.5688626
Epoch: 163, 0.000044,0.0010062,18.1528180,18.7875396, 0.5689453
Epoch: 164, 0.000044,0.0009302,17.9563154,18.7133910, 0.5686492
Epoch: 165, 0.000044,0.0008046,18.1085265,18.8377332, 0.5687903
Epoch: 166, 0.000044,0.0008616,18.9300205,19.5906293, 0.5689045
Epoch: 167, 0.000044,0.0009995,20.4642174,21.1725286, 0.5694368
Epoch: 168, 0.000044,0.0009006,17.7505498,18.3433723, 0.5688147
Epoch: 169, 0.000044,0.0008666,18.0191667,18.6689621, 0.5691357
Epoch: 170, 0.000044,0.0009020,17.9123645,18.6738181, 0.5691120
Epoch: 171, 0.000044,0.0008809,18.1831409,18.9239078, 0.5694630
Epoch: 172, 0.000044,0.0008657,18.1432755,18.9736136, 0.5695671
Epoch: 173, 0.000044,0.0008516,18.6491704,19.4502075, 0.5695566
Epoch: 174, 0.000044,0.0008940,19.3931401,19.9463859, 0.5699619
Epoch: 175, 0.000044,0.0008838,17.9777199,18.5793422, 0.5689047
Epoch: 176, 0.000044,0.0008708,18.0210762,18.6604616, 0.5694670
Epoch: 177, 0.000044,0.0008478,18.8283441,19.3335751, 0.5695729
Epoch: 178, 0.000044,0.0008644,17.8185660,18.5155368, 0.5693431
Epoch: 179, 0.000044,0.0008876,18.8129053,19.3781610, 0.5695327
Epoch: 180, 0.000044,0.0008653,18.2435567,18.9200142, 0.5691088
Epoch: 181, 0.000038,0.0007530,18.6825482,19.2241148, 0.5694984
Epoch: 182, 0.000038,0.0007188,17.7340530,18.5221136, 0.5690106
Epoch: 183, 0.000038,0.0007334,17.8047378,18.4595907, 0.5695201
Epoch: 184, 0.000038,0.0007494,17.7874326,18.5213497, 0.5694630
Epoch: 185, 0.000038,0.0007270,18.2905198,18.8619250, 0.5693601
Epoch: 186, LR: 0.000038, Loss: 0.0007574, Validation MAE: 17.6265411, Test MAE: 18.4329446, Cov: 0.5692591
Epoch: 187, 0.000038,0.0007304,17.6417244,18.4006886, 0.5693194
Epoch: 188, 0.000038,0.0007428,17.9780908,18.7175255, 0.5697842
Epoch: 189, 0.000038,0.0007668,17.6398998,18.3740347, 0.5699667
Epoch: 190, 0.000038,0.0007679,17.6453482,18.3178624, 0.5697855
Epoch: 191, 0.000038,0.0007371,18.5477126,19.3225949, 0.5697075
Epoch: 192, 0.000038,0.0006995,18.6323237,19.2771781, 0.5698284
Epoch: 193, LR: 0.000038, Loss: 0.0007303, Validation MAE: 17.5467390, Test MAE: 18.1755379, Cov: 0.5700493
Epoch: 194, LR: 0.000038, Loss: 0.0007631, Validation MAE: 17.5391016, Test MAE: 18.3434880, Cov: 0.5704418
Epoch: 195, 0.000038,0.0007010,18.3689279,18.9943375, 0.5704967
Epoch: 196, 0.000038,0.0006923,18.1398811,18.8706049, 0.5698944
Epoch: 197, 0.000038,0.0007568,17.8897436,18.6108867, 0.5698320
Epoch: 198, 0.000038,0.0007236,17.6228625,18.3154223, 0.5699513
Epoch: 199, 0.000038,0.0007130,18.1409132,18.8529839, 0.5697883
Epoch: 200, 0.000038,0.0006986,17.7610230,18.4880122, 0.5698494
Epoch: 201, 0.000038,0.0007265,17.8916314,18.5468222, 0.5699906
Epoch: 202, 0.000038,0.0006977,17.6248166,18.2856177, 0.5704047
Epoch: 203, 0.000038,0.0006785,17.6899263,18.3346493, 0.5699594
Epoch: 204, 0.000038,0.0007269,17.9575686,18.6268238, 0.5700946
Epoch: 205, 0.000038,0.0006946,17.6259731,18.2686483, 0.5707724
Epoch: 206, 0.000038,0.0007113,17.7164074,18.3598837, 0.5707098
Epoch: 207, LR: 0.000038, Loss: 0.0006934, Validation MAE: 17.5133361, Test MAE: 18.2822303, Cov: 0.5701841
Epoch: 208, 0.000038,0.0007233,18.3508570,19.0886646, 0.5702145
Epoch: 209, 0.000038,0.0007284,18.2463590,18.8427056, 0.5703549
Epoch: 210, 0.000038,0.0006848,17.7860408,18.3790185, 0.5703950
Epoch: 211, 0.000032,0.0006417,17.6746068,18.3487580, 0.5704626
Epoch: 212, 0.000032,0.0006173,18.3417502,18.8917019, 0.5700297
Epoch: 213, 0.000032,0.0006450,18.7813366,19.2964500, 0.5700245
Epoch: 214, 0.000032,0.0006308,17.8438393,18.6548201, 0.5697366
Epoch: 215, 0.000032,0.0006063,17.6055650,18.3349161, 0.5699249
Epoch: 216, LR: 0.000032, Loss: 0.0006174, Validation MAE: 17.3686956, Test MAE: 18.1075156, Cov: 0.5703296
Epoch: 217, 0.000032,0.0006261,17.4519726,18.2147840, 0.5705615
Epoch: 218, 0.000032,0.0006173,17.9148394,18.5481442, 0.5702854
Epoch: 219, LR: 0.000032, Loss: 0.0006136, Validation MAE: 17.3556554, Test MAE: 18.1116823, Cov: 0.5699741
Epoch: 220, 0.000032,0.0005767,18.0531572,18.6630082, 0.5703328
Epoch: 221, 0.000032,0.0006443,17.4442827,18.1095113, 0.5705256
Epoch: 222, LR: 0.000032, Loss: 0.0006189, Validation MAE: 17.3361754, Test MAE: 18.0047553, Cov: 0.5705254
Epoch: 223, 0.000032,0.0006171,17.6553749,18.3457926, 0.5701672
Epoch: 224, LR: 0.000032, Loss: 0.0006058, Validation MAE: 17.3044670, Test MAE: 18.0516659, Cov: 0.5701154
Epoch: 225, 0.000032,0.0005947,17.5983555,18.2830513, 0.5701690
Epoch: 226, 0.000032,0.0006278,17.9901719,18.7377749, 0.5704629
Epoch: 227, 0.000032,0.0006370,17.3135889,18.0721770, 0.5701263
Epoch: 228, LR: 0.000032, Loss: 0.0006123, Validation MAE: 17.2467025, Test MAE: 17.9679897, Cov: 0.5703296
Epoch: 229, 0.000032,0.0006070,17.3519411,17.9583193, 0.5708749
Epoch: 230, 0.000032,0.0006094,18.1860830,18.8702884, 0.5705122
Epoch: 231, 0.000032,0.0006245,17.7134391,18.3900099, 0.5708463
Epoch: 232, 0.000032,0.0005982,18.3626909,19.1830618, 0.5709701
Epoch: 233, 0.000032,0.0006069,17.6073534,18.2754145, 0.5709526
Epoch: 234, 0.000032,0.0006042,17.4018404,18.2579604, 0.5709862
Epoch: 235, 0.000032,0.0006168,17.4415411,18.1412466, 0.5708746
Epoch: 236, 0.000032,0.0006102,17.8602057,18.6003137, 0.5707990
Epoch: 237, 0.000032,0.0006150,17.2909710,18.0592838, 0.5706421
Epoch: 238, 0.000032,0.0005823,17.4889535,18.2762794, 0.5709203
Epoch: 239, 0.000032,0.0005970,17.4222575,18.1245693, 0.5710362
Epoch: 240, 0.000032,0.0005976,17.7922683,18.5257355, 0.5708065
Epoch: 241, 0.000027,0.0005760,17.3216134,18.0721273, 0.5711649
Epoch: 242, 0.000027,0.0005479,17.4707986,18.1493970, 0.5706238
Epoch: 243, 0.000027,0.0005329,17.4199270,18.1850009, 0.5703604
Epoch: 244, 0.000027,0.0005492,17.8050598,18.5102352, 0.5703842
Epoch: 245, 0.000027,0.0005337,17.6389159,18.3344082, 0.5706131
Epoch: 246, 0.000027,0.0005489,17.3529755,18.0241005, 0.5710123
Epoch: 247, 0.000027,0.0005616,17.5909490,18.2819020, 0.5705694
Epoch: 248, 0.000027,0.0005713,17.5740803,18.3312179, 0.5705574
Epoch: 249, LR: 0.000027, Loss: 0.0005627, Validation MAE: 17.1694242, Test MAE: 17.8925972, Cov: 0.5708641
Epoch: 250, 0.000027,0.0005266,17.6733177,18.2804700, 0.5704941
Epoch: 251, 0.000027,0.0005380,17.4394520,18.1891403, 0.5708876
Epoch: 252, 0.000027,0.0005470,17.2544283,18.0512898, 0.5708725
Epoch: 253, 0.000027,0.0005432,17.8246943,18.5009980, 0.5707808
Epoch: 254, 0.000027,0.0005374,18.3561569,19.1616806, 0.5706176
Epoch: 255, 0.000027,0.0005365,17.4034424,18.1317377, 0.5706914
Epoch: 256, 0.000027,0.0005684,17.3051877,18.1164946, 0.5709381
Epoch: 257, 0.000027,0.0005294,17.2181965,17.8783876, 0.5707713
Epoch: 258, 0.000027,0.0005305,19.0914635,19.9320578, 0.5709744
Epoch: 259, 0.000027,0.0005456,18.8756811,19.6151068, 0.5709268
Epoch: 260, 0.000027,0.0005392,17.2583710,17.9992710, 0.5708277
Epoch: 261, 0.000027,0.0005395,17.4791580,18.1526415, 0.5710258
Epoch: 262, 0.000027,0.0005388,17.6542609,18.3400287, 0.5706485
Epoch: 263, 0.000027,0.0005407,17.7068117,18.5232332, 0.5708652
Epoch: 264, 0.000027,0.0005251,17.3264144,18.0495884, 0.5709777
Epoch: 265, 0.000027,0.0005362,17.3407132,18.0636751, 0.5711158
Epoch: 266, 0.000027,0.0005354,17.6415944,18.3423232, 0.5709693
Epoch: 267, 0.000027,0.0005257,17.5080326,18.2902173, 0.5709798
Epoch: 268, 0.000027,0.0005392,17.6509604,18.3688771, 0.5709536
Epoch: 269, 0.000027,0.0005361,17.5752339,18.3729418, 0.5710017
Epoch: 270, 0.000027,0.0005284,17.7869121,18.3390562, 0.5713511
Epoch: 271, 0.000023,0.0004821,17.8913017,18.5268074, 0.5710840
Epoch: 272, 0.000023,0.0005158,17.2747281,18.0658926, 0.5713429
Epoch: 273, 0.000023,0.0004775,17.6939787,18.4840128, 0.5709340
Epoch: 274, 0.000023,0.0004997,17.3940094,18.1747440, 0.5710147
Epoch: 275, 0.000023,0.0004752,17.3410766,18.1063403, 0.5710352
Epoch: 276, 0.000023,0.0004942,17.3553651,18.1056619, 0.5709325
Epoch: 277, 0.000023,0.0004932,17.2097002,17.9197580, 0.5713702
Epoch: 278, 0.000023,0.0004987,17.2593573,18.0271544, 0.5713541
Epoch: 279, 0.000023,0.0004905,17.5324705,18.1543458, 0.5714171
Epoch: 280, 0.000023,0.0005115,17.1946934,17.9369831, 0.5713774
Epoch: 281, 0.000023,0.0004844,17.4489184,18.2359962, 0.5710918
Epoch: 282, LR: 0.000023, Loss: 0.0004988, Validation MAE: 17.1361868, Test MAE: 17.8579965, Cov: 0.5708659
Epoch: 283, 0.000023,0.0005082,17.2092311,17.8907007, 0.5712276
Epoch: 284, 0.000023,0.0004721,18.5529977,19.1549740, 0.5709273
Epoch: 285, 0.000023,0.0005210,18.1517532,18.7674143, 0.5710590
Epoch: 286, 0.000023,0.0005024,17.2990770,18.0156496, 0.5711383
Epoch: 287, 0.000023,0.0004862,17.8348629,18.4131984, 0.5710491
Epoch: 288, 0.000023,0.0005030,17.3234137,18.0234636, 0.5711456
Epoch: 289, 0.000023,0.0004900,17.3181861,17.9796013, 0.5710467
Epoch: 290, 0.000023,0.0004937,17.8045346,18.4185682, 0.5712641
Epoch: 291, 0.000023,0.0004751,17.6886931,18.3481339, 0.5712212
Epoch: 292, 0.000023,0.0005195,17.2470097,17.9313379, 0.5712764
Epoch: 293, 0.000023,0.0004776,17.2360107,17.9301715, 0.5714006
Epoch: 294, 0.000023,0.0004752,17.6070404,18.2756313, 0.5714081
Epoch: 295, 0.000023,0.0004942,17.3252106,18.0560318, 0.5715366
Epoch: 296, 0.000023,0.0004906,17.2725280,17.9686778, 0.5713342
Epoch: 297, 0.000023,0.0004964,17.2194510,17.8670388, 0.5711755
Epoch: 298, 0.000023,0.0004681,17.4538229,18.1021909, 0.5713954
