{'dataset_name': 'QM9', 'target': 5, 'seed': 777, 'cov_weight': 0.001, 'hyperparams': {'batch_size': 64, 'epochs': 601, 'learning_rate': 0.001, 'step_size': 30, 'decay_rate': 0.75}, 'architecture': {'layers': 4, 'hidden': 256, 'pooling': 'add', 'JK': 'cat', 'nonlinear_conv': 'e4', 'variants': {'BN': 'Y'}}, 'commit_id': 'bb95b1a8813c59d83babe87ddbda5038f12700fc', 'time_stamp': '1610206442', 'directory': '../../nlg_results/titanv/QM9/board/'}
--------
QM9_5, 1610206442_bb95b1a_e4_add_cat_4_256_Y_0.001_30_0.75_B64_S777_C0.001, ID=bb95b1a8813c59d83babe87ddbda5038f12700fc
Epoch: 001, LR: 0.001000, Loss: 0.4129774, Validation MAE: 116.7169413, Test MAE: 114.2401150, Cov: 8.3167820
Epoch: 002, LR: 0.001000, Loss: 0.1607694, Validation MAE: 86.9967428, Test MAE: 85.6637912, Cov: 4.6943269
Epoch: 003, LR: 0.001000, Loss: 0.1076583, Validation MAE: 54.8192636, Test MAE: 54.5844439, Cov: 2.6780145
Epoch: 004, LR: 0.001000, Loss: 0.0989615, Validation MAE: 53.1733848, Test MAE: 52.5681390, Cov: 2.0602257
Epoch: 005, LR: 0.001000, Loss: 0.0831702, Validation MAE: 45.6459570, Test MAE: 45.4732581, Cov: 1.3996762
Epoch: 006, LR: 0.001000, Loss: 0.0788395, Validation MAE: 45.5635530, Test MAE: 45.1777680, Cov: 1.1005428
Epoch: 007, LR: 0.001000, Loss: 0.0712961, Validation MAE: 37.7304669, Test MAE: 37.7525552, Cov: 0.9509245
Epoch: 008, 0.001000,0.0649723,45.2036688,44.4428028, 0.6660713
Epoch: 009, 0.001000,0.0571470,46.6801605,45.9796987, 0.3962815
Epoch: 010, 0.001000,0.0575669,40.5370830,40.4417125, 0.4741593
Epoch: 011, 0.001000,0.0531208,40.3629141,40.8661879, 0.4166556
Epoch: 012, LR: 0.001000, Loss: 0.0492805, Validation MAE: 37.1893085, Test MAE: 37.2238159, Cov: 0.4167849
Epoch: 013, LR: 0.001000, Loss: 0.0444367, Validation MAE: 37.1713224, Test MAE: 36.5787097, Cov: 0.2495447
Epoch: 014, 0.001000,0.0431055,38.6288974,38.2373052, 0.2703549
Epoch: 015, LR: 0.001000, Loss: 0.0400438, Validation MAE: 35.5713140, Test MAE: 35.0267732, Cov: 0.2212686
Epoch: 016, LR: 0.001000, Loss: 0.0391775, Validation MAE: 31.9012244, Test MAE: 32.0610307, Cov: 0.1950262
Epoch: 017, 0.001000,0.0378221,32.0088142,32.6986543, 0.1753751
Epoch: 018, 0.001000,0.0361487,40.4324363,40.9801872, 0.2163241
Epoch: 019, 0.001000,0.0337743,42.9317594,43.7970582, 0.1568176
Epoch: 020, LR: 0.001000, Loss: 0.0334699, Validation MAE: 31.1837314, Test MAE: 31.3891313, Cov: 0.1660228
Epoch: 021, 0.001000,0.0326197,31.3255506,31.6359473, 0.1676978
Epoch: 022, LR: 0.001000, Loss: 0.0303032, Validation MAE: 29.3403281, Test MAE: 29.5817189, Cov: 0.1171350
Epoch: 023, 0.001000,0.0312594,52.9976069,53.5779007, 0.1995354
