{'dataset_name': 'QM9', 'target': 7, 'model': 'NLG_R', 'seed': 777, 'hyperparams': {'batch_size': 64, 'epochs': 601, 'learning_rate': 0.0001, 'step_size': 30, 'decay_rate': 0.85}, 'architecture': {'layers': 4, 'hidden': 256, 'pooling': 'add', 'JK': 'cat', 'nonlinear_conv': 'GAT8', 'variants': {'BN': 'N', 'fea_activation': 'ReLU'}}, 'commit_id': 'f0f2e0a4ffaea779cb0be2b45a8f267a929485f8', 'time_stamp': '1605421819', 'directory': '../../nlg_results/titanv/QM9/board/'}
--------
QM9_7, 1605421819_f0f2e0a_GAT8_ReLU_add_cat_4_256_N_0.0001_30_0.85_B64_S777, ID=f0f2e0a4ffaea779cb0be2b45a8f267a929485f8
Epoch: 001, LR: 0.000100, Loss: 0.1511612, Validation MAE: 4.3616805, Test MAE: 4.3651334
Epoch: 002, LR: 0.000100, Loss: 0.0061285, Validation MAE: 4.1865551, Test MAE: 4.1832120
Epoch: 003, 0.000100,0.0047251,4.2227705,4.2192220
Epoch: 004, LR: 0.000100, Loss: 0.0038828, Validation MAE: 1.1794101, Test MAE: 1.1864195
Epoch: 005, 0.000100,0.0032167,1.3075437,1.3131937
Epoch: 006, LR: 0.000100, Loss: 0.0028457, Validation MAE: 1.0126642, Test MAE: 1.0230590
Epoch: 007, 0.000100,0.0024688,1.5768022,1.5828857
Epoch: 008, 0.000100,0.0022853,1.0762390,1.0683809
Epoch: 009, 0.000100,0.0023687,1.2494490,1.2426322
Epoch: 010, 0.000100,0.0017532,1.4309449,1.4218433
Epoch: 011, 0.000100,0.0019984,1.2144125,1.2245774
Epoch: 012, LR: 0.000100, Loss: 0.0016140, Validation MAE: 0.3134538, Test MAE: 0.3063426
Epoch: 013, 0.000100,0.0015948,1.2961552,1.2901914
Epoch: 014, 0.000100,0.0014147,1.2974550,1.2950948
Epoch: 015, 0.000100,0.0014918,1.1991896,1.1979218
Epoch: 016, 0.000100,0.0014446,0.4358350,0.4338007
Epoch: 017, 0.000100,0.0011974,0.6415292,0.6381893
Epoch: 018, 0.000100,0.0012381,0.5483254,0.5467494
Epoch: 019, LR: 0.000100, Loss: 0.0011865, Validation MAE: 0.2564762, Test MAE: 0.2552375
Epoch: 020, 0.000100,0.0011778,0.3209162,0.3271207
Epoch: 021, 0.000100,0.0010224,0.2833056,0.2764170
Epoch: 022, 0.000100,0.0010863,0.8859525,0.8803738
Epoch: 023, 0.000100,0.0010186,1.1912427,1.1911256
Epoch: 024, 0.000100,0.0008549,0.2989944,0.2927797
Epoch: 025, 0.000100,0.0009469,2.0307740,2.0230430
Epoch: 026, LR: 0.000100, Loss: 0.0009085, Validation MAE: 0.1922369, Test MAE: 0.1917836
Epoch: 027, 0.000100,0.0008443,1.1061230,1.1042854
Epoch: 028, 0.000100,0.0008863,0.8701390,0.8681525
Epoch: 029, 0.000100,0.0008110,0.4228459,0.4202529
Epoch: 030, 0.000100,0.0007607,0.2335129,0.2306159
Epoch: 031, LR: 0.000085, Loss: 0.0004655, Validation MAE: 0.1550986, Test MAE: 0.1559478
Epoch: 032, 0.000085,0.0005687,0.9639197,0.9655928
Epoch: 033, 0.000085,0.0005707,0.4806163,0.4818948
Epoch: 034, 0.000085,0.0005225,0.1825813,0.1794277
Epoch: 035, 0.000085,0.0005255,0.5434640,0.5395129
Epoch: 036, LR: 0.000085, Loss: 0.0005008, Validation MAE: 0.1212642, Test MAE: 0.1226598
Epoch: 037, 0.000085,0.0005324,0.4364650,0.4358101
Epoch: 038, LR: 0.000085, Loss: 0.0004874, Validation MAE: 0.1210332, Test MAE: 0.1200794
Epoch: 039, 0.000085,0.0005007,0.6464712,0.6461423
Epoch: 040, 0.000085,0.0004794,0.2818725,0.2809165
Epoch: 041, 0.000085,0.0004400,0.2323357,0.2286768
Epoch: 042, 0.000085,0.0005142,0.8111940,0.8066083
