{'dataset_name': 'QM9', 'target': 8, 'model': 'NLG_R', 'seed': 777, 'hyperparams': {'batch_size': 64, 'epochs': 601, 'learning_rate': 0.0001, 'step_size': 30, 'decay_rate': 0.85}, 'architecture': {'layers': 4, 'hidden': 256, 'pooling': 'add', 'JK': 'cat', 'nonlinear_conv': 'EC8', 'variants': {'BN': 'N', 'aggr_mlp': 1, 'fea_activation': 'ReLU'}}, 'commit_id': '4be31d67403d061af877d0ffc1a1e7960d55f83e', 'time_stamp': '1593791401', 'directory': '../nlg_results/titanv/QM9/board/'}
--------
QM9_8, 1593791401_4be31d6_EC8_1_ReLU_4_256_N_0.0001_30_0.85_B64, ID=4be31d67403d061af877d0ffc1a1e7960d55f83e
Epoch: 001, LR: 0.000100, Loss: 0.1080338, Validation MAE: 4.1127659, Test MAE: 4.0976923
Epoch: 002, LR: 0.000100, Loss: 0.0059815, Validation MAE: 0.7212075, Test MAE: 0.7068557
Epoch: 003, 0.000100,0.0047090,3.3657413,3.3421748
Epoch: 004, 0.000100,0.0037451,1.1302476,1.1310214
Epoch: 005, 0.000100,0.0036352,3.0422770,3.0588642
Epoch: 006, 0.000100,0.0025196,1.6449712,1.6419651
Epoch: 007, 0.000100,0.0141657,2.7891268,2.7944466
Epoch: 008, 0.000100,0.0019005,1.1945767,1.2007234
Epoch: 009, LR: 0.000100, Loss: 0.0021713, Validation MAE: 0.6557039, Test MAE: 0.6417479
Epoch: 010, LR: 0.000100, Loss: 0.0016713, Validation MAE: 0.3515376, Test MAE: 0.3445201
Epoch: 011, 0.000100,0.0018629,0.4740375,0.4742457
Epoch: 012, 0.000100,0.0016765,0.6968004,0.6952087
Epoch: 013, 0.000100,0.0013897,1.4319005,1.4384355
Epoch: 014, 0.000100,0.0012456,3.0079140,3.0182230
Epoch: 015, LR: 0.000100, Loss: 0.0014279, Validation MAE: 0.3374475, Test MAE: 0.3366547
Epoch: 016, 0.000100,0.0010635,1.3233934,1.3318958
Epoch: 017, 0.000100,0.0011654,1.2013965,1.1946773
Epoch: 018, LR: 0.000100, Loss: 0.0009558, Validation MAE: 0.3007007, Test MAE: 0.3020428
Epoch: 019, 0.000100,0.0018766,2.9162422,2.9224523
Epoch: 020, 0.000100,0.0008682,0.5953911,0.5939707
Epoch: 021, LR: 0.000100, Loss: 0.0008953, Validation MAE: 0.1512303, Test MAE: 0.1487389
Epoch: 022, LR: 0.000100, Loss: 0.0008038, Validation MAE: 0.1359366, Test MAE: 0.1372529
Epoch: 023, 0.000100,0.0007528,1.6886407,1.6934872
Epoch: 024, 0.000100,0.0008252,0.4074091,0.4075895
Epoch: 025, 0.000100,0.0008015,0.1507922,0.1497162
Epoch: 026, 0.000100,0.0006705,0.9809772,0.9944326
Epoch: 027, 0.000100,0.0007083,0.9675200,0.9676021
Epoch: 028, 0.000100,0.0013106,0.2868707,0.2846120
Epoch: 029, 0.000100,0.0003624,0.4193173,0.4199429
Epoch: 030, 0.000100,0.0006298,0.2408038,0.2373787
Epoch: 031, 0.000085,0.0003347,1.3123562,1.3111780
Epoch: 032, 0.000085,0.0053239,0.5567300,0.5496020
Epoch: 033, 0.000085,0.0002144,0.3116575,0.3062221
Epoch: 034, 0.000085,0.0004630,0.3987368,0.3974642
Epoch: 035, 0.000085,0.0004075,0.3263386,0.3222308
Epoch: 036, 0.000085,0.0004259,0.2324057,0.2303241
Epoch: 037, 0.000085,0.0004777,0.3839916,0.3808115
Epoch: 038, 0.000085,0.0005333,1.1314485,1.1207997
Epoch: 039, 0.000085,0.0003984,1.5900730,1.5743858
Epoch: 040, 0.000085,0.0003578,0.1895812,0.1883519
Epoch: 041, 0.000085,0.0004062,0.7457407,0.7448165
Epoch: 042, 0.000085,0.0004184,1.1894552,1.1876052
Epoch: 043, 0.000085,0.0003669,0.8917607,0.8867635
Epoch: 044, 0.000085,0.0004315,0.5416531,0.5389632
Epoch: 045, 0.000085,0.0003456,0.2003134,0.1991472
Epoch: 046, 0.000085,0.0003326,1.0097801,1.0028724
Epoch: 047, 0.000085,0.0004011,0.3569775,0.3583915
Epoch: 048, 0.000085,0.0003099,0.3489500,0.3445716
Epoch: 049, 0.000085,0.0002912,1.2782535,1.2856901
Epoch: 050, 0.000085,0.0003611,0.9271208,0.9334968
Epoch: 051, 0.000085,0.0002834,0.1545905,0.1544783
Epoch: 052, 0.000085,0.0003457,0.7128211,0.7109763
Epoch: 053, LR: 0.000085, Loss: 0.0005029, Validation MAE: 0.1233815, Test MAE: 0.1244310
Epoch: 054, LR: 0.000085, Loss: 0.0001671, Validation MAE: 0.1099270, Test MAE: 0.1104377
Epoch: 055, 0.000085,0.0003038,0.1799489,0.1766330
Epoch: 056, 0.000085,0.0002768,0.1434506,0.1429820
Epoch: 057, 0.000085,0.0003181,0.1515605,0.1495466
Epoch: 058, 0.000085,0.0002548,0.4492890,0.4512149
Epoch: 059, 0.000085,0.0002869,0.9487596,0.9468066
Epoch: 060, 0.000085,0.0002704,1.2981386,1.2963703
Epoch: 061, 0.000072,0.0001803,0.3145068,0.3167192
Epoch: 062, 0.000072,0.0002071,0.3692654,0.3704663
Epoch: 063, 0.000072,0.0001873,0.4908666,0.4921715
Epoch: 064, 0.000072,0.0001949,0.1617631,0.1599339
Epoch: 065, 0.000072,0.0001865,0.3867428,0.3868425
Epoch: 066, 0.000072,0.0002039,0.2795667,0.2784533
Epoch: 067, 0.000072,0.0001823,0.1124595,0.1125704
Epoch: 068, 0.000072,0.0001739,0.5593020,0.5634146
Epoch: 069, 0.000072,0.0001794,0.2167986,0.2120625
Epoch: 070, 0.000072,0.0001834,0.4662451,0.4653911
Epoch: 071, 0.000072,0.0001723,0.6599648,0.6575770
Epoch: 072, 0.000072,0.0001710,0.1224810,0.1215144
Epoch: 073, 0.000072,0.0001740,0.3140576,0.3125743
Epoch: 074, LR: 0.000072, Loss: 0.0002168, Validation MAE: 0.1087501, Test MAE: 0.1063270
Epoch: 075, 0.000072,0.0001482,1.5344915,1.5415804
Epoch: 076, 0.000072,0.0001584,0.3023263,0.3015792
Epoch: 077, 0.000072,0.0001802,0.2426963,0.2382042
Epoch: 078, 0.000072,0.0002204,0.1311013,0.1331053
Epoch: 079, 0.000072,0.0001371,1.2594056,1.2557953
Epoch: 080, 0.000072,0.0001568,0.1585039,0.1583528
Epoch: 081, 0.000072,0.0001599,0.1672098,0.1652225
Epoch: 082, 0.000072,0.0001934,0.3413743,0.3399881
Epoch: 083, 0.000072,0.0001445,0.2356751,0.2357656
Epoch: 084, LR: 0.000072, Loss: 0.0001753, Validation MAE: 0.0842377, Test MAE: 0.0832253
