{'dataset_name': 'QM9', 'target': 1, 'seed': 777, 'cov_weight': 0.001, 'hyperparams': {'batch_size': 64, 'epochs': 601, 'learning_rate': 0.001, 'step_size': 30, 'decay_rate': 0.75}, 'architecture': {'layers': 4, 'hidden': 256, 'pooling': 'add', 'JK': 'cat', 'nonlinear_conv': 'e4', 'variants': {'BN': 'Y'}}, 'commit_id': 'bb95b1a8813c59d83babe87ddbda5038f12700fc', 'time_stamp': '1610206584', 'directory': '../../nlg_results/titanv/QM9/board/'}
--------
QM9_1, 1610206584_bb95b1a_e4_add_cat_4_256_Y_0.001_30_0.75_B64_S777_C0.001, ID=bb95b1a8813c59d83babe87ddbda5038f12700fc
Epoch: 001, LR: 0.001000, Loss: 0.3081849, Validation MAE: 2.9965824, Test MAE: 2.9854946, Cov: 7.3849692
Epoch: 002, LR: 0.001000, Loss: 0.0885793, Validation MAE: 1.1479739, Test MAE: 1.1433004, Cov: 5.0193224
Epoch: 003, LR: 0.001000, Loss: 0.0763506, Validation MAE: 0.9812935, Test MAE: 0.9823213, Cov: 4.2078323
Epoch: 004, 0.001000,0.0574084,1.4545256,1.4503703, 2.3806593
Epoch: 005, LR: 0.001000, Loss: 0.0531805, Validation MAE: 0.9739821, Test MAE: 0.9848295, Cov: 1.4849375
Epoch: 006, LR: 0.001000, Loss: 0.0522250, Validation MAE: 0.7187475, Test MAE: 0.7230453, Cov: 1.1018012
Epoch: 007, LR: 0.001000, Loss: 0.0430366, Validation MAE: 0.6527854, Test MAE: 0.6501604, Cov: 0.7792500
Epoch: 008, 0.001000,0.0384508,0.7852022,0.7830161, 0.5299948
Epoch: 009, 0.001000,0.0360154,1.4975657,1.5002910, 0.3249190
Epoch: 010, 0.001000,0.0351713,0.8825479,0.8817305, 0.2906068
Epoch: 011, 0.001000,0.0301696,1.0001938,1.0014683, 0.3536506
Epoch: 012, 0.001000,0.0288007,0.6906762,0.6968416, 0.2182735
Epoch: 013, LR: 0.001000, Loss: 0.0316004, Validation MAE: 0.6020203, Test MAE: 0.5871654, Cov: 0.1868377
