{'dataset_name': 'QM9', 'target': 5, 'seed': 777, 'hyperparams': {'batch_size': 64, 'epochs': 601, 'learning_rate': 0.0001, 'step_size': 30, 'decay_rate': 0.85}, 'architecture': {'layers': 4, 'hidden': 256, 'pooling': 'add', 'JK': 'cat', 'nonlinear_conv': 'TriEB8', 'variants': {'BN': 'N', 'fea_activation': 'ReLU'}}, 'commit_id': '0d14f216f2e384c8aa5a1784d2eca60a59da60e4', 'time_stamp': '1608041433', 'directory': '../../nlg_results/titanv/QM9/board/'}
--------
QM9_5, 1608041433_0d14f21_TriEB8_ReLU_add_cat_4_256_N_0.0001_30_0.85_B64_S777, ID=0d14f216f2e384c8aa5a1784d2eca60a59da60e4
Epoch: 001, LR: 0.000100, Loss: 0.1787334, Validation MAE: 124.9759659, Test MAE: 121.8299846
Epoch: 002, LR: 0.000100, Loss: 0.0904593, Validation MAE: 117.9611709, Test MAE: 117.1016424
Epoch: 003, LR: 0.000100, Loss: 0.0586569, Validation MAE: 53.9279510, Test MAE: 53.3882818
Epoch: 004, LR: 0.000100, Loss: 0.0550686, Validation MAE: 47.3982710, Test MAE: 46.8200411
Epoch: 005, LR: 0.000100, Loss: 0.0394122, Validation MAE: 46.2852671, Test MAE: 45.9976779
Epoch: 006, LR: 0.000100, Loss: 0.0362398, Validation MAE: 42.5224215, Test MAE: 42.4409144
Epoch: 007, LR: 0.000100, Loss: 0.0313609, Validation MAE: 41.6107116, Test MAE: 41.5687867
Epoch: 008, 0.000100,0.0291014,44.7484336,44.0165928
Epoch: 009, LR: 0.000100, Loss: 0.0262471, Validation MAE: 37.5250899, Test MAE: 37.6051472
Epoch: 010, LR: 0.000100, Loss: 0.0236998, Validation MAE: 36.0083980, Test MAE: 36.1969580
Epoch: 011, LR: 0.000100, Loss: 0.0230957, Validation MAE: 35.4243102, Test MAE: 35.3728714
Epoch: 012, LR: 0.000100, Loss: 0.0207772, Validation MAE: 33.1421962, Test MAE: 32.7598917
Epoch: 013, LR: 0.000100, Loss: 0.0192593, Validation MAE: 32.3854379, Test MAE: 32.6962532
Epoch: 014, LR: 0.000100, Loss: 0.0179587, Validation MAE: 30.5843595, Test MAE: 31.1312497
Epoch: 015, LR: 0.000100, Loss: 0.0178526, Validation MAE: 29.7948052, Test MAE: 30.1178673
Epoch: 016, 0.000100,0.0168410,32.5702532,32.4642355
Epoch: 017, 0.000100,0.0158509,36.4029008,36.2346620
Epoch: 018, 0.000100,0.0156407,30.2779039,30.0091574
Epoch: 019, LR: 0.000100, Loss: 0.0149264, Validation MAE: 29.0818464, Test MAE: 29.2346272
Epoch: 020, LR: 0.000100, Loss: 0.0139598, Validation MAE: 28.1466570, Test MAE: 28.3624799
Epoch: 021, LR: 0.000100, Loss: 0.0139676, Validation MAE: 26.8912521, Test MAE: 27.6214144
Epoch: 022, 0.000100,0.0133347,29.7353974,30.3423643
Epoch: 023, 0.000100,0.0127417,38.7258453,38.4282508
Epoch: 024, LR: 0.000100, Loss: 0.0120345, Validation MAE: 26.3566110, Test MAE: 26.5254224
Epoch: 025, 0.000100,0.0118389,29.4190437,29.5915574
Epoch: 026, LR: 0.000100, Loss: 0.0115438, Validation MAE: 26.2329373, Test MAE: 26.4222929
Epoch: 027, LR: 0.000100, Loss: 0.0112121, Validation MAE: 23.7965052, Test MAE: 24.3843733
Epoch: 028, 0.000100,0.0107988,43.3946132,43.9575950
Epoch: 029, 0.000100,0.0101608,39.0762081,39.0893084
Epoch: 030, 0.000100,0.0097062,25.2831483,25.7468551
Epoch: 031, 0.000085,0.0088746,23.9721774,24.6068544
Epoch: 032, LR: 0.000085, Loss: 0.0086323, Validation MAE: 23.6101889, Test MAE: 24.1014910
Epoch: 033, 0.000085,0.0083616,29.1967719,29.3277472
Epoch: 034, 0.000085,0.0080910,24.5740262,25.0378204
Epoch: 035, LR: 0.000085, Loss: 0.0080173, Validation MAE: 22.7243047, Test MAE: 23.4866813
Epoch: 036, 0.000085,0.0076751,25.0984291,25.5006929
Epoch: 037, 0.000085,0.0074262,23.4372510,23.8401968
Epoch: 038, 0.000085,0.0071918,22.8668080,23.3734045
Epoch: 039, LR: 0.000085, Loss: 0.0069335, Validation MAE: 22.1618623, Test MAE: 22.9616495
Epoch: 040, 0.000085,0.0068335,23.5427295,23.9266077
Epoch: 041, 0.000085,0.0064692,22.9539096,23.3814252
