{'dataset_name': 'QM9', 'target': 5, 'model': 'NLG_R', 'seed': 777, 'hyperparams': {'batch_size': 64, 'epochs': 601, 'learning_rate': 0.0001, 'step_size': 30, 'decay_rate': 0.85}, 'architecture': {'layers': 5, 'hidden': 512, 'pooling': 'add', 'JK': 'cat', 'nonlinear_conv': 'CA', 'variants': {'BN': 'N', 'fea_activation': 'ELU'}}, 'commit_id': 'b1e82dd32d1089453a2bcac386c86153ad3dd67b', 'time_stamp': '1601085871', 'directory': '../../nlg_results/titanv/QM9/board/'}
--------
QM9_5, 1601085871_b1e82dd_CA_ELU_add_cat_5_512_N_0.0001_30_0.85_B64_S777, ID=b1e82dd32d1089453a2bcac386c86153ad3dd67b
Epoch: 001, LR: 0.000100, Loss: 0.3407959, Validation MAE: 98.4468235, Test MAE: 98.3053107
Epoch: 002, LR: 0.000100, Loss: 0.1526196, Validation MAE: 83.7414636, Test MAE: 84.3721588
Epoch: 003, LR: 0.000100, Loss: 0.1266201, Validation MAE: 54.6777085, Test MAE: 53.7506267
Epoch: 004, 0.000100,0.0923462,59.2472106,59.0840257
Epoch: 005, LR: 0.000100, Loss: 0.0823226, Validation MAE: 49.1151210, Test MAE: 48.2372125
Epoch: 006, LR: 0.000100, Loss: 0.0743973, Validation MAE: 46.2815554, Test MAE: 46.2236908
Epoch: 007, 0.000100,0.0687545,66.1751349,65.6295733
Epoch: 008, 0.000100,0.0565028,46.4068525,45.4809344
Epoch: 009, LR: 0.000100, Loss: 0.0512769, Validation MAE: 40.0889295, Test MAE: 39.7705679
Epoch: 010, LR: 0.000100, Loss: 0.0479250, Validation MAE: 37.9637785, Test MAE: 37.7316434
Epoch: 011, LR: 0.000100, Loss: 0.0458414, Validation MAE: 33.8612699, Test MAE: 33.7090152
Epoch: 012, 0.000100,0.0426850,33.9615714,33.5603486
Epoch: 013, 0.000100,0.0389305,48.4405265,48.3955086
Epoch: 014, 0.000100,0.0362124,35.4459195,35.5223752
Epoch: 015, LR: 0.000100, Loss: 0.0343816, Validation MAE: 33.2624939, Test MAE: 32.8716688
Epoch: 016, LR: 0.000100, Loss: 0.0335733, Validation MAE: 28.7383600, Test MAE: 28.8669426
Epoch: 017, 0.000100,0.0319271,36.7269053,36.8524023
Epoch: 018, 0.000100,0.0296501,29.2760656,29.4945023
Epoch: 019, 0.000100,0.0295280,30.2337178,30.3098664
Epoch: 020, LR: 0.000100, Loss: 0.0269349, Validation MAE: 27.0501242, Test MAE: 27.0236931
