{'dataset_name': 'QM9', 'target': 3, 'model': 'NLG_R', 'seed': 777, 'hyperparams': {'batch_size': 64, 'epochs': 601, 'learning_rate': 0.0001, 'step_size': 30, 'decay_rate': 0.85}, 'architecture': {'layers': 4, 'hidden': 256, 'pooling': 'add', 'JK': 'cat', 'nonlinear_conv': 'EB16', 'variants': {'BN': 'Y', 'fea_activation': 'ReLU'}}, 'commit_id': 'b1e82dd32d1089453a2bcac386c86153ad3dd67b', 'time_stamp': '1600829043', 'directory': '../../nlg_results/titanv/QM9/board/'}
--------
QM9_3, 1600829043_b1e82dd_EB16_ReLU_add_cat_4_256_Y_0.0001_30_0.85_B64_S777, ID=b1e82dd32d1089453a2bcac386c86153ad3dd67b
Epoch: 001, LR: 0.000100, Loss: 0.0995017, Validation MAE: 0.0084773, Test MAE: 0.0085480
Epoch: 002, LR: 0.000100, Loss: 0.0450147, Validation MAE: 0.0076721, Test MAE: 0.0075759
Epoch: 003, LR: 0.000100, Loss: 0.0377218, Validation MAE: 0.0059529, Test MAE: 0.0059103
Epoch: 004, 0.000100,0.0329071,0.0067490,0.0065794
Epoch: 005, LR: 0.000100, Loss: 0.0308253, Validation MAE: 0.0057154, Test MAE: 0.0056887
Epoch: 006, 0.000100,0.0251632,0.0057963,0.0058103
Epoch: 007, 0.000100,0.0238255,0.0058537,0.0058125
Epoch: 008, LR: 0.000100, Loss: 0.0218685, Validation MAE: 0.0052686, Test MAE: 0.0052494
Epoch: 009, 0.000100,0.0195499,0.0056532,0.0055787
Epoch: 010, LR: 0.000100, Loss: 0.0176864, Validation MAE: 0.0046296, Test MAE: 0.0045767
Epoch: 011, LR: 0.000100, Loss: 0.0165303, Validation MAE: 0.0042693, Test MAE: 0.0042776
Epoch: 012, 0.000100,0.0155449,0.0044355,0.0043936
Epoch: 013, 0.000100,0.0146553,0.0044989,0.0045079
Epoch: 014, 0.000100,0.0135252,0.0045024,0.0045191
Epoch: 015, LR: 0.000100, Loss: 0.0127190, Validation MAE: 0.0041558, Test MAE: 0.0041640
Epoch: 016, LR: 0.000100, Loss: 0.0117183, Validation MAE: 0.0038030, Test MAE: 0.0038513
Epoch: 017, 0.000100,0.0113558,0.0038663,0.0038624
Epoch: 018, LR: 0.000100, Loss: 0.0110903, Validation MAE: 0.0037046, Test MAE: 0.0036894
Epoch: 019, 0.000100,0.0101478,0.0037551,0.0037565
Epoch: 020, LR: 0.000100, Loss: 0.0094929, Validation MAE: 0.0036542, Test MAE: 0.0036514
Epoch: 021, 0.000100,0.0092324,0.0037034,0.0037825
Epoch: 022, 0.000100,0.0089895,0.0037360,0.0037388
Epoch: 023, LR: 0.000100, Loss: 0.0086007, Validation MAE: 0.0034510, Test MAE: 0.0034477
Epoch: 024, 0.000100,0.0079530,0.0038674,0.0038039
Epoch: 025, LR: 0.000100, Loss: 0.0077625, Validation MAE: 0.0034149, Test MAE: 0.0034017
Epoch: 026, LR: 0.000100, Loss: 0.0074791, Validation MAE: 0.0032942, Test MAE: 0.0033316
Epoch: 027, 0.000100,0.0070605,0.0041006,0.0040399
Epoch: 028, LR: 0.000100, Loss: 0.0069229, Validation MAE: 0.0032640, Test MAE: 0.0033039
Epoch: 029, 0.000100,0.0069787,0.0033813,0.0033744
Epoch: 030, LR: 0.000100, Loss: 0.0065290, Validation MAE: 0.0031921, Test MAE: 0.0031880
Epoch: 031, LR: 0.000085, Loss: 0.0056687, Validation MAE: 0.0031158, Test MAE: 0.0031217
Epoch: 032, LR: 0.000085, Loss: 0.0054110, Validation MAE: 0.0030899, Test MAE: 0.0031162
Epoch: 033, 0.000085,0.0050855,0.0031468,0.0031810
Epoch: 034, 0.000085,0.0049508,0.0031701,0.0032159
Epoch: 035, 0.000085,0.0047828,0.0032042,0.0032060
Epoch: 036, LR: 0.000085, Loss: 0.0045661, Validation MAE: 0.0030640, Test MAE: 0.0030946
Epoch: 037, 0.000085,0.0044743,0.0030818,0.0030699
Epoch: 038, 0.000085,0.0042846,0.0030796,0.0030806
Epoch: 039, 0.000085,0.0041628,0.0030800,0.0030960
Epoch: 040, LR: 0.000085, Loss: 0.0046742, Validation MAE: 0.0029764, Test MAE: 0.0030096
Epoch: 041, 0.000085,0.0037737,0.0030457,0.0030337
Epoch: 042, 0.000085,0.0041727,0.0030035,0.0030451
Epoch: 043, 0.000085,0.0036517,0.0030423,0.0030335
Epoch: 044, 0.000085,0.0036712,0.0030883,0.0031146
Epoch: 045, LR: 0.000085, Loss: 0.0035320, Validation MAE: 0.0029498, Test MAE: 0.0029745
Epoch: 046, 0.000085,0.0034718,0.0029840,0.0029939
Epoch: 047, 0.000085,0.0032901,0.0030018,0.0030383
Epoch: 048, LR: 0.000085, Loss: 0.0033386, Validation MAE: 0.0029422, Test MAE: 0.0029769
Epoch: 049, 0.000085,0.0031472,0.0030204,0.0030850
Epoch: 050, 0.000085,0.0030792,0.0029709,0.0029926
Epoch: 051, 0.000085,0.0030103,0.0029992,0.0030174
Epoch: 052, 0.000085,0.0030019,0.0029913,0.0029901
Epoch: 053, 0.000085,0.0029011,0.0029544,0.0029782
Epoch: 054, LR: 0.000085, Loss: 0.0028478, Validation MAE: 0.0029038, Test MAE: 0.0029265
Epoch: 055, 0.000085,0.0027411,0.0029673,0.0029746
Epoch: 056, 0.000085,0.0026477,0.0029121,0.0029521
Epoch: 057, 0.000085,0.0026523,0.0030044,0.0030335
Epoch: 058, 0.000085,0.0028224,0.0029746,0.0029777
Epoch: 059, 0.000085,0.0024668,0.0029754,0.0030186
Epoch: 060, 0.000085,0.0025277,0.0029234,0.0029261
Epoch: 061, LR: 0.000072, Loss: 0.0022632, Validation MAE: 0.0028848, Test MAE: 0.0029038
Epoch: 062, LR: 0.000072, Loss: 0.0020991, Validation MAE: 0.0028781, Test MAE: 0.0028740
Epoch: 063, LR: 0.000072, Loss: 0.0021570, Validation MAE: 0.0028351, Test MAE: 0.0028613
Epoch: 064, 0.000072,0.0020485,0.0028492,0.0028816
Epoch: 065, 0.000072,0.0020390,0.0029753,0.0029535
Epoch: 066, 0.000072,0.0020002,0.0029144,0.0029513
Epoch: 067, LR: 0.000072, Loss: 0.0019668, Validation MAE: 0.0028161, Test MAE: 0.0028623
Epoch: 068, 0.000072,0.0019425,0.0028269,0.0028464
Epoch: 069, 0.000072,0.0018955,0.0028219,0.0028461
Epoch: 070, 0.000072,0.0018615,0.0029926,0.0029912
Epoch: 071, 0.000072,0.0018586,0.0028632,0.0028444
Epoch: 072, 0.000072,0.0017706,0.0028223,0.0028460
Epoch: 073, 0.000072,0.0017821,0.0028369,0.0028825
Epoch: 074, 0.000072,0.0017595,0.0028301,0.0028468
Epoch: 075, LR: 0.000072, Loss: 0.0017317, Validation MAE: 0.0028121, Test MAE: 0.0028436
Epoch: 076, 0.000072,0.0017252,0.0028200,0.0028374
Epoch: 077, LR: 0.000072, Loss: 0.0017764, Validation MAE: 0.0028052, Test MAE: 0.0028258
Epoch: 078, LR: 0.000072, Loss: 0.0016979, Validation MAE: 0.0027775, Test MAE: 0.0028238
Epoch: 079, 0.000072,0.0016193,0.0028148,0.0028465
Epoch: 080, 0.000072,0.0016136,0.0028497,0.0028525
Epoch: 081, 0.000072,0.0016270,0.0028176,0.0028289
Epoch: 082, 0.000072,0.0016097,0.0028112,0.0028318
Epoch: 083, 0.000072,0.0015799,0.0028091,0.0028401
Epoch: 084, 0.000072,0.0015702,0.0028312,0.0028755
Epoch: 085, 0.000072,0.0015825,0.0028414,0.0028844
Epoch: 086, 0.000072,0.0015144,0.0027921,0.0027957
Epoch: 087, LR: 0.000072, Loss: 0.0015113, Validation MAE: 0.0027770, Test MAE: 0.0027974
Epoch: 088, LR: 0.000072, Loss: 0.0014793, Validation MAE: 0.0027734, Test MAE: 0.0027991
Epoch: 089, 0.000072,0.0014574,0.0027854,0.0028123
Epoch: 090, 0.000072,0.0014709,0.0027912,0.0028188
Epoch: 091, LR: 0.000061, Loss: 0.0012999, Validation MAE: 0.0027638, Test MAE: 0.0027719
Epoch: 092, LR: 0.000061, Loss: 0.0012910, Validation MAE: 0.0027524, Test MAE: 0.0027779
Epoch: 093, 0.000061,0.0012351,0.0027971,0.0028034
Epoch: 094, LR: 0.000061, Loss: 0.0012205, Validation MAE: 0.0027411, Test MAE: 0.0027654
Epoch: 095, LR: 0.000061, Loss: 0.0012223, Validation MAE: 0.0027203, Test MAE: 0.0027637
Epoch: 096, 0.000061,0.0011813,0.0028804,0.0028947
Epoch: 097, 0.000061,0.0012163,0.0027408,0.0027591
Epoch: 098, 0.000061,0.0011796,0.0027672,0.0027674
Epoch: 099, 0.000061,0.0011784,0.0027804,0.0027896
