{'dataset_name': 'QM9', 'target': 0, 'model': 'NLG_R', 'seed': 777, 'hyperparams': {'batch_size': 64, 'epochs': 601, 'learning_rate': 0.0001, 'step_size': 30, 'decay_rate': 0.85}, 'architecture': {'layers': 5, 'hidden': 256, 'pooling': 'add', 'JK': 'cat', 'nonlinear_conv': 'GIN', 'variants': {'BN': 'N', 'aggr_mlp': 1, 'fea_activation': 'ReLU'}}, 'commit_id': 'cab672852d2d21166fbfeaf0dfe3cd4182c48c31', 'time_stamp': '1596180145', 'directory': '../../nlg_results/titanv/QM9/board/'}
--------
QM9_0, 1596180145_cab6728_GIN_1_ReLU_5_256_N_0.0001_30_0.85_B64, ID=cab672852d2d21166fbfeaf0dfe3cd4182c48c31
Epoch: 001, LR: 0.000100, Loss: 0.5856467, Validation MAE: 0.7811879, Test MAE: 0.7894541
Epoch: 002, LR: 0.000100, Loss: 0.4803527, Validation MAE: 0.7481622, Test MAE: 0.7529530
Epoch: 003, LR: 0.000100, Loss: 0.4391132, Validation MAE: 0.6981063, Test MAE: 0.7091728
Epoch: 004, LR: 0.000100, Loss: 0.3969724, Validation MAE: 0.6824545, Test MAE: 0.6917355
Epoch: 005, 0.000100,0.3819496,0.7471860,0.7560876
Epoch: 006, LR: 0.000100, Loss: 0.3616093, Validation MAE: 0.6603601, Test MAE: 0.6692939
Epoch: 007, 0.000100,0.3434832,0.6637560,0.6771418
Epoch: 008, LR: 0.000100, Loss: 0.3295908, Validation MAE: 0.6248892, Test MAE: 0.6391374
Epoch: 009, LR: 0.000100, Loss: 0.3185500, Validation MAE: 0.6186618, Test MAE: 0.6327643
Epoch: 010, LR: 0.000100, Loss: 0.3089117, Validation MAE: 0.5902253, Test MAE: 0.6047573
Epoch: 011, LR: 0.000100, Loss: 0.2966046, Validation MAE: 0.5840947, Test MAE: 0.5994764
Epoch: 012, 0.000100,0.2879457,0.6076544,0.6179922
Epoch: 013, LR: 0.000100, Loss: 0.2791594, Validation MAE: 0.5696512, Test MAE: 0.5816771
Epoch: 014, LR: 0.000100, Loss: 0.2748467, Validation MAE: 0.5680857, Test MAE: 0.5799468
Epoch: 015, LR: 0.000100, Loss: 0.2648992, Validation MAE: 0.5617870, Test MAE: 0.5765756
Epoch: 016, 0.000100,0.2563031,0.5824883,0.5958473
Epoch: 017, 0.000100,0.2518972,0.5732899,0.5829665
Epoch: 018, LR: 0.000100, Loss: 0.2460825, Validation MAE: 0.5514288, Test MAE: 0.5616320
Epoch: 019, LR: 0.000100, Loss: 0.2387221, Validation MAE: 0.5513907, Test MAE: 0.5695358
Epoch: 020, LR: 0.000100, Loss: 0.2352591, Validation MAE: 0.5405611, Test MAE: 0.5519967
Epoch: 021, 0.000100,0.2304196,0.5528149,0.5589358
Epoch: 022, LR: 0.000100, Loss: 0.2234401, Validation MAE: 0.5343011, Test MAE: 0.5482474
Epoch: 023, LR: 0.000100, Loss: 0.2208837, Validation MAE: 0.5212618, Test MAE: 0.5363432
Epoch: 024, 0.000100,0.2146813,0.5386571,0.5493444
Epoch: 025, LR: 0.000100, Loss: 0.2102119, Validation MAE: 0.5097785, Test MAE: 0.5205887
Epoch: 026, 0.000100,0.2053658,0.5130414,0.5269689
Epoch: 027, LR: 0.000100, Loss: 0.2013182, Validation MAE: 0.5071900, Test MAE: 0.5156376
Epoch: 028, 0.000100,0.1969762,0.5157351,0.5236948
Epoch: 029, 0.000100,0.1934588,0.5149416,0.5254843
Epoch: 030, LR: 0.000100, Loss: 0.1906510, Validation MAE: 0.5016455, Test MAE: 0.5111064
Epoch: 031, LR: 0.000085, Loss: 0.1792838, Validation MAE: 0.5013112, Test MAE: 0.5077952
Epoch: 032, LR: 0.000085, Loss: 0.1762855, Validation MAE: 0.4931969, Test MAE: 0.5018979
Epoch: 033, 0.000085,0.1730123,0.4938028,0.5020568
Epoch: 034, 0.000085,0.1699622,0.4997170,0.5100920
Epoch: 035, LR: 0.000085, Loss: 0.1656458, Validation MAE: 0.4825721, Test MAE: 0.4926375
Epoch: 036, 0.000085,0.1628326,0.4835110,0.4926266
Epoch: 037, 0.000085,0.1586469,0.4857063,0.4970999
Epoch: 038, LR: 0.000085, Loss: 0.1564168, Validation MAE: 0.4765622, Test MAE: 0.4874552
Epoch: 039, LR: 0.000085, Loss: 0.1525535, Validation MAE: 0.4740883, Test MAE: 0.4879872
Epoch: 040, 0.000085,0.1503227,0.4786777,0.4894529
Epoch: 041, 0.000085,0.1465716,0.4787444,0.4873412
Epoch: 042, LR: 0.000085, Loss: 0.1451468, Validation MAE: 0.4715295, Test MAE: 0.4845027
Epoch: 043, 0.000085,0.1409650,0.4770091,0.4862263
Epoch: 044, LR: 0.000085, Loss: 0.1382971, Validation MAE: 0.4670187, Test MAE: 0.4762286
Epoch: 045, 0.000085,0.1354149,0.4725260,0.4772889
Epoch: 046, 0.000085,0.1326450,0.4701331,0.4796549
Epoch: 047, 0.000085,0.1304525,0.4796565,0.4878124
Epoch: 048, LR: 0.000085, Loss: 0.1275552, Validation MAE: 0.4640954, Test MAE: 0.4769613
Epoch: 049, 0.000085,0.1252023,0.4660473,0.4804693
Epoch: 050, 0.000085,0.1224191,0.4733249,0.4832751
Epoch: 051, 0.000085,0.1200910,0.4682609,0.4833202
Epoch: 052, LR: 0.000085, Loss: 0.1182419, Validation MAE: 0.4611167, Test MAE: 0.4723830
Epoch: 053, 0.000085,0.1148819,0.4629746,0.4742756
Epoch: 054, 0.000085,0.1122078,0.4692685,0.4845023
Epoch: 055, 0.000085,0.1105548,0.4671988,0.4836938
Epoch: 056, 0.000085,0.1074893,0.4636863,0.4750715
Epoch: 057, LR: 0.000085, Loss: 0.1048488, Validation MAE: 0.4588033, Test MAE: 0.4716427
Epoch: 058, LR: 0.000085, Loss: 0.1030263, Validation MAE: 0.4549022, Test MAE: 0.4739530
Epoch: 059, 0.000085,0.1005729,0.4571097,0.4763280
Epoch: 060, 0.000085,0.0987289,0.4576236,0.4762690
Epoch: 061, 0.000072,0.0919760,0.4578349,0.4719597
Epoch: 062, LR: 0.000072, Loss: 0.0897751, Validation MAE: 0.4535517, Test MAE: 0.4688346
Epoch: 063, 0.000072,0.0875788,0.4568710,0.4716626
Epoch: 064, 0.000072,0.0854827,0.4539055,0.4683852
Epoch: 065, 0.000072,0.0835632,0.4637706,0.4724790
Epoch: 066, LR: 0.000072, Loss: 0.0818586, Validation MAE: 0.4535354, Test MAE: 0.4666087
Epoch: 067, 0.000072,0.0796831,0.4553841,0.4671018
Epoch: 068, LR: 0.000072, Loss: 0.0781599, Validation MAE: 0.4533699, Test MAE: 0.4690340
Epoch: 069, 0.000072,0.0766981,0.4543221,0.4708662
Epoch: 070, 0.000072,0.0745641,0.4632162,0.4751742
Epoch: 071, 0.000072,0.0729199,0.4570000,0.4703863
Epoch: 072, 0.000072,0.0715376,0.4570875,0.4680739
Epoch: 073, 0.000072,0.0698654,0.4536506,0.4697169
Epoch: 074, LR: 0.000072, Loss: 0.0680598, Validation MAE: 0.4517302, Test MAE: 0.4680986
Epoch: 075, 0.000072,0.0665485,0.4582562,0.4688531
Epoch: 076, 0.000072,0.0648763,0.4537825,0.4671609
Epoch: 077, 0.000072,0.0640048,0.4635631,0.4790078
Epoch: 078, 0.000072,0.0621424,0.4549530,0.4696836
Epoch: 079, 0.000072,0.0611510,0.4585391,0.4719819
Epoch: 080, 0.000072,0.0598332,0.4543484,0.4705475
Epoch: 081, 0.000072,0.0581161,0.4531279,0.4752775
Epoch: 082, LR: 0.000072, Loss: 0.0572339, Validation MAE: 0.4517292, Test MAE: 0.4730060
Epoch: 083, 0.000072,0.0554279,0.4571087,0.4722439
Epoch: 084, 0.000072,0.0541201,0.4595801,0.4720059
Epoch: 085, 0.000072,0.0535171,0.4547520,0.4717749
Epoch: 086, 0.000072,0.0518184,0.4585484,0.4750761
Epoch: 087, LR: 0.000072, Loss: 0.0508250, Validation MAE: 0.4503017, Test MAE: 0.4711308
Epoch: 088, 0.000072,0.0498844,0.4553716,0.4726316
Epoch: 089, 0.000072,0.0485129,0.4576041,0.4750935
Epoch: 090, 0.000072,0.0474218,0.4556885,0.4740244
Epoch: 091, 0.000061,0.0429309,0.4566352,0.4720546
Epoch: 092, 0.000061,0.0418332,0.4507104,0.4698710
Epoch: 093, 0.000061,0.0407477,0.4539318,0.4711805
Epoch: 094, 0.000061,0.0400296,0.4549103,0.4736072
Epoch: 095, 0.000061,0.0388566,0.4555751,0.4751548
