{'dataset_name': 'QM9', 'target': 5, 'model': 'NLG_R', 'seed': 777, 'hyperparams': {'batch_size': 64, 'epochs': 601, 'learning_rate': 0.0001, 'step_size': 30, 'decay_rate': 0.85}, 'architecture': {'layers': 5, 'hidden': 512, 'pooling': 'add', 'JK': 'cat', 'nonlinear_conv': 'CB', 'variants': {'BN': 'N', 'aggr_mlp': 1, 'fea_activation': 'ELU'}}, 'commit_id': 'cab672852d2d21166fbfeaf0dfe3cd4182c48c31', 'time_stamp': '1596099175', 'directory': '../../nlg_results/titanv/QM9/board/'}
--------
QM9_5, 1596099175_cab6728_CB_1_ELU_5_512_N_0.0001_30_0.85_B64, ID=cab672852d2d21166fbfeaf0dfe3cd4182c48c31
Epoch: 001, LR: 0.000100, Loss: 0.3243461, Validation MAE: 90.3847369, Test MAE: 89.8181078
Epoch: 002, 0.000100,0.1356378,94.2741877,95.2652923
Epoch: 003, LR: 0.000100, Loss: 0.1049603, Validation MAE: 48.2529028, Test MAE: 47.9896940
Epoch: 004, 0.000100,0.0826412,59.1512000,59.2461940
Epoch: 005, 0.000100,0.0764609,55.3205625,54.9167299
Epoch: 006, LR: 0.000100, Loss: 0.0616089, Validation MAE: 43.1868685, Test MAE: 43.0694463
Epoch: 007, 0.000100,0.0539445,52.6053516,52.1322853
Epoch: 008, 0.000100,0.0477805,50.4891249,49.5181661
Epoch: 009, LR: 0.000100, Loss: 0.0443453, Validation MAE: 36.1521619, Test MAE: 36.2192669
Epoch: 010, LR: 0.000100, Loss: 0.0391696, Validation MAE: 34.8141692, Test MAE: 35.0261585
Epoch: 011, LR: 0.000100, Loss: 0.0370979, Validation MAE: 32.6322571, Test MAE: 32.3942945
Epoch: 012, 0.000100,0.0342088,33.3864985,33.5380156
Epoch: 013, LR: 0.000100, Loss: 0.0317591, Validation MAE: 30.1060039, Test MAE: 29.7909074
Epoch: 014, 0.000100,0.0309694,34.5739333,34.5908367
Epoch: 015, 0.000100,0.0278221,36.7785959,36.8281351
Epoch: 016, LR: 0.000100, Loss: 0.0271290, Validation MAE: 28.9492982, Test MAE: 29.2751406
Epoch: 017, 0.000100,0.0261868,33.9218156,33.9979305
Epoch: 018, 0.000100,0.0241907,29.9260681,29.8318879
Epoch: 019, 0.000100,0.0238019,31.1896483,31.1173817
Epoch: 020, 0.000100,0.0221383,30.2260453,30.1925394
Epoch: 021, LR: 0.000100, Loss: 0.0218451, Validation MAE: 26.3147607, Test MAE: 26.6589107
Epoch: 022, 0.000100,0.0208004,34.5522120,34.9454129
Epoch: 023, 0.000100,0.0195000,27.1048054,27.4136637
Epoch: 024, 0.000100,0.0186954,28.5498535,28.9493547
Epoch: 025, LR: 0.000100, Loss: 0.0179864, Validation MAE: 26.0038841, Test MAE: 26.1598708
Epoch: 026, 0.000100,0.0178484,27.6720847,28.2766189
