{'dataset_name': 'QM9', 'target': 9, 'model': 'NLG_R', 'seed': 777, 'hyperparams': {'batch_size': 64, 'epochs': 601, 'learning_rate': 0.0001, 'step_size': 30, 'decay_rate': 0.85}, 'architecture': {'layers': 4, 'hidden': 512, 'pooling': 'add', 'JK': 'cat', 'nonlinear_conv': 'CB', 'variants': {'BN': 'Y', 'fea_activation': 'ReLU'}}, 'commit_id': 'b1e82dd32d1089453a2bcac386c86153ad3dd67b', 'time_stamp': '1600791375', 'directory': '../../nlg_results/titanv/QM9/board/'}
--------
QM9_9, 1600791375_b1e82dd_CB_ReLU_add_cat_4_512_Y_0.0001_30_0.85_B64_S777, ID=b1e82dd32d1089453a2bcac386c86153ad3dd67b
Epoch: 001, LR: 0.000100, Loss: 0.4980709, Validation MAE: 13.3761814, Test MAE: 13.3498721
Epoch: 002, LR: 0.000100, Loss: 0.2530068, Validation MAE: 8.5932544, Test MAE: 8.6885998
Epoch: 003, LR: 0.000100, Loss: 0.1304380, Validation MAE: 8.3679211, Test MAE: 8.4185327
Epoch: 004, LR: 0.000100, Loss: 0.0755991, Validation MAE: 5.1498354, Test MAE: 5.0794970
Epoch: 005, 0.000100,0.0487315,6.3504251,6.3371596
Epoch: 006, LR: 0.000100, Loss: 0.0328707, Validation MAE: 3.3301777, Test MAE: 3.3915072
Epoch: 007, 0.000100,0.0323667,5.1914916,5.1794403
Epoch: 008, LR: 0.000100, Loss: 0.0236388, Validation MAE: 3.2388549, Test MAE: 3.2777765
Epoch: 009, LR: 0.000100, Loss: 0.0220889, Validation MAE: 1.9872025, Test MAE: 1.9818860
Epoch: 010, 0.000100,0.0212275,3.1923268,3.2192549
Epoch: 011, 0.000100,0.0172155,2.7445008,2.7451939
Epoch: 012, 0.000100,0.0137225,6.9803365,7.0176074
Epoch: 013, 0.000100,0.0132871,2.4424706,2.4296015
Epoch: 014, 0.000100,0.0107411,2.4132698,2.4137988
Epoch: 015, 0.000100,0.0119858,2.2053154,2.1671910
Epoch: 016, 0.000100,0.0092613,3.7805745,3.7792751
Epoch: 017, LR: 0.000100, Loss: 0.0101922, Validation MAE: 1.2775390, Test MAE: 1.2624018
Epoch: 018, 0.000100,0.0124232,1.6771519,1.6655709
Epoch: 019, 0.000100,0.0066906,1.4655913,1.4617352
Epoch: 020, 0.000100,0.0065053,12.7569772,12.7485921
Epoch: 021, 0.000100,0.0098936,4.4208994,4.3889588
Epoch: 022, LR: 0.000100, Loss: 0.0061455, Validation MAE: 1.0195535, Test MAE: 0.9711231
Epoch: 023, LR: 0.000100, Loss: 0.0056638, Validation MAE: 0.8595601, Test MAE: 0.8532483
Epoch: 024, 0.000100,0.0076812,0.9808112,0.9621534
Epoch: 025, 0.000100,0.0043314,1.8750129,1.8634380
Epoch: 026, 0.000100,0.0056570,1.5737151,1.5259914
Epoch: 027, 0.000100,0.0051275,1.1419186,1.1320596
Epoch: 028, 0.000100,0.0052633,1.7216278,1.7263860
Epoch: 029, 0.000100,0.0051239,1.4020460,1.3952629
Epoch: 030, 0.000100,0.0045059,1.1530483,1.1465756
Epoch: 031, 0.000085,0.0035993,1.4612577,1.4552179
Epoch: 032, 0.000085,0.0025750,1.1328379,1.1134562
Epoch: 033, 0.000085,0.0044094,1.0176982,1.0280154
Epoch: 034, 0.000085,0.0029899,2.4272825,2.4363375
Epoch: 035, 0.000085,0.0027096,0.9993826,0.9935897
Epoch: 036, LR: 0.000085, Loss: 0.0033259, Validation MAE: 0.6115324, Test MAE: 0.5994019
Epoch: 037, 0.000085,0.0029128,1.2665666,1.2582450
Epoch: 038, 0.000085,0.0022026,1.0262440,1.0204049
Epoch: 039, 0.000085,0.0036794,1.5338350,1.5163929
Epoch: 040, LR: 0.000085, Loss: 0.0023235, Validation MAE: 0.4175828, Test MAE: 0.4049773
Epoch: 041, 0.000085,0.0023274,1.0017960,0.9937414
Epoch: 042, 0.000085,0.0025695,1.0067378,0.9967397
Epoch: 043, 0.000085,0.0026355,1.0089852,0.9846657
Epoch: 044, 0.000085,0.0023435,1.4717787,1.4592863
Epoch: 045, 0.000085,0.0024469,1.1415285,1.1471161
Epoch: 046, 0.000085,0.0019118,0.7893227,0.7856496
Epoch: 047, 0.000085,0.0022497,0.8222729,0.8222796
Epoch: 048, 0.000085,0.0021527,0.6596531,0.6509976
Epoch: 049, 0.000085,0.0023670,0.6254703,0.6260522
Epoch: 050, 0.000085,0.0020665,1.2164752,1.2214607
Epoch: 051, 0.000085,0.0016547,0.6508897,0.6492496
Epoch: 052, 0.000085,0.0017631,0.9510086,0.9341162
Epoch: 053, 0.000085,0.0021319,0.5728297,0.5616267
Epoch: 054, 0.000085,0.0019229,0.7481105,0.7477727
Epoch: 055, 0.000085,0.0017817,2.3220367,2.3242000
Epoch: 056, 0.000085,0.0017627,0.4400382,0.4362343
Epoch: 057, 0.000085,0.0017823,1.8114588,1.8066197
Epoch: 058, LR: 0.000085, Loss: 0.0015167, Validation MAE: 0.3971701, Test MAE: 0.3884893
Epoch: 059, 0.000085,0.0014208,0.4422497,0.4428639
Epoch: 060, 0.000085,0.0013524,0.7668644,0.7612191
Epoch: 061, 0.000072,0.0013700,0.5289170,0.5171848
Epoch: 062, 0.000072,0.0010823,0.7055882,0.6900430
Epoch: 063, 0.000072,0.0011605,0.4773925,0.4699220
Epoch: 064, LR: 0.000072, Loss: 0.0010952, Validation MAE: 0.3564367, Test MAE: 0.3566409
Epoch: 065, 0.000072,0.0011761,0.5622719,0.5617723
Epoch: 066, 0.000072,0.0012808,0.4348166,0.4302604
Epoch: 067, 0.000072,0.0009898,1.1496656,1.1484909
